gene	source	n_strong_consensus_pathways	example_pathways	crispr_effect	crispr_p	crispr_fdr	crispr_direction
LEF1	resistance_consensus_leading_edge	52	go_bp:GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_BODY_MORPHOGENESIS;go_bp:GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE;go_bp:GOBP_CANONICAL_WNT_SIGNALING_PATHWAY	0.2106001627157754	0.4618160289329646	0.8913286382355223	nonsignificant_tolerance_direction
UCP3	resistance_consensus_leading_edge	1	go_bp:GOBP_RESPONSE_TO_OXYGEN_LEVELS	0.2203034743433018	0.4619561959846851	0.8913286382355223	nonsignificant_tolerance_direction
CYP2U1	resistance_consensus_leading_edge	1	go_bp:GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS	0.2591587302286582	0.4624570921512396	0.8917720002780372	nonsignificant_tolerance_direction
GRID1	resistance_consensus_leading_edge	1	go_bp:GOBP_SYNAPSE_ORGANIZATION	0.2336003727978974	0.4628679586618776	0.8917945193967844	nonsignificant_tolerance_direction
PGR	resistance_consensus_leading_edge	4	hallmark:HALLMARK_ESTROGEN_RESPONSE_EARLY;hallmark:HALLMARK_ESTROGEN_RESPONSE_LATE;reactome:REACTOME_ESR_MEDIATED_SIGNALING;reactome:REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	0.2075966812128884	0.4652542808205319	0.8935108602105782	nonsignificant_tolerance_direction
CEP63	resistance_consensus_leading_edge	3	reactome:REACTOME_CELL_CYCLE_MITOTIC;reactome:REACTOME_MITOTIC_PROMETAPHASE;reactome:REACTOME_M_PHASE	0.1989404783705826	0.467261511589518	0.8935788334240293	nonsignificant_tolerance_direction
STAG2	resistance_consensus_leading_edge	6	go_bp:GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION;go_bp:GOBP_SISTER_CHROMATID_SEGREGATION;reactome:REACTOME_CELL_CYCLE_MITOTIC;reactome:REACTOME_MITOTIC_PROMETAPHASE;reactome:REACTOME_M_PHASE	0.2042497528836051	0.4666038469387357	0.8935788334240293	nonsignificant_tolerance_direction
BCAM	resistance_consensus_leading_edge	3	go_bp:GOBP_CELL_MATRIX_ADHESION;go_bp:GOBP_CELL_SUBSTRATE_ADHESION;hallmark:HALLMARK_HEME_METABOLISM	0.2231084740459614	0.4708672870512703	0.8936624486026268	nonsignificant_tolerance_direction
CAV1	resistance_consensus_leading_edge	2	hallmark:HALLMARK_ESTROGEN_RESPONSE_LATE;reactome:REACTOME_ESR_MEDIATED_SIGNALING	0.266702275171319	0.4707422528999249	0.8936624486026268	nonsignificant_tolerance_direction
DCBLD2	resistance_consensus_leading_edge	4	go_bp:GOBP_RESPONSE_TO_WOUNDING;go_bp:GOBP_WOUND_HEALING;hallmark:HALLMARK_INFLAMMATORY_RESPONSE;hallmark:HALLMARK_KRAS_SIGNALING_UP	0.2063261477307225	0.4712234149006845	0.8936624486026268	nonsignificant_tolerance_direction
ERCC3	resistance_consensus_leading_edge	2	go_bp:GOBP_EMBRYONIC_ORGAN_DEVELOPMENT;go_bp:GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	0.2612037755202285	0.4705903845882562	0.8936624486026268	nonsignificant_tolerance_direction
GNB4	resistance_consensus_leading_edge	1	reactome:REACTOME_ESR_MEDIATED_SIGNALING	0.2682016026186185	0.4684709172581618	0.8936624486026268	nonsignificant_tolerance_direction
IFT57	resistance_consensus_leading_edge	7	go_bp:GOBP_EMBRYONIC_ORGAN_DEVELOPMENT;go_bp:GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS;go_bp:GOBP_EPITHELIAL_TUBE_FORMATION;go_bp:GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM;go_bp:GOBP_PATTERN_SPECIFICATION_PROCESS	0.2307931433209908	0.4690548708335012	0.8936624486026268	nonsignificant_tolerance_direction
ISL2	resistance_consensus_leading_edge	6	go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_CELL_FATE_COMMITMENT;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION	0.2226445894568716	0.469113172986306	0.8936624486026268	nonsignificant_tolerance_direction
JPH3	resistance_consensus_leading_edge	2	go_bp:GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT;go_bp:GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	0.221030550309071	0.4712861023369584	0.8936624486026268	nonsignificant_tolerance_direction
PINX1	resistance_consensus_leading_edge	7	go_bp:GOBP_METAPHASE_CHROMOSOME_ALIGNMENT;go_bp:GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY;go_bp:GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS;go_bp:GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	0.2151897794787958	0.4696796070780225	0.8936624486026268	nonsignificant_tolerance_direction
PLXNB2	resistance_consensus_leading_edge	19	go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_EMBRYONIC_MORPHOGENESIS;go_bp:GOBP_EPITHELIAL_TUBE_FORMATION;go_bp:GOBP_EPITHELIAL_TUBE_MORPHOGENESIS	0.2093644551662148	0.4690629299089238	0.8936624486026268	nonsignificant_tolerance_direction
PRRC1	resistance_consensus_leading_edge	3	go_bp:GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS;go_bp:GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION;go_bp:GOBP_REGULATION_OF_KINASE_ACTIVITY	0.3169999280074931	0.4710912674760671	0.8936624486026268	nonsignificant_tolerance_direction
ATF5	resistance_consensus_leading_edge	1	hallmark:HALLMARK_G2M_CHECKPOINT	0.2501440921864297	0.4722434331155224	0.8939697300217082	nonsignificant_tolerance_direction
IP6K2	resistance_consensus_leading_edge	1	go_bp:GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	0.1766828206591233	0.4724124477389118	0.8940454714836966	nonsignificant_tolerance_direction
SSRP1	resistance_consensus_leading_edge	1	hallmark:HALLMARK_E2F_TARGETS	0.1745061623687656	0.4725862965529229	0.894197308146839	nonsignificant_tolerance_direction
YWHAZ	resistance_consensus_leading_edge	5	go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT;go_bp:GOBP_SYNAPSE_ORGANIZATION;reactome:REACTOME_CELL_CYCLE_CHECKPOINTS;reactome:REACTOME_HEMOSTASIS	0.3517325705747014	0.4726339728240376	0.8941989484854501	nonsignificant_tolerance_direction
BHLHE40	resistance_consensus_leading_edge	7	go_bp:GOBP_PATTERN_SPECIFICATION_PROCESS;go_bp:GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY;go_bp:GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT;go_bp:GOBP_REGULATION_OF_NEUROGENESIS;hallmark:HALLMARK_IL2_STAT5_SIGNALING	0.2120842630555195	0.4729592307846266	0.8943438137426255	nonsignificant_tolerance_direction
E2F5	resistance_consensus_leading_edge	1	reactome:REACTOME_CELL_CYCLE_MITOTIC	0.3192410478835654	0.4730943342691072	0.8943438137426255	nonsignificant_tolerance_direction
PHF23	resistance_consensus_leading_edge	1	go_bp:GOBP_CELLULAR_COMPONENT_DISASSEMBLY	0.3440693315469243	0.4730781311786842	0.8943438137426255	nonsignificant_tolerance_direction
SEC14L1	resistance_consensus_leading_edge	1	hallmark:HALLMARK_HEME_METABOLISM	0.2491095270800398	0.4749557481806177	0.8948646907415339	nonsignificant_tolerance_direction
CCT4	resistance_consensus_leading_edge	1	go_bp:GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	0.2809186058870301	0.4750518953085704	0.8948710643795111	nonsignificant_tolerance_direction
CLIC1	resistance_consensus_leading_edge	7	go_bp:GOBP_HEMOSTASIS;go_bp:GOBP_OSSIFICATION;go_bp:GOBP_OSTEOBLAST_DIFFERENTIATION;go_bp:GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION;go_bp:GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	0.2231295954480074	0.4754938664116127	0.8948710643795111	nonsignificant_tolerance_direction
BCL11B	resistance_consensus_leading_edge	1	hallmark:HALLMARK_ESTROGEN_RESPONSE_EARLY	0.2575155119197392	0.4774449315775543	0.8949430753995159	nonsignificant_tolerance_direction
COPS3	resistance_consensus_leading_edge	1	go_bp:GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT	0.2620825678172416	0.4797209716625213	0.8949430753995159	nonsignificant_tolerance_direction
HAUS7	resistance_consensus_leading_edge	3	reactome:REACTOME_CELL_CYCLE_MITOTIC;reactome:REACTOME_MITOTIC_PROMETAPHASE;reactome:REACTOME_M_PHASE	0.2021765173297076	0.4784579487260073	0.8949430753995159	nonsignificant_tolerance_direction
HEXB	resistance_consensus_leading_edge	4	go_bp:GOBP_ENSHEATHMENT_OF_NEURONS;go_bp:GOBP_GLIOGENESIS;go_bp:GOBP_REGULATION_OF_CELL_SHAPE;go_bp:GOBP_SKELETAL_SYSTEM_DEVELOPMENT	0.1757990019193824	0.4801053333736136	0.8949430753995159	nonsignificant_tolerance_direction
HMGA2	resistance_consensus_leading_edge	21	go_bp:GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_CARTILAGE_DEVELOPMENT;go_bp:GOBP_CHONDROCYTE_DIFFERENTIATION;go_bp:GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	0.3035488314084924	0.4761138330689161	0.8949430753995159	nonsignificant_tolerance_direction
NEIL1	resistance_consensus_leading_edge	1	go_bp:GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	0.2213946128999238	0.4769513321213262	0.8949430753995159	nonsignificant_tolerance_direction
PICK1	resistance_consensus_leading_edge	1	go_bp:GOBP_RESPONSE_TO_OXYGEN_LEVELS	0.2578450863024555	0.4802387882443003	0.8949430753995159	nonsignificant_tolerance_direction
SEMA3B	resistance_consensus_leading_edge	12	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_MESENCHYMAL_CELL_DIFFERENTIATION;go_bp:GOBP_MESENCHYME_DEVELOPMENT	0.2022349980874818	0.4770752775702297	0.8949430753995159	nonsignificant_tolerance_direction
SHISA5	resistance_consensus_leading_edge	1	reactome:REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.1611007713188623	0.4795287993362396	0.8949430753995159	nonsignificant_tolerance_direction
SMAD6	resistance_consensus_leading_edge	30	go_bp:GOBP_AORTA_DEVELOPMENT;go_bp:GOBP_ARTERY_DEVELOPMENT;go_bp:GOBP_CARDIAC_CHAMBER_DEVELOPMENT;go_bp:GOBP_CARDIAC_CHAMBER_MORPHOGENESIS;go_bp:GOBP_CARDIAC_SEPTUM_DEVELOPMENT	0.2751928667760763	0.4763807003661467	0.8949430753995159	nonsignificant_tolerance_direction
TFDP2	resistance_consensus_leading_edge	3	go_bp:GOBP_HEART_DEVELOPMENT;hallmark:HALLMARK_HEME_METABOLISM;reactome:REACTOME_CELL_CYCLE_MITOTIC	0.2469405825198753	0.4774113355327621	0.8949430753995159	nonsignificant_tolerance_direction
ZDHHC8	resistance_consensus_leading_edge	3	go_bp:GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION;go_bp:GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY;go_bp:GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	0.2769673025486714	0.4783505996124528	0.8949430753995159	nonsignificant_tolerance_direction
TERF2IP	resistance_consensus_leading_edge	5	go_bp:GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS;go_bp:GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS;go_bp:GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION;reactome:REACTOME_CHROMOSOME_MAINTENANCE	0.3812929588134572	0.4805047302249156	0.8951471747813556	nonsignificant_tolerance_direction
HEY1	resistance_consensus_leading_edge	34	go_bp:GOBP_AORTA_DEVELOPMENT;go_bp:GOBP_ARTERY_DEVELOPMENT;go_bp:GOBP_BIOMINERAL_TISSUE_DEVELOPMENT;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_CARDIAC_CHAMBER_DEVELOPMENT	0.2248013370832087	0.4810024659752731	0.8952454886459621	nonsignificant_tolerance_direction
PTPRM	resistance_consensus_leading_edge	12	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_EPITHELIAL_CELL_PROLIFERATION	0.2018093216799963	0.4812707305078504	0.895323619602116	nonsignificant_tolerance_direction
TPM1	resistance_consensus_leading_edge	11	go_bp:GOBP_CARDIAC_CHAMBER_DEVELOPMENT;go_bp:GOBP_CARDIAC_CHAMBER_MORPHOGENESIS;go_bp:GOBP_CIRCULATORY_SYSTEM_PROCESS;go_bp:GOBP_MUSCLE_CELL_DIFFERENTIATION;go_bp:GOBP_MUSCLE_TISSUE_DEVELOPMENT	0.3198133165568775	0.4827738459255437	0.8965129560334074	nonsignificant_tolerance_direction
LIMS1	resistance_consensus_leading_edge	13	go_bp:GOBP_CELL_MATRIX_ADHESION;go_bp:GOBP_CELL_SUBSTRATE_ADHESION;go_bp:GOBP_EPITHELIAL_CELL_PROLIFERATION;go_bp:GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION;go_bp:GOBP_MESENCHYMAL_CELL_DIFFERENTIATION	0.177022466901267	0.482930939730079	0.8965826994669853	nonsignificant_tolerance_direction
AKR1C3	resistance_consensus_leading_edge	10	go_bp:GOBP_ALCOHOL_METABOLIC_PROCESS;go_bp:GOBP_CELLULAR_RESPONSE_TO_LIPID;go_bp:GOBP_OLEFINIC_COMPOUND_BIOSYNTHETIC_PROCESS;go_bp:GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS;go_bp:GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	0.306188697718694	0.4837222589135897	0.896778519076188	nonsignificant_tolerance_direction
CLDN5	resistance_consensus_leading_edge	12	go_bp:GOBP_BODY_MORPHOGENESIS;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_CIRCULATORY_SYSTEM_PROCESS;go_bp:GOBP_ENSHEATHMENT_OF_NEURONS;go_bp:GOBP_FACE_MORPHOGENESIS	0.3904375934215416	0.484007143474903	0.896778519076188	nonsignificant_tolerance_direction
WDR45	resistance_consensus_leading_edge	2	go_bp:GOBP_CELLULAR_COMPONENT_DISASSEMBLY;go_bp:GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	0.1749523180252872	0.4836436307142123	0.896778519076188	nonsignificant_tolerance_direction
ELL2	resistance_consensus_leading_edge	1	hallmark:HALLMARK_HEME_METABOLISM	0.2043921048669155	0.4844185753593169	0.8968106406833335	nonsignificant_tolerance_direction
RFT1	resistance_consensus_leading_edge	1	go_bp:GOBP_ALCOHOL_METABOLIC_PROCESS	0.2499542994104775	0.4847506216070967	0.8968376326839934	nonsignificant_tolerance_direction
ATF3	resistance_consensus_leading_edge	5	go_bp:GOBP_ERK1_AND_ERK2_CASCADE;go_bp:GOBP_MUSCLE_TISSUE_DEVELOPMENT;go_bp:GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE;go_bp:GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH;hallmark:HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.1863601470195517	0.4857117300417694	0.8972750881387461	nonsignificant_tolerance_direction
KLRC4-KLRK1	resistance_consensus_leading_edge	7	go_bp:GOBP_CELLULAR_RESPONSE_TO_LIPID;go_bp:GOBP_CELL_CHEMOTAXIS;go_bp:GOBP_LEUKOCYTE_CHEMOTAXIS;go_bp:GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY;go_bp:GOBP_REGULATION_OF_CHEMOTAXIS	0.3109095413769784	0.4859564225994539	0.8973379230491286	nonsignificant_tolerance_direction
PHLDA1	resistance_consensus_leading_edge	3	go_bp:GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH;hallmark:HALLMARK_IL2_STAT5_SIGNALING;hallmark:HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.2148623228133797	0.4871723449050736	0.8977855921686132	nonsignificant_tolerance_direction
CPQ	resistance_consensus_leading_edge	3	go_bp:GOBP_REGULATION_OF_HORMONE_LEVELS;hallmark:HALLMARK_COAGULATION;hallmark:HALLMARK_COMPLEMENT	0.2065527570216581	0.4879282216585031	0.8983127234331519	nonsignificant_tolerance_direction
EPHA10	resistance_consensus_leading_edge	3	go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_NEURON_PROJECTION_GUIDANCE	0.2233103325536971	0.4878917091192721	0.8983127234331519	nonsignificant_tolerance_direction
BTG1	resistance_consensus_leading_edge	2	go_bp:GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH;hallmark:HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.1752968537482839	0.4908326663601968	0.8988116903762126	nonsignificant_tolerance_direction
CLU	resistance_consensus_leading_edge	6	go_bp:GOBP_ENSHEATHMENT_OF_NEURONS;go_bp:GOBP_GLIAL_CELL_DIFFERENTIATION;go_bp:GOBP_GLIOGENESIS;go_bp:GOBP_OLIGODENDROCYTE_DIFFERENTIATION;go_bp:GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	0.3067368359942071	0.490468335387988	0.8988116903762126	nonsignificant_tolerance_direction
ELK3	resistance_consensus_leading_edge	3	go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_RESPONSE_TO_WOUNDING;go_bp:GOBP_WOUND_HEALING	0.1800325015320956	0.4907920253838103	0.8988116903762126	nonsignificant_tolerance_direction
ENPP1	resistance_consensus_leading_edge	17	go_bp:GOBP_BIOMINERAL_TISSUE_DEVELOPMENT;go_bp:GOBP_BONE_MINERALIZATION;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_FAT_CELL_DIFFERENTIATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION	0.2997474428097852	0.4890546244527357	0.8988116903762126	nonsignificant_tolerance_direction
SH3KBP1	resistance_consensus_leading_edge	2	go_bp:GOBP_REGULATION_OF_CELL_SHAPE;reactome:REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	0.1794347774496074	0.4906125255961794	0.8988116903762126	nonsignificant_tolerance_direction
TMEM41B	resistance_consensus_leading_edge	1	go_bp:GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	0.247059642097871	0.4892897158999208	0.8988116903762126	nonsignificant_tolerance_direction
ZNF451	resistance_consensus_leading_edge	6	go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS;go_bp:GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS;go_bp:GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	0.283808140625049	0.4901143386434808	0.8988116903762126	nonsignificant_tolerance_direction
HUS1	resistance_consensus_leading_edge	3	hallmark:HALLMARK_E2F_TARGETS;hallmark:HALLMARK_G2M_CHECKPOINT;reactome:REACTOME_CELL_CYCLE_CHECKPOINTS	0.1716515263978459	0.4924439587369782	0.8996421064643283	nonsignificant_tolerance_direction
EVL	resistance_consensus_leading_edge	1	go_bp:GOBP_TISSUE_MIGRATION	0.2619718094727616	0.4928118167450599	0.8997245054192704	nonsignificant_tolerance_direction
ARHGEF28	resistance_consensus_leading_edge	3	go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY	0.213435440745088	0.4937183430152009	0.9005279933685	nonsignificant_tolerance_direction
AOC3	resistance_consensus_leading_edge	1	go_bp:GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	0.2366269374157612	0.4947966341650276	0.9006536946538933	nonsignificant_tolerance_direction
AVIL	resistance_consensus_leading_edge	6	go_bp:GOBP_CELLULAR_COMPONENT_DISASSEMBLY;go_bp:GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS;go_bp:GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS;go_bp:GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION;go_bp:GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION	0.1958895271391023	0.4950406226164872	0.9006536946538933	nonsignificant_tolerance_direction
FSTL3	resistance_consensus_leading_edge	10	go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_MYELOID_CELL_DIFFERENTIATION;go_bp:GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT;go_bp:GOBP_OSSIFICATION	0.1943788408685565	0.4950117762386474	0.9006536946538933	nonsignificant_tolerance_direction
LGI1	resistance_consensus_leading_edge	3	go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_NEURON_PROJECTION_GUIDANCE	0.2670208906886424	0.4949611184154127	0.9006536946538933	nonsignificant_tolerance_direction
RND3	resistance_consensus_leading_edge	3	go_bp:GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS;go_bp:GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION;hallmark:HALLMARK_UV_RESPONSE_DN	0.192397124356793	0.4941676137821144	0.9006536946538933	nonsignificant_tolerance_direction
ISL1	resistance_consensus_leading_edge	42	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_CANONICAL_WNT_SIGNALING_PATHWAY;go_bp:GOBP_CARDIAC_CHAMBER_DEVELOPMENT	0.1758720991974902	0.4986249793994051	0.9007312512025376	nonsignificant_tolerance_direction
SEC14L2	resistance_consensus_leading_edge	1	go_bp:GOBP_ALCOHOL_METABOLIC_PROCESS	0.3098334131240996	0.4977878127927201	0.9007312512025376	nonsignificant_tolerance_direction
SPRED3	resistance_consensus_leading_edge	16	go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION;go_bp:GOBP_ERK1_AND_ERK2_CASCADE;go_bp:GOBP_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE;go_bp:GOBP_MESENCHYMAL_CELL_DIFFERENTIATION	0.1809750026853303	0.4978387782317781	0.9007312512025376	nonsignificant_tolerance_direction
TRIO	resistance_consensus_leading_edge	6	go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_FAT_CELL_DIFFERENTIATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION;go_bp:GOBP_NEURON_PROJECTION_GUIDANCE	0.225635637836004	0.4958231953804071	0.9007312512025376	nonsignificant_tolerance_direction
TTC39C	resistance_consensus_leading_edge	2	go_bp:GOBP_EMBRYONIC_ORGAN_DEVELOPMENT;go_bp:GOBP_SENSORY_ORGAN_DEVELOPMENT	0.2304683326381535	0.4970595952073041	0.9007312512025376	nonsignificant_tolerance_direction
WNT2B	resistance_consensus_leading_edge	30	go_bp:GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE;go_bp:GOBP_CANONICAL_WNT_SIGNALING_PATHWAY;go_bp:GOBP_CARTILAGE_DEVELOPMENT;go_bp:GOBP_CELL_FATE_COMMITMENT;go_bp:GOBP_CHONDROCYTE_DIFFERENTIATION	0.2524799478505342	0.4969600632412312	0.9007312512025376	nonsignificant_tolerance_direction
CADM2	resistance_consensus_leading_edge	1	hallmark:HALLMARK_APICAL_JUNCTION	0.357277220685388	0.4996437874526819	0.9012931658283324	nonsignificant_tolerance_direction
AMELX	resistance_consensus_leading_edge	3	go_bp:GOBP_BIOMINERAL_TISSUE_DEVELOPMENT;go_bp:GOBP_CHONDROCYTE_DIFFERENTIATION;go_bp:GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.1878265618990564	0.5009198753267926	0.9015994132147084	nonsignificant_tolerance_direction
ATP6V0E2	resistance_consensus_leading_edge	1	reactome:REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	0.2022794937275023	0.5007094321905257	0.9015994132147084	nonsignificant_tolerance_direction
DNMT3A	resistance_consensus_leading_edge	1	go_bp:GOBP_RESPONSE_TO_OXYGEN_LEVELS	0.2464996550606901	0.5009794379253784	0.9015994132147084	nonsignificant_tolerance_direction
NR1D1	resistance_consensus_leading_edge	19	go_bp:GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1;go_bp:GOBP_CELLULAR_RESPONSE_TO_LIPID;go_bp:GOBP_EPITHELIAL_CELL_PROLIFERATION;go_bp:GOBP_FAT_CELL_DIFFERENTIATION;go_bp:GOBP_GLIAL_CELL_DIFFERENTIATION	0.2636755402425272	0.5017031640236324	0.901787701863322	nonsignificant_tolerance_direction
