gene	leading_edge_dataset_count	max_same_pathway_dataset_count	leading_edge_datasets	pathway_count	resistance_direction	example_pathways	crispr_effect	crispr_p	crispr_fdr	crispr_direction
ID2	3	3	gse111151,gse118713,gse240112	34	consistently_up_in_resistance_pathways	go_bp:GOBP_CELL_FATE_COMMITMENT;go_bp:GOBP_CIRCULATORY_SYSTEM_PROCESS;go_bp:GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT;go_bp:GOBP_EMBRYONIC_MORPHOGENESIS;go_bp:GOBP_EMBRYONIC_ORGAN_DEVELOPMENT;go_bp:GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS;go_bp:GOBP_EPITHELIAL_CELL_PROLIFERATION;go_bp:GOBP_FAT_CELL_DIFFERENTIATION;go_bp:GOBP_FOREBRAIN_DEVELOPMENT;go_bp:GOBP_GLIAL_CELL_DIFFERENTIATION	-0.5492622333985482	0.0793510975330201	0.7302457007496828	nonsignificant_sensitising_direction
DLL4	3	3	gse111151,gse118713,gse240112	32	consistently_up_in_resistance_pathways	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_AORTA_DEVELOPMENT;go_bp:GOBP_ARTERY_DEVELOPMENT;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_BLOOD_VESSEL_REMODELING;go_bp:GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE;go_bp:GOBP_CARDIAC_CHAMBER_DEVELOPMENT;go_bp:GOBP_CARDIAC_CHAMBER_MORPHOGENESIS;go_bp:GOBP_CELL_FATE_COMMITMENT;go_bp:GOBP_EMBRYONIC_MORPHOGENESIS	0.6488173099943424	0.0203684822689154	0.6009826181172715	nonsignificant_tolerance_direction
RET	3	2	gse111151,gse118713,gse240112	31	mixed	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_CELLULAR_RESPONSE_TO_LIPID;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT;go_bp:GOBP_EMBRYONIC_MORPHOGENESIS;go_bp:GOBP_EPITHELIAL_TUBE_FORMATION;go_bp:GOBP_EPITHELIAL_TUBE_MORPHOGENESIS;go_bp:GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT;go_bp:GOBP_MESENCHYMAL_CELL_DIFFERENTIATION	0.2781827006175223	0.2931536047034887	0.8331897655984449	nonsignificant_tolerance_direction
WWTR1	3	3	gse111151,gse118713,gse240112	31	consistently_up_in_resistance_pathways	go_bp:GOBP_CANONICAL_WNT_SIGNALING_PATHWAY;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_CIRCULATORY_SYSTEM_PROCESS;go_bp:GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION;go_bp:GOBP_FAT_CELL_DIFFERENTIATION;go_bp:GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT;go_bp:GOBP_MESENCHYMAL_CELL_DIFFERENTIATION;go_bp:GOBP_MESENCHYME_DEVELOPMENT;go_bp:GOBP_METANEPHROS_DEVELOPMENT;go_bp:GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	-0.0245771036019197	0.9359689635244902	0.993654279771498	nonsignificant_sensitising_direction
EFNA1	3	3	gse111151,gse118713,gse240112	30	consistently_up_in_resistance_pathways	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_CELL_SUBSTRATE_ADHESION;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_EMBRYONIC_MORPHOGENESIS;go_bp:GOBP_EMBRYONIC_ORGAN_DEVELOPMENT;go_bp:GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS;go_bp:GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.4044188809500619	0.1844779036552919	0.7930869572944422	nonsignificant_tolerance_direction
ERBB2	3	3	gse111151,gse118713,gse240112	30	consistently_up_in_resistance_pathways	go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_ENSHEATHMENT_OF_NEURONS;go_bp:GOBP_EPITHELIAL_CELL_PROLIFERATION;go_bp:GOBP_ERK1_AND_ERK2_CASCADE;go_bp:GOBP_GLIAL_CELL_DIFFERENTIATION;go_bp:GOBP_GLIOGENESIS;go_bp:GOBP_HEART_DEVELOPMENT	-0.2668258270894617	0.5140351178329928	0.9069837166072832	nonsignificant_sensitising_direction
LOX	3	3	gse111151,gse118713,gse240112	30	consistently_up_in_resistance_pathways	go_bp:GOBP_AORTA_DEVELOPMENT;go_bp:GOBP_ARTERY_DEVELOPMENT;go_bp:GOBP_BIOMINERAL_TISSUE_DEVELOPMENT;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_BONE_DEVELOPMENT;go_bp:GOBP_BONE_MINERALIZATION;go_bp:GOBP_CELL_CHEMOTAXIS;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	0.510427648871282	0.0685960599925929	0.7170209005816782	nonsignificant_tolerance_direction
DLX2	3	3	gse111151,gse118713,gse240112	29	consistently_up_in_resistance_pathways	go_bp:GOBP_CARTILAGE_DEVELOPMENT;go_bp:GOBP_CELL_FATE_COMMITMENT;go_bp:GOBP_CONNECTIVE_TISSUE_DEVELOPMENT;go_bp:GOBP_EMBRYONIC_MORPHOGENESIS;go_bp:GOBP_EMBRYONIC_ORGAN_DEVELOPMENT;go_bp:GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS;go_bp:GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT;go_bp:GOBP_FOREBRAIN_DEVELOPMENT;go_bp:GOBP_GLIAL_CELL_DIFFERENTIATION;go_bp:GOBP_GLIOGENESIS	-0.2546725733009047	0.4460204199151314	0.8882857432844812	nonsignificant_sensitising_direction
SPRED1	3	3	gse111151,gse118713,gse240112	29	consistently_up_in_resistance_pathways	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION;go_bp:GOBP_ERK1_AND_ERK2_CASCADE;go_bp:GOBP_HEART_DEVELOPMENT;go_bp:GOBP_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE;go_bp:GOBP_MESENCHYMAL_CELL_DIFFERENTIATION;go_bp:GOBP_MESENCHYME_DEVELOPMENT;go_bp:GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	0.7780473566717419	0.0052459872557975	0.4895895052514101	nonsignificant_tolerance_direction
WNT3	3	3	gse111151,gse118713,gse240112	29	consistently_up_in_resistance_pathways	go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_BODY_MORPHOGENESIS;go_bp:GOBP_CANONICAL_WNT_SIGNALING_PATHWAY;go_bp:GOBP_CELLULAR_RESPONSE_TO_LIPID;go_bp:GOBP_CELL_FATE_COMMITMENT;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_DEVELOPMENTAL_INDUCTION;go_bp:GOBP_EMBRYONIC_MORPHOGENESIS;go_bp:GOBP_FORMATION_OF_PRIMARY_GERM_LAYER;go_bp:GOBP_GASTRULATION	0.1818990001321268	0.6064325452637245	0.9321395420573616	nonsignificant_tolerance_direction
DLX1	3	3	gse111151,gse118713,gse240112	28	consistently_up_in_resistance_pathways	go_bp:GOBP_CELL_FATE_COMMITMENT;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT;go_bp:GOBP_FOREBRAIN_DEVELOPMENT;go_bp:GOBP_GLIAL_CELL_DIFFERENTIATION;go_bp:GOBP_GLIOGENESIS;go_bp:GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT;go_bp:GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION;go_bp:GOBP_NOTCH_SIGNALING_PATHWAY	-0.0568928971807825	0.8640512435658192	0.9843145629338568	nonsignificant_sensitising_direction
DUSP10	3	3	gse111151,gse118713,gse240112	28	consistently_up_in_resistance_pathways	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_EPITHELIAL_CELL_PROLIFERATION;go_bp:GOBP_ERK1_AND_ERK2_CASCADE;go_bp:GOBP_FAT_CELL_DIFFERENTIATION;go_bp:GOBP_GLIAL_CELL_DIFFERENTIATION;go_bp:GOBP_GLIOGENESIS;go_bp:GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY;go_bp:GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT;go_bp:GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY	-0.6924395658202647	0.0659426747174776	0.7104023823054633	nonsignificant_sensitising_direction
MEGF8	3	3	gse111151,gse118713,gse240112	28	consistently_up_in_resistance_pathways	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_BONE_DEVELOPMENT;go_bp:GOBP_BONE_MORPHOGENESIS;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT;go_bp:GOBP_EMBRYONIC_MORPHOGENESIS;go_bp:GOBP_EMBRYONIC_ORGAN_DEVELOPMENT;go_bp:GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS	0.0924911326633264	0.7078912499023886	0.9526791357399976	nonsignificant_tolerance_direction
RDH10	3	3	gse111151,gse118713,gse240112	28	consistently_up_in_resistance_pathways	go_bp:GOBP_ALCOHOL_METABOLIC_PROCESS;go_bp:GOBP_AXIS_ELONGATION;go_bp:GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE;go_bp:GOBP_EAR_DEVELOPMENT;go_bp:GOBP_EMBRYONIC_MORPHOGENESIS;go_bp:GOBP_EMBRYONIC_ORGAN_DEVELOPMENT;go_bp:GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS;go_bp:GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT;go_bp:GOBP_EPITHELIAL_TUBE_MORPHOGENESIS;go_bp:GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT	-0.0386960538020026	0.899633999708019	0.986368656809442	nonsignificant_sensitising_direction
SOX4	3	3	gse111151,gse118713,gse240112	28	consistently_up_in_resistance_pathways	go_bp:GOBP_AORTA_DEVELOPMENT;go_bp:GOBP_ARTERY_DEVELOPMENT;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_CANONICAL_WNT_SIGNALING_PATHWAY;go_bp:GOBP_CARDIAC_CHAMBER_DEVELOPMENT;go_bp:GOBP_CARDIAC_CHAMBER_MORPHOGENESIS;go_bp:GOBP_CARDIAC_SEPTUM_DEVELOPMENT;go_bp:GOBP_CARDIAC_SEPTUM_MORPHOGENESIS;go_bp:GOBP_ENDOCRINE_PANCREAS_DEVELOPMENT;go_bp:GOBP_GLIAL_CELL_DIFFERENTIATION	0.5279363337555831	0.18909418989757	0.7956932679350437	nonsignificant_tolerance_direction
F2R	3	3	gse111151,gse118713,gse240112	26	consistently_up_in_resistance_pathways	go_bp:GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT;go_bp:GOBP_CIRCULATORY_SYSTEM_PROCESS;go_bp:GOBP_ERK1_AND_ERK2_CASCADE;go_bp:GOBP_HEMOSTASIS;go_bp:GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION;go_bp:GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_LOCOMOTION;go_bp:GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE;go_bp:GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	0.8375082356103594	0.0807780178076369	0.7321369384585645	nonsignificant_tolerance_direction
ITGAV	3	3	gse111151,gse118713,gse240112	26	consistently_up_in_resistance_pathways	go_bp:GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT;go_bp:GOBP_CELL_MATRIX_ADHESION;go_bp:GOBP_CELL_SUBSTRATE_ADHESION;go_bp:GOBP_EMBRYONIC_MORPHOGENESIS;go_bp:GOBP_ERK1_AND_ERK2_CASCADE;go_bp:GOBP_FORMATION_OF_PRIMARY_GERM_LAYER;go_bp:GOBP_GASTRULATION;go_bp:GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM	0.0058318792130567	0.982279867421066	0.9990839080152084	nonsignificant_tolerance_direction
LPAR1	3	3	gse111151,gse118713,gse240112	26	consistently_up_in_resistance_pathways	go_bp:GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION;go_bp:GOBP_CELLULAR_RESPONSE_TO_LIPID;go_bp:GOBP_CELL_CHEMOTAXIS;go_bp:GOBP_ENSHEATHMENT_OF_NEURONS;go_bp:GOBP_FOREBRAIN_DEVELOPMENT;go_bp:GOBP_GLIAL_CELL_DIFFERENTIATION;go_bp:GOBP_GLIOGENESIS;go_bp:GOBP_MUSCLE_CELL_MIGRATION;go_bp:GOBP_OLIGODENDROCYTE_DIFFERENTIATION;go_bp:GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	-0.4333545400923277	0.1638695922384986	0.7907256351888757	nonsignificant_sensitising_direction
FOXD1	3	3	gse111151,gse118713,gse240112	25	consistently_up_in_resistance_pathways	go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE;go_bp:GOBP_CANONICAL_WNT_SIGNALING_PATHWAY;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_CONNECTIVE_TISSUE_DEVELOPMENT;go_bp:GOBP_EPITHELIAL_TUBE_MORPHOGENESIS;go_bp:GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT;go_bp:GOBP_MESENCHYME_DEVELOPMENT;go_bp:GOBP_MESONEPHROS_DEVELOPMENT	0.3007685361880288	0.6129834844344387	0.932606174212982	nonsignificant_tolerance_direction
ID4	3	3	gse111151,gse118713,gse240112	25	consistently_up_in_resistance_pathways	go_bp:GOBP_CONNECTIVE_TISSUE_DEVELOPMENT;go_bp:GOBP_ENSHEATHMENT_OF_NEURONS;go_bp:GOBP_FAT_CELL_DIFFERENTIATION;go_bp:GOBP_FOREBRAIN_DEVELOPMENT;go_bp:GOBP_GLIAL_CELL_DIFFERENTIATION;go_bp:GOBP_GLIOGENESIS;go_bp:GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM;go_bp:GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT;go_bp:GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	-0.7164598712828756	0.0115634180616123	0.561746941082457	nonsignificant_sensitising_direction
LRP1	3	3	gse111151,gse118713,gse240112	25	consistently_up_in_resistance_pathways	go_bp:GOBP_AORTA_DEVELOPMENT;go_bp:GOBP_ARTERY_DEVELOPMENT;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_CELLULAR_COMPONENT_DISASSEMBLY;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_CIRCULATORY_SYSTEM_PROCESS;go_bp:GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION;go_bp:GOBP_GLIAL_CELL_DIFFERENTIATION;go_bp:GOBP_GLIOGENESIS	1.0753089483752825	0.027255201266694	0.622195649665495	nonsignificant_tolerance_direction
SOX2	3	3	gse111151,gse118713,gse240112	25	consistently_up_in_resistance_pathways	go_bp:GOBP_CANONICAL_WNT_SIGNALING_PATHWAY;go_bp:GOBP_CELL_FATE_COMMITMENT;go_bp:GOBP_DIENCEPHALON_DEVELOPMENT;go_bp:GOBP_EAR_DEVELOPMENT;go_bp:GOBP_EMBRYONIC_MORPHOGENESIS;go_bp:GOBP_EPITHELIAL_CELL_PROLIFERATION;go_bp:GOBP_FOREBRAIN_DEVELOPMENT;go_bp:GOBP_FORMATION_OF_PRIMARY_GERM_LAYER;go_bp:GOBP_GASTRULATION;go_bp:GOBP_GLIAL_CELL_DIFFERENTIATION	1.5125795984924384	4.4820586915723774e-06	0.012231538169301	tolerance_associated_KO
NPR2	3	3	gse111151,gse118713,gse240112	24	consistently_up_in_resistance_pathways	go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_BLOOD_VESSEL_REMODELING;go_bp:GOBP_BONE_DEVELOPMENT;go_bp:GOBP_BONE_MORPHOGENESIS;go_bp:GOBP_CARTILAGE_DEVELOPMENT;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_CHONDROCYTE_DIFFERENTIATION;go_bp:GOBP_CIRCULATORY_SYSTEM_PROCESS	0.2322043789224359	0.4126469754685335	0.8805624634020773	nonsignificant_tolerance_direction
CTSH	3	3	gse111151,gse118713,gse240112	23	consistently_up_in_resistance_pathways	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE;go_bp:GOBP_EPITHELIAL_TUBE_MORPHOGENESIS;go_bp:GOBP_ERK1_AND_ERK2_CASCADE;go_bp:GOBP_METANEPHROS_DEVELOPMENT;go_bp:GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM;go_bp:GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE;go_bp:GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION;go_bp:GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	0.1142845381125985	0.7153499172572718	0.9545511672622862	nonsignificant_tolerance_direction
DMTN	3	3	gse111151,gse118713,gse240112	23	consistently_up_in_resistance_pathways	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_CELLULAR_COMPONENT_DISASSEMBLY;go_bp:GOBP_CELL_MATRIX_ADHESION;go_bp:GOBP_CELL_SUBSTRATE_ADHESION;go_bp:GOBP_HEMOSTASIS;go_bp:GOBP_MYELOID_CELL_DIFFERENTIATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS;go_bp:GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS;go_bp:GOBP_POSITIVE_REGULATION_OF_LOCOMOTION	-0.242802716731826	0.4954292258155851	0.9006536946538933	nonsignificant_sensitising_direction
FOXP1	3	3	gse111151,gse118713,gse240112	23	consistently_up_in_resistance_pathways	go_bp:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION;go_bp:GOBP_BONE_DEVELOPMENT;go_bp:GOBP_CARDIOCYTE_DIFFERENTIATION;go_bp:GOBP_CELLULAR_RESPONSE_TO_LIPID;go_bp:GOBP_EPITHELIAL_TUBE_MORPHOGENESIS;go_bp:GOBP_FOREBRAIN_DEVELOPMENT;go_bp:GOBP_HEART_DEVELOPMENT;go_bp:GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM;go_bp:GOBP_MUSCLE_CELL_DIFFERENTIATION;go_bp:GOBP_MUSCLE_TISSUE_DEVELOPMENT	0.7561631066862073	0.0125783432766182	0.5631982085862999	nonsignificant_tolerance_direction
ITGA5	3	3	gse111151,gse118713,gse240112	23	consistently_up_in_resistance_pathways	go_bp:GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION;go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_CELL_MATRIX_ADHESION;go_bp:GOBP_CELL_SUBSTRATE_ADHESION;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_EMBRYONIC_MORPHOGENESIS;go_bp:GOBP_FORMATION_OF_PRIMARY_GERM_LAYER;go_bp:GOBP_GASTRULATION;go_bp:GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM;go_bp:GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	0.6866277281624393	0.0121188329024436	0.561746941082457	nonsignificant_tolerance_direction
LHX2	3	3	gse111151,gse118713,gse240112	23	consistently_up_in_resistance_pathways	go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_EMBRYONIC_MORPHOGENESIS;go_bp:GOBP_EPITHELIAL_TUBE_FORMATION;go_bp:GOBP_EPITHELIAL_TUBE_MORPHOGENESIS;go_bp:GOBP_FOREBRAIN_DEVELOPMENT;go_bp:GOBP_MESODERM_DEVELOPMENT;go_bp:GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM;go_bp:GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM;go_bp:GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT	0.2982333043601572	0.3547572445932118	0.8547014306298557	nonsignificant_tolerance_direction
SERPINE2	3	3	gse111151,gse118713,gse240112	23	consistently_up_in_resistance_pathways	go_bp:GOBP_GLIAL_CELL_DIFFERENTIATION;go_bp:GOBP_GLIOGENESIS;go_bp:GOBP_HEMOSTASIS;go_bp:GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY;go_bp:GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_COAGULATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING;go_bp:GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION;go_bp:GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT;go_bp:GOBP_PROTEIN_PROCESSING	-0.1469241363613367	0.6468968534275845	0.9413295209974551	nonsignificant_sensitising_direction
AREG	3	2	gse111151,gse118713,gse240112	22	mixed	go_bp:GOBP_AXIS_ELONGATION;go_bp:GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE;go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_EPITHELIAL_CELL_PROLIFERATION;go_bp:GOBP_EPITHELIAL_TUBE_MORPHOGENESIS;go_bp:GOBP_GLIOGENESIS;go_bp:GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM;go_bp:GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE;go_bp:GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION;go_bp:GOBP_OSSIFICATION	-0.0729415896359704	0.7893008780898463	0.9674645550999408	nonsignificant_sensitising_direction
CD44	3	2	gse111151,gse118713,gse240112	22	mixed	go_bp:GOBP_CARTILAGE_DEVELOPMENT;go_bp:GOBP_CELL_MATRIX_ADHESION;go_bp:GOBP_CELL_SUBSTRATE_ADHESION;go_bp:GOBP_CONNECTIVE_TISSUE_DEVELOPMENT;go_bp:GOBP_ERK1_AND_ERK2_CASCADE;go_bp:GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM;go_bp:GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE;go_bp:GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS;go_bp:GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION	-0.4204622384536343	0.1425591748391867	0.7819995924254903	nonsignificant_sensitising_direction
RUNX1	3	2	gse111151,gse118713,gse240112	22	mixed	go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_CARTILAGE_DEVELOPMENT;go_bp:GOBP_CHONDROCYTE_DIFFERENTIATION;go_bp:GOBP_CONNECTIVE_TISSUE_DEVELOPMENT;go_bp:GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION;go_bp:GOBP_HEART_DEVELOPMENT;go_bp:GOBP_MUSCLE_TISSUE_DEVELOPMENT;go_bp:GOBP_MYELOID_CELL_DIFFERENTIATION;go_bp:GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	-0.030080328111155	0.8985511733440158	0.9863663971804556	nonsignificant_sensitising_direction
