gene	ranking_stat	log2fc	p_value	fdr	ranking_stat_method
AC096677.1	0.3259786064826067	0.364463955191434	0.472086295847868	0.794432182488347	sign(log2fc)*-log10(p_value)
WDR4	0.3257148135611735	0.141577483233904	0.472373130834336	0.794655585970202	sign(log2fc)*-log10(p_value)
MAP3K13	0.32563620258787035	0.154146888919813	0.472458642103959	0.794655585970202	sign(log2fc)*-log10(p_value)
ACVR1B	0.32551907800003094	0.128424713960798	0.472586076341647	0.794655585970202	sign(log2fc)*-log10(p_value)
RBFA	0.3254349521948955	0.121808883740127	0.472677628356798	0.794655585970202	sign(log2fc)*-log10(p_value)
SNRPD3	0.3251391173589418	0.142690773352494	0.472999718901038	0.794907880121843	sign(log2fc)*-log10(p_value)
RNF115	0.3247634802346988	0.126651345873471	0.473409010575408	0.795027012981672	sign(log2fc)*-log10(p_value)
PEX10	0.3247358884948729	0.140216294162293	0.473439088307775	0.795027012981672	sign(log2fc)*-log10(p_value)
NUDT16L1	0.32470565383388955	0.141437711396767	0.47347204928058	0.795027012981672	sign(log2fc)*-log10(p_value)
CLIC4	0.32457046862348465	0.152367027880546	0.473619452446214	0.795043430253353	sign(log2fc)*-log10(p_value)
YIPF3	0.3245389039353165	0.128513124693218	0.473653876539165	0.795043430253353	sign(log2fc)*-log10(p_value)
MINCR	0.32444857968591534	0.154888576840277	0.473752396971487	0.795067553659519	sign(log2fc)*-log10(p_value)
C2CD4D	0.3244205706142795	0.209528027468295	0.473782951798405	0.795067553659519	sign(log2fc)*-log10(p_value)
PPT2	0.32378115718411893	0.213730056085158	0.474481018010815	0.795660790663138	sign(log2fc)*-log10(p_value)
ATP2B1	0.3233114063531781	0.143342588475034	0.474994513916452	0.79611174913633	sign(log2fc)*-log10(p_value)
ZCCHC10	0.32318011327882423	0.12607479817505	0.475138132866828	0.79611174913633	sign(log2fc)*-log10(p_value)
SAR1B	0.32312167996290786	0.140012942096201	0.475202065902237	0.79611174913633	sign(log2fc)*-log10(p_value)
REPS2	0.3230576436047111	0.153195931398889	0.475272139215486	0.796121032617724	sign(log2fc)*-log10(p_value)
CTNNAL1	0.3227584588820926	0.144485374245921	0.47559966617927	0.796407093319857	sign(log2fc)*-log10(p_value)
CLCN7	0.3226910989170804	0.124931071923603	0.475673438384055	0.796407093319857	sign(log2fc)*-log10(p_value)
NRM	0.3226549383658249	0.250547330297908	0.475713045909758	0.796407093319857	sign(log2fc)*-log10(p_value)
ADCK1	0.3225756858469063	0.232401183080866	0.47579986464437	0.796407093319857	sign(log2fc)*-log10(p_value)
FAM57A	0.32256520131460165	0.152889238308019	0.475811351318678	0.796407093319857	sign(log2fc)*-log10(p_value)
AEBP1	0.32253444239755935	0.371881878624353	0.475845051862394	0.796407093319857	sign(log2fc)*-log10(p_value)
LAP3	0.3224401993344605	0.115224419799681	0.475948322714826	0.796451107295165	sign(log2fc)*-log10(p_value)
RRAD	0.3222995930652686	0.208856344270263	0.47610243969097	0.796500041262572	sign(log2fc)*-log10(p_value)
PCP2	0.32227408175895195	0.285909293950434	0.476130407699844	0.796500041262572	sign(log2fc)*-log10(p_value)
AL445524.1	0.3222006044922363	0.135955655671228	0.476210969903781	0.796538691575303	sign(log2fc)*-log10(p_value)
SUCLA2	0.32146863495370004	0.122074566072182	0.477014263173536	0.797165548186376	sign(log2fc)*-log10(p_value)
GABPB1	0.32118048002885874	0.117464545683513	0.477330867748132	0.797281731955308	sign(log2fc)*-log10(p_value)
KATNB1	0.32111874091617265	0.176483322622981	0.477398729718016	0.797281731955308	sign(log2fc)*-log10(p_value)
FAM200B	0.3210540699695959	0.137611387444205	0.477469824626799	0.797297540207337	sign(log2fc)*-log10(p_value)
TAF6	0.3209344578543072	0.127489834411562	0.477601346079428	0.797421108117441	sign(log2fc)*-log10(p_value)
PIK3IP1	0.320861794624221	0.230384527032737	0.477681261807885	0.79745849379127	sign(log2fc)*-log10(p_value)
TXNDC17	0.320519517421148	0.15149386843986	0.478057881495143	0.797702986418773	sign(log2fc)*-log10(p_value)
PIR	0.32036331744204094	0.130569204569709	0.478229852506387	0.797797887520583	sign(log2fc)*-log10(p_value)
ACVR2B	0.31973614896383323	0.185122494743376	0.478920967341815	0.798353788661561	sign(log2fc)*-log10(p_value)
STX5	0.31957606219834594	0.119796917294688	0.479097536568713	0.798476695053146	sign(log2fc)*-log10(p_value)
B3GALT4	0.31920018824317076	0.150647228488743	0.479512366238627	0.798793898554196	sign(log2fc)*-log10(p_value)
