dataset	collection	pathway	NES	nom_pvalue	fdr	gene_set_size_in_data	n_leading_edge	leading_edge_genes
crispr	go_bp	GOBP_APICAL_JUNCTION_ASSEMBLY	1.0255957046597934	0.3932038834951456	0.7306710268959474	76	25	CLDN3;DLG1;PARD3;PKN2;VCL;CLDN4;CLDN18;EPHA2;MARVELD2;CLDN10;FRMPD2;CLDN11;CLDN24;WNT11;CLDN17;CLDN15;F11R;CLDN9;CLDN2;ACVRL1;ESAM;SNAI2;DLG5;CLDN22;NPHP4
crispr	go_bp	GOBP_GOLGI_VESICLE_TRANSPORT	1.0255448405228875	0.39105339105339104	0.7300021407164264	296	62	CSK;SCAP;AP3D1;VPS51;SNX1;ARFGEF2;SEC16A;ATP9B;SEC23B;TBC1D20;GAS1;COPB1;PEF1;SEC13;RAB6A;TRAPPC9;SCYL1;AP3S2;VPS13A;SAR1B;TRIP11;STX5;EXOC8;LLGL1;RAB14;YKT6;VAMP5;GOSR1;TRAPPC5;ZW10;BET1L;INSIG1;STX10;SORT1;SEC31A;VAMP7;RABIF;NBAS;COG6;RP2;SLC10A7;LAPTM5;LMAN2;TRAPPC12;COG2;STX6;SCFD1;SORL1;LAMP1;NAPA;VPS54;SAR1A;RER1;BNIP1;COPG2;TRAPPC3L;EXOC5;SPTBN1;GOLGA2;TRAPPC2L;SEC24D;EXOC4
crispr	go_bp	GOBP_ORGANELLE_FISSION	-1.0254692526256373	0.36860068259385664	0.7154149200323425	462	114	SPC25;NUF2;KIF22;RPL24;CHMP5;AAAS;NCAPG2;CHMP2B;MAD2L1BP;PRMT5;SEH1L;BRDT;MYO19;OFD1;TEX14;TNF;MYBL2;EHMT2;SEC16B;PCID2;CD28;AURKAIP1;CHMP7;SYCE1L;CDC23;TDRD12;ERCC4;SMARCA5;PSRC1;CHMP6;SKA2;LIF;KPNB1;PSMD13;SPAG5;PSMG2;NDC80;KLHDC3;KCTD19;INS;MIS12;POLDIP2;CLASP2;PRC1;CEP192;AURKB;DNM1L;CNTD1;CHEK2;SPO11;RGCC;CTDP1;ANKLE2;ANLN;KIF2C;KIF23;BECN1;DMC1;FMN2;HSPA1A;MTBP;KIF18A;MSH4;CUL7;IGF2;DRG1;CHEK1;RAD51AP1;XRCC3;SKA3;NCAPH2;NUMA1;CENPC;BMP7;APC;KIF14;PEX11G;BOD1;CDC16;RAD50;CALR;TGFA;CORO1C;RACGAP1;SYCE3;NUP62;MEI1;IL1A;STAG3;RANBP1;PHB2;TOP2A;DDB1;ACTR2;BRIP1;SPHK1;P3H4;PPP1R9B;PKMYT1;EML3;SYCP2;ORC4;SPIRE2;MLH1;CDT1;NANOS2;FIGNL1;KIF20B;OOEP;CCNA1;SPDYA;PPARG;PHIP;PSMC3IP
crispr	go_bp	GOBP_RESPONSE_TO_THYROID_HORMONE	-1.0251220100761194	0.3907766990291262	0.7298197901702921	22	7	GCLC;GCLM;ACE;BRD8;CAB39;HPN;SLC26A5
crispr	go_bp	GOBP_NON_PROTEINOGENIC_AMINO_ACID_BIOSYNTHETIC_PROCESS	1.0249361487362756	0.43739279588336194	0.7572188657394763	17	8	PLOD2;SRR;SLC1A3;PARK7;OTC;ABAT;ALDH1A1;GAD1
crispr	go_bp	GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	1.0248615927699312	0.39970717423133234	0.7342638451148132	241	58	PTEN;CHP1;DGKD;PIP4K2A;PDGFB;SYNJ2;PI4KB;MTMR7;PIGV;DPM2;CAPN2;PIGT;PISD;FITM2;ITPKB;EFR3A;SOCS4;TTC7B;SOCS6;APOA2;ETNK2;PIK3C2B;PCYT2;MBOAT1;GPAA1;SH3YL1;ABHD3;LIPH;SERINC5;CRLS1;FIG4;IDI2;PITPNM3;CEPT1;INPP5E;DGKH;PIK3C2G;MTMR14;CHKB;CHAT;FABP5;INPP5D;SOCS1;SOCS5;PIGL;SLC30A5;PCYT1B;PIGN;PIGO;PIP4K2B;SERINC4;SERINC1;GPAM;LPGAT1;PIGC;MVK;INPP1;ADGRF5
crispr	go_bp	GOBP_MYELOID_LEUKOCYTE_MIGRATION	1.0246937633581463	0.3994082840236686	0.7342638451148132	224	52	NF1;P2RX4;B4GALT1;ROR2;CCL22;C5;CCL2;IL17RC;CREB3;CCL24;CSF1;PDGFB;SFTPD;CSF3R;CCL19;IL6;MMP2;EDN3;TNFRSF11A;JAM3;JAGN1;SRP54;CXCL6;ITGA9;FPR2;AKIRIN1;ADAM8;PPIB;C5AR2;MCU;MPP1;IL1R1;CAMK1D;DPP4;CXCL9;MTUS1;PLA2G1B;P2RY12;LGALS3;RARRES2;EDN1;CCL21;CX3CL1;VAV1;CXCR1;PRTN3;CSF1R;PTPRO;LBP;C5AR1;CCR2;ANO6
crispr	go_bp	GOBP_REGULATION_OF_TOLERANCE_INDUCTION	-1.0245815353277479	0.40617577197149646	0.7376371901073597	18	2	HMGB1;HLA-G
crispr	go_bp	GOBP_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER	1.0245466388037785	0.398981324278438	0.7342638451148132	33	10	SOX2;KLF4;SOX17;GATA6;TBX6;WNT3A;ETS2;SIX2;HOXA11;CDC73
crispr	go_bp	GOBP_ANGIOTENSIN_ACTIVATED_SIGNALING_PATHWAY	-1.0245001912057492	0.40617577197149646	0.7376371901073597	18	5	PRKCA;ACE;PPP3CA;SRC;AHCYL1
