collection	pathway	resistance_consensus_class	resistance_median_NES	resistance_datasets_FDR05	gse245601_NES	gse245601_fdr	crispr_NES	crispr_fdr	candidates_connected	convergence_category
go_bp	GOBP_PROTEIN_TARGETING	LOW_EVIDENCE	1.0734526839077445	0	1.6039524952086133	0.0012612274057568	1.1692421361941563	0.4982061158252844		ACUTE_RESPONSE
go_bp	GOBP_RESPONSE_TO_NUTRIENT_LEVELS	LOW_EVIDENCE	1.082671197149566	0	1.5396376110775865	0.0012612274057568	0.9203665060097522	0.8897131977083262		ACUTE_RESPONSE
go_bp	GOBP_INTRACELLULAR_ZINC_ION_HOMEOSTASIS	LOW_EVIDENCE	0.9639983221893156	0	2.172251341374631	0.0002751990985428	0.7010709536907693	0.952324033373		ACUTE_RESPONSE
go_bp	GOBP_REGULATION_OF_ERAD_PATHWAY	LOW_EVIDENCE	-0.6994703778055757	0	1.9090692186249685	0.0173204436059445	-1.306376270459615	0.5115299665499584		ACUTE_RESPONSE
go_bp	GOBP_RESPONSE_TO_STARVATION	LOW_EVIDENCE	1.0536648178053687	0	1.8171802577280325	0.0001293922336481	1.0721675072960244	0.6869332612957847		ACUTE_RESPONSE
reactome	REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	LOW_EVIDENCE	0.8669650591215877	0	1.6219071076914395	0.0046867645458064	0.9646453335303636	0.7193502322614874		ACUTE_RESPONSE
go_bp	GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	LOW_EVIDENCE	1.242785450849004	0	1.998436252472083	3.704561877675133e-05	-0.9872113267123558	0.7784396838125788		ACUTE_RESPONSE
go_bp	GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	LOW_EVIDENCE	1.138960092278408	0	1.5985392785762291	0.0469691712843815	1.0452718714204456	0.7306710268959474		ACUTE_RESPONSE
go_bp	GOBP_PIECEMEAL_MICROAUTOPHAGY_OF_THE_NUCLEUS	LOW_EVIDENCE	1.0865632625478363	0	1.8986158836059075	0.0211531814016176	0.9303609237569728	0.8182524838912121		ACUTE_RESPONSE
go_bp	GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	LOW_EVIDENCE	0.9754722248509642	0	1.554817394582512	0.0378131348744974	-1.0001463600498106	0.762091550077527		ACUTE_RESPONSE
go_bp	GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	LOW_EVIDENCE	1.30888579678375	0	-1.7477150244901951	0.0314130145810689	0.9084637943074456	0.8407540497105825		ACUTE_RESPONSE
go_bp	GOBP_FOCAL_ADHESION_ASSEMBLY	LOW_EVIDENCE	1.1096678991895976	0	-1.6116672842232131	0.0490548505725815	1.3040238184256812	0.4587378640776699		ACUTE_RESPONSE
go_bp	GOBP_DNA_CONFORMATION_CHANGE	LOW_EVIDENCE	-1.163482509121551	0	-1.70736201090889	0.0113092127265273	-1.6206488178362854	0.0804163635281917		ACUTE_RESPONSE
reactome	REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	LOW_EVIDENCE	1.314676616601979	0	-1.972671960534143	0.0024887779778635	1.461094778158804	0.2570008590011044		ACUTE_RESPONSE
go_bp	GOBP_RNA_POLYMERASE_II_PREINITIATION_COMPLEX_ASSEMBLY	SINGLE_DATASET	-0.9782104695988556	1	0.7963949732061538	0.9320539813804825	-1.861445605629716	0.0203679844569586		FUNCTIONAL_ONLY
reactome	REACTOME_DNA_STRAND_ELONGATION	SINGLE_DATASET	-1.2697816380483598	1	-1.620211347454641	0.1004171929648068	-1.9771705743570736	0.0126979343082108		FUNCTIONAL_ONLY
go_bp	GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE	SINGLE_DATASET	0.965504399801964	1	-0.9185435026545128	0.8223185265438786	1.7636199353109	0.0427643255392714		FUNCTIONAL_ONLY
go_bp	GOBP_REGULATION_OF_AXONOGENESIS	SINGLE_DATASET	1.230671749565877	1	-0.8672960917371282	0.8986352024951922	1.72767811540226	0.0224891648259926		FUNCTIONAL_ONLY
go_bp	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	SINGLE_DATASET	-0.8547113888812097	1	-1.6988936050905696	0.0017282216977988	-2.038352305298916	3.501961170159293e-05		FUNCTIONAL_ONLY
reactome	REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	SINGLE_DATASET	-1.1450479590041605	1	-0.9944401553738926	0.7571781561859521	-1.649151843582008	0.0353205075984599		FUNCTIONAL_ONLY
reactome	REACTOME_MITOTIC_G2_G2_M_PHASES	SINGLE_DATASET	-1.2175141281055923	1	-0.6911058797586112	1.0	-1.5416130560239611	0.0131372012597199		FUNCTIONAL_ONLY
go_bp	GOBP_MITOCHONDRIAL_TRANSLATION	SINGLE_DATASET	-1.0306965768206646	1	-1.7500002829759125	0.0031277059726474	-1.924925105923508	0.0021021964745618		FUNCTIONAL_ONLY
go_bp	GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION	SINGLE_DATASET	1.2937910101461692	1	-1.4027005362044034	0.3337599548228672	1.8482435337273189	0.0335487193998788		FUNCTIONAL_ONLY
reactome	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	SINGLE_DATASET	-0.970954847423392	1	1.196304401168336	0.2570575975748389	-1.61706711296433	0.0007069357373096		FUNCTIONAL_ONLY
reactome	REACTOME_ADIPOGENESIS	LOW_EVIDENCE	1.1993433482578717	0	1.0936839604482675	0.578650391524643	-1.6236033984623874	0.0119593357807049		FUNCTIONAL_ONLY
reactome	REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	LOW_EVIDENCE	1.0026728510501337	0	1.078512420307277	0.669757334299167	1.7688870980771103	0.0367640974287154		FUNCTIONAL_ONLY
go_bp	GOBP_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY	LOW_EVIDENCE	-0.8514583544589429	0	-0.8127195725324903	0.9231158673905832	-1.9171232182804812	0.0154708861542364		FUNCTIONAL_ONLY
go_bp	GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	LOW_EVIDENCE	0.8956153710839707	0	1.4865779086537907	0.1737233559225479	1.8690221510830336	0.0284611560649301		FUNCTIONAL_ONLY
reactome	REACTOME_FORMATION_OF_PARAXIAL_MESODERM	LOW_EVIDENCE	-0.8345280834908667	0	-0.9557103199900338	0.8167154457892021	-1.7830011243643915	0.0219678813118731		FUNCTIONAL_ONLY
reactome	REACTOME_PD_1_SIGNALING	not_tested_in_resistance		0	-1.2395129750490532	0.4457388277565686	1.851708656548934	0.0250009731530584		FUNCTIONAL_ONLY
go_bp	GOBP_KERATINOCYTE_MIGRATION	LOW_EVIDENCE	1.2301505684623144	0	-1.338050358620147	0.4213310422808498	2.085038377732902	0.0073358444954622		FUNCTIONAL_ONLY
go_bp	GOBP_ERYTHROCYTE_HOMEOSTASIS	LOW_EVIDENCE	0.8301552952583678	0	1.2501281947579257	0.2905742574257425	-1.80922817783246	0.0041494469029341	CITED2	FUNCTIONAL_ONLY
reactome	REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	LOW_EVIDENCE	0.769987679242205	0	-0.910360925988382	0.8437037037037037	-1.9267286528084555	0.020818856001979		FUNCTIONAL_ONLY
reactome	REACTOME_STABILIZATION_OF_P53	LOW_EVIDENCE	-1.172388102455989	0	0.8595118899359832	0.914570120542652	-1.7061652178181477	0.0410876044368707		FUNCTIONAL_ONLY
go_bp	GOBP_AMINO_ACID_ACTIVATION	LOW_EVIDENCE	-1.0431319575413276	0	-1.836535270132144	0.0187441073140009	-1.9741735817515684	0.0266205576126276		FUNCTIONAL_ONLY
reactome	REACTOME_TRNA_AMINOACYLATION	LOW_EVIDENCE	-1.1651667686538416	0	-1.891051799344228	0.0199909574069229	-2.15305848360751	0.004501445725584		FUNCTIONAL_ONLY
reactome	REACTOME_SOMITOGENESIS	LOW_EVIDENCE	-1.0366898469042825	0	-1.0568984186103108	0.6373563730293044	-1.6651543342247248	0.0366671212076206		FUNCTIONAL_ONLY
go_bp	GOBP_MRNA_EXPORT_FROM_NUCLEUS	LOW_EVIDENCE	-0.6107257585034375	0	-0.6641418250555059	0.9908828250401284	-1.8821065795889536	0.0149474770240737		FUNCTIONAL_ONLY
reactome	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES	LOW_EVIDENCE	-0.8651952161612486	0	-1.1415128527448375	0.4854281992836209	-1.8160020811717783	0.016688627612282		FUNCTIONAL_ONLY
go_bp	GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	LOW_EVIDENCE	1.1400388733542075	0	1.2934320869765488	0.0727005223888729	-1.5570170615323302	0.0028640070237834		FUNCTIONAL_ONLY
go_bp	GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION	LOW_EVIDENCE	1.3189236412556822	0	0.6051124989362496	0.9827446751145862	-2.1473350456455687	0.0106984496965458	CITED2	FUNCTIONAL_ONLY
reactome	REACTOME_COMPLEX_IV_ASSEMBLY	LOW_EVIDENCE	1.0070364033732813	0	0.690548577240166	0.9898213671433488	-1.7620540970413885	0.037667334040758		FUNCTIONAL_ONLY
reactome	REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	LOW_EVIDENCE	-0.8709189702578085	0	-1.7732656679052063	0.0255517509085222	-1.8439164684299647	0.0464371741578643		FUNCTIONAL_ONLY
reactome	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	LOW_EVIDENCE	1.107600533931662	0	1.2498432389789111	0.3062360064122096	-1.647944036819859	0.0169315567224417		FUNCTIONAL_ONLY
reactome	REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	LOW_EVIDENCE	-0.5841952497821382	0	-1.3079384091374038	0.2995899315098372	-1.7397721482792092	0.04269439984711		FUNCTIONAL_ONLY
reactome	REACTOME_DEPOLYMERIZATION_OF_THE_NUCLEAR_LAMINA	not_tested_in_resistance		0	1.336344107307182	0.4036507508317597	-1.959673389132532	0.0353205075984599		FUNCTIONAL_ONLY
go_bp	GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS	LOW_EVIDENCE	1.0076991592427902	0	0.8780454032984089	0.861984282907662	1.7259970527249109	0.0404632213413631		FUNCTIONAL_ONLY
reactome	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	LOW_EVIDENCE	-1.179039900605025	0	-1.1174216058029682	0.5127995301864813	-1.5867792252984303	0.0494405869511324		FUNCTIONAL_ONLY
go_bp	GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS	LOW_EVIDENCE	1.057854181080936	0	0.986715507692512	0.7659382219241374	-1.4046500016865409	0.0429468607233249		FUNCTIONAL_ONLY
go_bp	GOBP_ELECTRON_TRANSPORT_CHAIN	LOW_EVIDENCE	1.228146022989637	0	0.6951401239825703	0.9993442725328254	-1.8519473937301	0.004242128520124		FUNCTIONAL_ONLY
go_bp	GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER	LOW_EVIDENCE	-0.8792441762668185	0	-0.6334105890661822	1.0	-1.788592257931748	0.0055100071299496		FUNCTIONAL_ONLY
reactome	REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	LOW_EVIDENCE	-1.1805876755221592	0	0.8156144300604642	0.9795283063449058	-1.7162598661645627	0.0035494136925943		FUNCTIONAL_ONLY
go_bp	GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS	LOW_EVIDENCE	-1.056717304236651	0	-1.6566842051867323	0.0480208530200768	-1.7883283142266406	0.041736134228265		FUNCTIONAL_ONLY
reactome	REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY	LOW_EVIDENCE	-0.9875479389233196	0	1.0672388247181488	0.6373563730293044	-1.7501388341742212	0.0119593357807049		FUNCTIONAL_ONLY
reactome	REACTOME_RHO_GTPASE_EFFECTORS	LOW_EVIDENCE	-0.8914952356864962	0	-1.4490967164322386	0.024490182383289	-1.4227867612149512	0.0456754146176621		FUNCTIONAL_ONLY
go_bp	GOBP_TELOMERE_MAINTENANCE	LOW_EVIDENCE	-0.9865255758443984	0	-1.2487789352452503	0.299807435935417	-1.6153205170241616	0.0319980413741647		FUNCTIONAL_ONLY
go_bp	GOBP_TELOMERE_ORGANIZATION	LOW_EVIDENCE	-1.0015725695036046	0	-1.1667524000224223	0.4347463202443024	-1.643480626621194	0.0202126408071095		FUNCTIONAL_ONLY
reactome	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	LOW_EVIDENCE	1.4008770818111969	0	-1.3633380559257748	0.3413232316635098	1.8903737491384487	0.0193228523307312		FUNCTIONAL_ONLY
go_bp	GOBP_BLASTOCYST_DEVELOPMENT	LOW_EVIDENCE	0.9469154089516468	0	-0.97908282333027	0.762302305640244	-1.6820264489405468	0.0162276350555142	CITED2	FUNCTIONAL_ONLY
reactome	REACTOME_DUAL_INCISION_IN_TC_NER	LOW_EVIDENCE	-1.1071314540665982	0	-0.8856599153362797	0.8711862882495335	-1.6937703839961755	0.0348052531352013		FUNCTIONAL_ONLY
go_bp	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	LOW_EVIDENCE	0.868865257889476	0	-1.0207060296771355	0.680176913553354	-1.5630946864780602	0.0343696378443762		FUNCTIONAL_ONLY
reactome	REACTOME_SIGNALING_BY_ERYTHROPOIETIN	LOW_EVIDENCE	-0.9749872804746986	0	0.9669681925869285	0.7785785064408611	-1.8374759573824029	0.031697176312694		FUNCTIONAL_ONLY
reactome	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	MIXED	0.689814394643991	2	1.7292924475847078	0.0109048012715036	-2.303340296881457	5.300358579723161e-07		MIXED
go_bp	GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	MIXED	-0.3078909841303897	1	-1.6804577612652232	0.0098987146633471	-2.270228629101717	1.0342314272933342e-05		MIXED
reactome	REACTOME_SELENOAMINO_ACID_METABOLISM	MIXED	0.7620549485735457	1	1.7277018824081067	0.0053006193374418	-2.373345497419603	1.0233340947385269e-07		MIXED
reactome	REACTOME_DEUBIQUITINATION	MIXED	-0.5981368018307835	1	-0.9435623891398796	0.8437037037037037	-1.5758501773443931	0.0053968001860411	USP34	MIXED
go_bp	GOBP_ACTIN_FILAMENT_ORGANIZATION	MIXED	1.3125800533744547	1	-1.4048047617971604	0.0119430547963245	1.1796587144080173	0.4381952601395703		MIXED
reactome	REACTOME_SIGNALING_BY_ROBO_RECEPTORS	MIXED	0.7345603014358509	1	0.6589344388889444	1.0	-1.872096759090719	2.2905967272589484e-05		MIXED
reactome	REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC	MIXED	0.8319418434611991	1	2.22033778564755	4.938667956426068e-05	1.0762478937313165	0.5851195316311596		MIXED
go_bp	GOBP_L_AMINO_ACID_TRANSPORT	MIXED	1.0597750521534173	1	1.9948011650139137	0.0008074341861889	1.224231045610307	0.5183266398625134		MIXED
reactome	REACTOME_CHROMATIN_MODIFYING_ENZYMES	MIXED	-0.5547786646349839	1	-0.8936092946418018	0.9376515184907656	-1.6801422772460113	0.0020798662521831		MIXED
reactome	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	MIXED	0.826251258401418	1	0.7826177328707431	0.95602795573675	-1.861316885037116	0.0126979343082108		MIXED
go_bp	GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	MIXED	-0.8986789169685823	1	-1.2256522183581509	0.1523201513979019	-1.4051111413274917	0.0281533319135674		MIXED
go_bp	GOBP_TRANSLATIONAL_INITIATION	MIXED	0.823114836713645	1	1.0779998055383575	0.5987183030470531	-1.8738841729572413	0.0024153865072527		MIXED
reactome	REACTOME_MATURATION_OF_SPIKE_PROTEIN	MIXED	-0.846771405606795	1	2.069529819866186	0.0012836318837427	1.537273494855547	0.1898890367515774		MIXED
go_bp	GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT	MIXED	0.9220451129416136	1	-1.0661711566312229	0.6428895075435961	1.890425457443881	0.0106984496965458		MIXED
go_bp	GOBP_MAINTENANCE_OF_LOCATION	MIXED	1.0293198621860846	1	1.4858645013445997	0.0104677440148626	1.2404608679757416	0.3966934566916218		MIXED
go_bp	GOBP_AMIDE_METABOLIC_PROCESS	MIXED	1.089561341442236	1	1.5064287941688248	0.0049008261704405	0.8690324725533427	0.9380168330344956		MIXED
reactome	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	MIXED	1.0675717451428088	1	1.9944650681655516	8.76416211935411e-05	-2.2120680469526217	2.9067509848930484e-06		MIXED
hallmark	HALLMARK_UV_RESPONSE_UP	MIXED	1.0095602202119114	1	1.468646827130771	0.0211674603884332	-1.066799545808368	0.5087505087505088		MIXED
go_bp	GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	MIXED	0.8564006746134321	1	1.96939949434856	0.0082167067705946	-0.9209009078228731	0.827077921477633		MIXED
go_bp	GOBP_ERAD_PATHWAY	MIXED	0.882973739660582	1	2.316940290833708	8.00557707946275e-08	0.7951675005020654	0.9342328778797262		MIXED
hallmark	HALLMARK_MYC_TARGETS_V1	MIXED	0.3337479471163359	1	-1.8285898360027608	1.3611198755970868e-05	-1.836639508445857	0.0001299152464554		MIXED
reactome	REACTOME_RRNA_PROCESSING	MIXED	0.5958893345624451	1	-1.092879260240332	0.4854281992836209	-2.443122206844185	2.809089717889688e-12		MIXED
reactome	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	MIXED	0.6552684607661015	1	1.659491475496618	0.0743143139784441	-2.0447306754120187	0.0052368044743983		MIXED
reactome	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	MIXED	0.455260853742057	1	-0.9978587150951136	0.7353830999788926	-1.9992257994270408	1.0040090380426337e-07		MIXED
reactome	REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS	MIXED	-0.5595109886332187	1	1.7199117394404555	0.0437456190155792	1.0927495846756037	0.5757535563882349		MIXED
reactome	REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	MIXED	-0.7506100519262346	1	-0.8464212634126504	0.95602795573675	-1.588912515968271	0.0126979343082108	USP34	MIXED
go_bp	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	MIXED	0.9453667271722852	1	-0.9001251750558503	0.8564021555824612	-1.9002216015075264	0.016013933341328		MIXED
reactome	REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS	MIXED	0.8305777711433759	1	1.8235076136922583	0.0084278667804354	1.1906871341483858	0.4365853658536585		MIXED
reactome	REACTOME_HIV_INFECTION	MIXED	-0.495384534897121	1	-0.8402058296225116	0.98629500180782	-1.7149040440794487	0.0005191073973542		MIXED
go_bp	GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	MIXED	0.5289862460735442	1	-1.023726153098578	0.6745926687947232	-1.791050008043042	4.7399886549378456e-05		MIXED
go_bp	GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT	MIXED	-1.0388525288078576	1	1.5595309019076704	0.0368065227911672	1.256274265900054	0.4381952601395703		MIXED
reactome	REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	MIXED	-0.4142348732557585	1	-1.024201876070342	0.7000773993808049	-1.727017024194442	0.0106545888407463		MIXED
reactome	REACTOME_MRNA_SPLICING	MIXED	0.503706712571099	1	-0.938698802268945	0.8560585834700027	-1.93805166258637	4.573785852344804e-06		MIXED
go_bp	GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	MIXED	1.2361817577451994	1	-1.6124859219833994	0.0145913387552557	0.7767311854287351	0.9739133863198346		MIXED
reactome	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	MIXED	0.9058752613262302	1	0.908609215199986	0.8602978941961992	-2.1392208107745074	2.558276689155892e-07		MIXED
go_bp	GOBP_RRNA_METABOLIC_PROCESS	MIXED	-0.5614248488362122	1	-1.5751544482629465	0.0038381751373359	-2.000530313406159	4.39291884222949e-06		MIXED
reactome	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	MIXED	1.2187596067680269	1	1.646867736885549	0.0039547359947486	0.8816332594739709	0.8819668745744773		MIXED
go_bp	GOBP_CELL_CELL_JUNCTION_ORGANIZATION	MIXED	1.138812595332268	1	-1.51577647969	0.024911427795459	0.9582340219050328	0.8281876475048238		MIXED
go_bp	GOBP_CYTOPLASMIC_TRANSLATION	MIXED	1.0244282873498218	1	1.028615726727828	0.6738186796499376	-2.471669086983605	2.1326902644211638e-10		MIXED
reactome	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	MIXED	1.0455506248720898	1	2.304670175282729	1.6099137526344842e-08	-2.018381586363929	7.891715208014678e-05		MIXED
reactome	REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	MIXED	-0.7446539055048087	1	-0.9076262653905623	0.9022835209160108	-1.6386125950817143	0.0145937228392679		MIXED
reactome	REACTOME_TRANSLATION	MIXED	0.7094988495752212	1	0.9674521943409752	0.8101781433664716	-2.3481723772141714	1.285245381646437e-12		MIXED
reactome	REACTOME_MRNA_SPLICING_MINOR_PATHWAY	MIXED	0.7194621666308453	1	-1.4742597848567274	0.1606998176051458	-1.866583102892808	0.0119593357807049		MIXED
reactome	REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	MIXED	0.6581836246710775	1	2.371335647245948	9.345415242781668e-07	-0.9665111468009042	0.6856792204894255		MIXED
reactome	REACTOME_INFLUENZA_INFECTION	MIXED	0.7856167060974127	1	0.8740970148696778	0.9331903624388496	-2.2649886215311392	3.5184342996835206e-08		MIXED
go_bp	GOBP_MRNA_PROCESSING	MIXED	0.5273841617465673	1	-1.064313658603962	0.5468517083060044	-1.6622032132190174	0.0001400373019948		MIXED
reactome	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	MIXED	0.7507399866880962	1	1.3305705711733855	0.1837711118147605	-2.253447066303966	2.752369890501588e-07		MIXED
reactome	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	MIXED	1.2767900816949205	1	1.89258812765444	0.0135641283021711	0.8398557672552536	0.8237734724292102		MIXED
go_bp	GOBP_PROTEIN_N_LINKED_GLYCOSYLATION_VIA_ASPARAGINE	MIXED	1.0476088311303098	1	1.9433585703290277	0.0135502501438549	-1.0309765346367656	0.7342638451148132		MIXED
go_bp	GOBP_RRNA_PROCESSING	MIXED	-0.5174535403844078	1	-1.5475400860377837	0.0103004853204387	-2.2350160245712654	1.0839630586461116e-08		MIXED
go_bp	GOBP_MOLTING_CYCLE_PROCESS	MIXED	1.1443386861646243	1	-1.5832302633566624	0.0469691712843815	1.025959753298784	0.7422542204568024		MIXED
go_bp	GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION	MIXED	0.4892425404966823	1	-0.9645395577073717	0.7778739746706181	-2.000166355256872	1.0342314272933342e-05		MIXED
go_bp	GOBP_SPLICEOSOMAL_COMPLEX_ASSEMBLY	MIXED	0.5663497133338778	1	0.845579791151854	0.9097389857136196	-1.85763357255723	0.0190506161890701		MIXED
go_bp	GOBP_RNA_LOCALIZATION	MIXED	0.7512649097059412	1	-1.331507303687992	0.1330337330938347	-1.5445163154542505	0.0304478397020398		MIXED
go_bp	GOBP_RIBOSOME_BIOGENESIS	MIXED	-0.5962995359777886	1	-1.5091994613043551	0.0060463695849234	-2.208153868422015	5.444908619477898e-11		MIXED
reactome	REACTOME_MITOCHONDRIAL_TRANSLATION	MIXED	-0.4596764378594858	1	-1.7625546875561784	0.0088262757779131	-1.8204059200702676	0.0022854083414146		MIXED
reactome	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	MIXED	1.1131811457700498	1	2.072213495365811	1.4340701420997314e-06	-1.9435639421411552	6.162272234018363e-05		MIXED
go_bp	GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	MIXED	1.2516111654630024	1	1.1594746756395071	0.4126086180974951	-1.6527066791824088	0.0014032641717421		MIXED
go_bp	GOBP_REGULATION_OF_BODY_FLUID_LEVELS	MIXED	1.2677333779146986	1	-1.4912919981062505	0.0092513623609099	0.9129634583819132	0.8897131977083262		MIXED
go_bp	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	MIXED	0.8268887700369195	1	-0.8958142871746098	0.8729269342846818	-1.6797274404836189	0.0224891648259926		MIXED
go_bp	GOBP_POTASSIUM_ION_TRANSPORT	MIXED	1.3024905095231618	1	-1.0422659692433769	0.6286103079468185	1.57331737436725	0.0284611560649301		MIXED
reactome	REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS	MIXED	-0.5526376001135482	1	-0.9560424575241728	0.815052358857051	-1.7079287677024146	0.0245309445243638		MIXED
go_bp	GOBP_RNA_SPLICING	MIXED	0.6846795535539941	1	-0.8249063515826895	0.9972133757961784	-1.8018217479844645	5.165057467765484e-06		MIXED
hallmark	HALLMARK_OXIDATIVE_PHOSPHORYLATION	MIXED	0.921544993459164	1	-1.0019350346160951	0.5504084478979877	-1.6032700014803327	0.0056021270759206		MIXED
reactome	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	MIXED	0.9799260315659036	1	1.3919105480431042	0.2399290237488845	-2.04787558277128	0.0020798662521831		MIXED
go_bp	GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	MIXED	-0.4690823476881522	1	-1.3554106460166486	0.0203025434700723	-2.262878211584676	3.734612348539603e-15		MIXED
reactome	REACTOME_CALNEXIN_CALRETICULIN_CYCLE	MIXED	0.7823630211103364	1	2.2758156180467064	6.055519763760335e-06	0.9152081670497468	0.7353629873792181		MIXED
reactome	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	MIXED	1.1337585848711411	1	1.5768537042964683	0.0247061333053341	-2.395215450857013	8.055992070725377e-09		MIXED
reactome	REACTOME_HIV_LIFE_CYCLE	MIXED	0.5968741756068854	1	-0.8783097198418585	0.9331903624388496	-1.5413331500764988	0.0162618948599842		MIXED
go_bp	GOBP_MAMMARY_GLAND_DEVELOPMENT	MIXED	1.018618055203642	1	-1.7280412535093388	0.0061902450447544	0.8883425717011358	0.882049225159526		MIXED
go_bp	GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	MIXED	1.3887974528054712	1	-0.9269876908128126	0.8314670933942733	1.5529040641074527	0.03998573672025		MIXED
go_bp	GOBP_RESPONSE_TO_TYPE_II_INTERFERON	MIXED	0.9325128489179864	1	-1.6464242256154178	0.0165088242127735	0.8191695972612595	0.9230061113393592		MIXED
