collection	pathway	datasets_tested	datasets_tested_names	datasets_FDR05	datasets_nominal	NES_positive_count	NES_negative_count	direction_consistency	median_NES	mean_NES	leading_edge_overlap	consensus_category
go_bp	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	3	gse111151,gse118713,gse240112	1	1	0	3	all_negative	-1.1455302722307623	-1.164909571867164	2.0	SINGLE_DATASET
go_bp	GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING	3	gse111151,gse118713,gse240112	1	1	0	3	all_negative	-1.1576913354454612	-1.326227363592561	19.0	SINGLE_DATASET
reactome	REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS	3	gse111151,gse118713,gse240112	1	1	0	3	all_negative	-1.1728121574225423	-1.1983938039544453	6.0	SINGLE_DATASET
reactome	REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	3	gse111151,gse118713,gse240112	1	1	0	3	all_negative	-1.173962454855298	-1.2125007987475362	11.0	SINGLE_DATASET
go_bp	GOBP_CILIUM_MOVEMENT	3	gse111151,gse118713,gse240112	1	1	0	3	all_negative	-1.194458483038657	-1.257621227362103	2.0	SINGLE_DATASET
reactome	REACTOME_MITOTIC_G2_G2_M_PHASES	3	gse111151,gse118713,gse240112	1	1	0	3	all_negative	-1.2175141281055923	-1.2638594725984147	29.0	SINGLE_DATASET
go_bp	GOBP_SPERM_MOTILITY	3	gse111151,gse118713,gse240112	1	1	0	3	all_negative	-1.220145207197751	-1.2127755808244016	2.0	SINGLE_DATASET
reactome	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION	3	gse111151,gse118713,gse240112	1	1	0	3	all_negative	-1.267590812090244	-1.1897913688845652	6.0	SINGLE_DATASET
reactome	REACTOME_DNA_STRAND_ELONGATION	3	gse111151,gse118713,gse240112	1	1	0	3	all_negative	-1.2697816380483598	-1.3903231939651228	6.0	SINGLE_DATASET
reactome	REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	3	gse111151,gse118713,gse240112	1	1	0	3	all_negative	-1.277414538202852	-1.3199760449915419	14.0	SINGLE_DATASET
reactome	REACTOME_DNA_REPLICATION_PRE_INITIATION	3	gse111151,gse118713,gse240112	1	1	0	3	all_negative	-1.302758214887251	-1.3648332782369794	13.0	SINGLE_DATASET
go_bp	GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE	3	gse111151,gse118713,gse240112	1	1	0	3	all_negative	-1.3047589512466025	-1.3937985494480376	10.0	SINGLE_DATASET
reactome	REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES	3	gse111151,gse118713,gse240112	1	1	0	3	all_negative	-1.3282083628388757	-1.449504065294344	5.0	SINGLE_DATASET
reactome	REACTOME_DISEASES_OF_DNA_REPAIR	3	gse111151,gse118713,gse240112	1	1	0	3	all_negative	-1.3367494197894154	-1.526517455559123	5.0	SINGLE_DATASET
reactome	REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	3	gse111151,gse118713,gse240112	1	1	0	3	all_negative	-1.3385072353029397	-1.4759911586500696	11.0	SINGLE_DATASET
go_bp	GOBP_CENTRIOLE_ASSEMBLY	3	gse111151,gse118713,gse240112	1	1	0	3	all_negative	-1.346095818238972	-1.4123591056417544	4.0	SINGLE_DATASET
go_bp	GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	3	gse111151,gse118713,gse240112	1	1	0	3	all_negative	-1.3689142147995323	-1.5333566144056583	13.0	SINGLE_DATASET
go_bp	GOBP_AXONEME_ASSEMBLY	3	gse111151,gse118713,gse240112	1	1	0	3	all_negative	-1.381453650256187	-1.3607615190417548	3.0	SINGLE_DATASET
go_bp	GOBP_BRANCHED_CHAIN_AMINO_ACID_CATABOLIC_PROCESS	3	gse111151,gse118713,gse240112	1	1	0	3	all_negative	-1.401960836590574	-1.3414760878982441	0.0	SINGLE_DATASET
reactome	REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	3	gse111151,gse118713,gse240112	1	1	0	3	all_negative	-1.4333042137127416	-1.3155545719448376	0.0	SINGLE_DATASET
go_bp	GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS	3	gse111151,gse118713,gse240112	1	1	0	3	all_negative	-1.482968256738218	-1.3581285347158047	0.0	SINGLE_DATASET
go_bp	GOBP_CELLULAR_GLUCURONIDATION	1	gse111151	1	1	0	1	all_negative	-1.7696559290187397	-1.7696559290187397		SINGLE_DATASET
go_bp	GOBP_URONIC_ACID_METABOLIC_PROCESS	1	gse111151	1	1	0	1	all_negative	-1.7880064895205516	-1.7880064895205516		SINGLE_DATASET
reactome	REACTOME_NICOTINAMIDE_SALVAGING	1	gse240112	1	1	0	1	all_negative	-1.911139186359651	-1.911139186359651		SINGLE_DATASET
go_bp	GOBP_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	2.022439322337656	1.9394972614051345	7.0	STRONG_CONSENSUS
go_bp	GOBP_OSTEOBLAST_DIFFERENTIATION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.9821864863735743	1.9741925764883892	23.0	STRONG_CONSENSUS
hallmark	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.9779876141756056	1.8836925918334237	15.0	STRONG_CONSENSUS
go_bp	GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.9689689342164087	1.9378776365817603	10.0	STRONG_CONSENSUS
go_bp	GOBP_ODONTOGENESIS	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.9673004479197669	1.8545255938510248	9.0	STRONG_CONSENSUS
reactome	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.961594581710151	1.953019519641697	21.0	STRONG_CONSENSUS
go_bp	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.9513761829359155	1.9320874178383436	15.0	STRONG_CONSENSUS
go_bp	GOBP_FORMATION_OF_PRIMARY_GERM_LAYER	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.9468564544683256	1.931365955823902	14.0	STRONG_CONSENSUS
go_bp	GOBP_CARTILAGE_DEVELOPMENT	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.9275640800196885	1.896180051843593	10.0	STRONG_CONSENSUS
hallmark	HALLMARK_TNFA_SIGNALING_VIA_NFKB	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.887926793746693	1.847543592877168	20.0	STRONG_CONSENSUS
go_bp	GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.8627818711298345	1.8880182430905423	11.0	STRONG_CONSENSUS
go_bp	GOBP_OSSIFICATION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.8480273721954317	1.8496968434445602	29.0	STRONG_CONSENSUS
go_bp	GOBP_GASTRULATION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.842907182836227	1.8790339375818823	13.0	STRONG_CONSENSUS
hallmark	HALLMARK_KRAS_SIGNALING_UP	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.8245095931206008	1.8387690428280787	10.0	STRONG_CONSENSUS
go_bp	GOBP_TISSUE_MORPHOGENESIS	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.8184580993960728	1.7379464797372304	27.0	STRONG_CONSENSUS
go_bp	GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.8027491850863004	1.7603940789463672	9.0	STRONG_CONSENSUS
go_bp	GOBP_SKELETAL_SYSTEM_DEVELOPMENT	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.80104892827474	1.7681231790069127	24.0	STRONG_CONSENSUS
go_bp	GOBP_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.8008409184114975	1.8741255396647762	7.0	STRONG_CONSENSUS
go_bp	GOBP_OLEFINIC_COMPOUND_BIOSYNTHETIC_PROCESS	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.799682825259291	1.8691635559297783	1.0	STRONG_CONSENSUS
go_bp	GOBP_CELL_FATE_COMMITMENT	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.78912961558544	1.7160254780380548	16.0	STRONG_CONSENSUS
go_bp	GOBP_BIOMINERAL_TISSUE_DEVELOPMENT	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.785761325161349	1.7433327482895915	9.0	STRONG_CONSENSUS
go_bp	GOBP_CHONDROCYTE_DIFFERENTIATION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.7794798432559906	1.745647266194414	6.0	STRONG_CONSENSUS
go_bp	GOBP_REGULATION_OF_KETONE_BIOSYNTHETIC_PROCESS	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.7790860763854517	1.824045146027111	1.0	STRONG_CONSENSUS
go_bp	GOBP_SKELETAL_SYSTEM_MORPHOGENESIS	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.770724187181167	1.7311795056475665	12.0	STRONG_CONSENSUS
go_bp	GOBP_BONE_MINERALIZATION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.769515532257039	1.7138510925435264	6.0	STRONG_CONSENSUS
go_bp	GOBP_TISSUE_REMODELING	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.7668648285340731	1.7197366682422495	10.0	STRONG_CONSENSUS
go_bp	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.7613741310353404	1.6969523407031375	18.0	STRONG_CONSENSUS
go_bp	GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.7589812895448529	1.775599574010651	13.0	STRONG_CONSENSUS
go_bp	GOBP_GLIAL_CELL_DIFFERENTIATION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.758440549127624	1.8538047295889204	18.0	STRONG_CONSENSUS
go_bp	GOBP_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.739095525139735	1.8756016365875494	7.0	STRONG_CONSENSUS
go_bp	GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.7349990303742433	1.704898617331392	16.0	STRONG_CONSENSUS
go_bp	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.721610324314091	1.7514605232474765	16.0	STRONG_CONSENSUS
go_bp	GOBP_REGULATION_OF_OSSIFICATION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.7209178427004983	1.7264904390646925	9.0	STRONG_CONSENSUS
go_bp	GOBP_CELL_MATRIX_ADHESION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.7181705981710114	1.6898266794779542	17.0	STRONG_CONSENSUS
go_bp	GOBP_GLIOGENESIS	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.7116986745938014	1.7632725498161026	19.0	STRONG_CONSENSUS
go_bp	GOBP_AORTA_DEVELOPMENT	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.7115885614151418	1.7591267518469564	6.0	STRONG_CONSENSUS
go_bp	GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.6903396878629469	1.6937495746791302	13.0	STRONG_CONSENSUS
go_bp	GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.6857962196559189	1.6210817302987486	13.0	STRONG_CONSENSUS
go_bp	GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.6844295267349498	1.722171699293275	12.0	STRONG_CONSENSUS
go_bp	GOBP_WOUND_HEALING	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.6699988290043686	1.6057298722245068	20.0	STRONG_CONSENSUS
go_bp	GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.666402001768482	1.654034843748177	29.0	STRONG_CONSENSUS
go_bp	GOBP_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.662570574496529	1.7009076588705747	7.0	STRONG_CONSENSUS
go_bp	GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.649998116820631	1.6273251221037828	21.0	STRONG_CONSENSUS
go_bp	GOBP_REGULATION_OF_SYSTEM_PROCESS	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.6395434428618052	1.6183942236218087	20.0	STRONG_CONSENSUS
go_bp	GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.6318474871162405	1.7332045298371865	12.0	STRONG_CONSENSUS
go_bp	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.6267132657619996	1.6316288607511324	31.0	STRONG_CONSENSUS
go_bp	GOBP_FAT_CELL_DIFFERENTIATION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.6219079014512587	1.6815169471996718	13.0	STRONG_CONSENSUS
go_bp	GOBP_REGULATION_OF_CELL_SHAPE	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.6178850094496944	1.6567596145104033	9.0	STRONG_CONSENSUS
go_bp	GOBP_CELL_SUBSTRATE_ADHESION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.6116349402841477	1.6111195633509823	23.0	STRONG_CONSENSUS
hallmark	HALLMARK_IL2_STAT5_SIGNALING	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.60635920325603	1.6258629487442822	13.0	STRONG_CONSENSUS
go_bp	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.5880497010477224	1.6083153265963486	17.0	STRONG_CONSENSUS
go_bp	GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.5670828833193169	1.5726172714397535	15.0	STRONG_CONSENSUS
go_bp	GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.5666674245418917	1.653405837088178	24.0	STRONG_CONSENSUS
go_bp	GOBP_RESPONSE_TO_WOUNDING	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.563519764278179	1.5734981430072514	21.0	STRONG_CONSENSUS
go_bp	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.5581648924497122	1.5773568825524096	11.0	STRONG_CONSENSUS
go_bp	GOBP_POSITIVE_REGULATION_OF_LOCOMOTION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.557089185740486	1.6038137195911586	25.0	STRONG_CONSENSUS
go_bp	GOBP_TAXIS	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.5501300579111446	1.5231458022540878	10.0	STRONG_CONSENSUS
go_bp	GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.5489605973821574	1.5519135664595487	31.0	STRONG_CONSENSUS
go_bp	GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.547667546510726	1.5864242318540978	16.0	STRONG_CONSENSUS
go_bp	GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.5413171743200262	1.5644401624281958	11.0	STRONG_CONSENSUS
go_bp	GOBP_ERK1_AND_ERK2_CASCADE	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.5262667852795142	1.5081290349012872	15.0	STRONG_CONSENSUS
go_bp	GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.5179331132400835	1.548359083553847	13.0	STRONG_CONSENSUS
go_bp	GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.493260487126154	1.5037662664688798	16.0	STRONG_CONSENSUS
go_bp	GOBP_REGULATION_OF_SECRETION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.4750734026259698	1.471709798625099	12.0	STRONG_CONSENSUS
go_bp	GOBP_MYELOID_CELL_DIFFERENTIATION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.4668675960542372	1.4435751770789373	22.0	STRONG_CONSENSUS
go_bp	GOBP_SYNAPSE_ORGANIZATION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.4654842491164102	1.5676400686473724	21.0	STRONG_CONSENSUS
go_bp	GOBP_EPITHELIAL_CELL_PROLIFERATION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.4545930565110192	1.4677028936328493	8.0	STRONG_CONSENSUS
go_bp	GOBP_REGULATION_OF_HORMONE_LEVELS	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.4440652867671415	1.524311300528467	15.0	STRONG_CONSENSUS
go_bp	GOBP_REGULATION_OF_KINASE_ACTIVITY	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.417828298414341	1.4500527582335774	30.0	STRONG_CONSENSUS
go_bp	GOBP_CELLULAR_RESPONSE_TO_LIPID	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.4047274880158849	1.3990854338357703	14.0	STRONG_CONSENSUS
go_bp	GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION	3	gse111151,gse118713,gse240112	3	3	3	0	all_positive	1.373756757832577	1.3823717527970165	24.0	STRONG_CONSENSUS
hallmark	HALLMARK_E2F_TARGETS	3	gse111151,gse118713,gse240112	3	3	0	3	all_negative	-1.7992564691348998	-1.7900470107769253	48.0	STRONG_CONSENSUS
hallmark	HALLMARK_ESTROGEN_RESPONSE_LATE	3	gse111151,gse118713,gse240112	3	3	0	3	all_negative	-2.0873776713734533	-2.126922371439301	19.0	STRONG_CONSENSUS
hallmark	HALLMARK_ESTROGEN_RESPONSE_EARLY	3	gse111151,gse118713,gse240112	3	3	0	3	all_negative	-2.43147440064335	-2.3859808854540057	26.0	STRONG_CONSENSUS
go_bp	GOBP_MESODERM_MORPHOGENESIS	3	gse111151,gse118713,gse240112	2	3	3	0	all_positive	2.0474039037691214	1.915010608581384	9.0	STRONG_CONSENSUS
reactome	REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	3	gse111151,gse118713,gse240112	2	3	3	0	all_positive	2.0297604138163234	1.9223074423112312	8.0	STRONG_CONSENSUS
reactome	REACTOME_LAMININ_INTERACTIONS	3	gse111151,gse118713,gse240112	2	3	3	0	all_positive	2.01212757641915	1.8986464919288384	6.0	STRONG_CONSENSUS
reactome	REACTOME_ECM_PROTEOGLYCANS	3	gse111151,gse118713,gse240112	2	2	3	0	all_positive	1.988580463651345	1.7512530150485297	8.0	STRONG_CONSENSUS
go_bp	GOBP_MESENCHYME_MORPHOGENESIS	3	gse111151,gse118713,gse240112	2	3	3	0	all_positive	1.95690406635718	1.8153612123122886	3.0	STRONG_CONSENSUS
go_bp	GOBP_ENDOCRINE_PANCREAS_DEVELOPMENT	3	gse111151,gse118713,gse240112	2	2	3	0	all_positive	1.943628273084205	1.7721347001116747	4.0	STRONG_CONSENSUS
reactome	REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	3	gse111151,gse118713,gse240112	2	2	3	0	all_positive	1.9407007571957111	1.8517162246427936	9.0	STRONG_CONSENSUS
reactome	REACTOME_MET_ACTIVATES_PTK2_SIGNALING	3	gse111151,gse118713,gse240112	2	2	3	0	all_positive	1.9326690017420587	1.7213013684009673	7.0	STRONG_CONSENSUS
go_bp	GOBP_REGULATION_OF_COAGULATION	3	gse111151,gse118713,gse240112	2	2	3	0	all_positive	1.9227793348253543	1.7508450422803474	5.0	STRONG_CONSENSUS
