gene	ranking_stat	log2fc	p_value	fdr	ranking_stat_method
GUCA1C	0.39048017365376475	0.0993435879518847	0.7006516325875164	0.9509062026901203	effect_size/se (Wald z)
EIF3L	0.39038230540295715	0.14394768647905387	0.700722745917857	0.9509062026901203	effect_size/se (Wald z)
MAN2A2	0.3901293007360583	0.1244597138241419	0.7009065981124001	0.9510202079360615	effect_size/se (Wald z)
SLC2A3	0.38992416998677587	0.09521720143861678	0.7010556754517938	0.9510202079360615	effect_size/se (Wald z)
COLCA2	0.389637812148896	0.1302074156632349	0.7012638048601697	0.9510487708988806	effect_size/se (Wald z)
OIP5	0.389551668329245	0.1290320095124824	0.7013264203033021	0.9510487708988806	effect_size/se (Wald z)
WEE1	0.3895158993266859	0.16328356939718525	0.701352420399013	0.9510487708988806	effect_size/se (Wald z)
NFIB	0.3895152480646017	0.10943606545439089	0.7013528937977912	0.9510487708988806	effect_size/se (Wald z)
FGFRL1	0.3891305299032872	0.16831625484994284	0.7016325652239477	0.9510487708988806	effect_size/se (Wald z)
MON1B	0.3889873772917263	0.12606923972869932	0.7017366414010467	0.9510487708988806	effect_size/se (Wald z)
EFCAB5	0.388716293163041	0.09013382708435191	0.7019337441716754	0.9510487708988806	effect_size/se (Wald z)
REL	0.38868194674110457	0.14183320978144298	0.7019587186888413	0.9510487708988806	effect_size/se (Wald z)
AKAP8L	0.3882299696903416	0.10630443004929724	0.7022873999072716	0.9512725094255555	effect_size/se (Wald z)
AMDHD1	0.3881111809811126	0.1372777670234706	0.7023737939893208	0.9512734223748601	effect_size/se (Wald z)
TYW5	0.38785657415967645	0.10118946782700977	0.7025589815315847	0.9513705411638096	effect_size/se (Wald z)
SCAPER	0.38762690191633115	0.10680378912113042	0.7027260493860397	0.9514295650576383	effect_size/se (Wald z)
MTHFD2	0.3875659608848166	0.15889151369185317	0.7027703816352557	0.9514295650576383	effect_size/se (Wald z)
ZMYND15	0.3873399726132903	0.13454855754995076	0.7029347889410729	0.9514295650576383	effect_size/se (Wald z)
FAM57B	0.38731740796365327	0.14563392498961125	0.7029512056338537	0.9514295650576383	effect_size/se (Wald z)
