gene_id	gene_symbol	log2fc	se	moderated_t	p_value	fdr	ave_expr	contrast	direction	crispr_direction	evidence_class	is_gate1_hit
ENSG00000280123	RP11-267M23.1	-0.143259293137107	0.141560680018095	-1.01199918733644	0.334761246564921	0.487792141464234	1.65206301120002	TAMR_vs_MCF7	down			False
ENSG00000142409	ZNF787	-0.226395075187177	0.223730175790489	-1.01191122023336	0.334801344201426	0.487802665481222	3.88909954406064	TAMR_vs_MCF7	down			False
ENSG00000198690	FAN1	0.236603675183016	0.233874018261102	1.01167148425554	0.334910640021196	0.487866098236256	2.832260709834	TAMR_vs_MCF7	up			False
ENSG00000221944	TIGD1	-0.167521558438869	0.165578969874098	-1.01173209717543	0.334883004044779	0.487866098236256	2.07896889198551	TAMR_vs_MCF7	down			False
ENSG00000255152	MSH5-SAPCD1	-0.199146227802978	0.196968373520537	-1.01105687295638	0.335190962651106	0.488226514559449	2.63198395619423	TAMR_vs_MCF7	down			False
ENSG00000246596	RP11-1277A3.2	-0.203730010771726	0.201525890913225	-1.01093715476713	0.335245586044516	0.488258147401701	1.33071888713593	TAMR_vs_MCF7	down			False
ENSG00000258064	RP11-293I14.2	-0.520343252881701	0.514838755223554	-1.01069169250042	0.335357602876228	0.488373354743102	0.77443028916567	TAMR_vs_MCF7	down			False
ENSG00000269900	RMRP	-1.05449957742763	1.04375144614754	-1.01029759653963	0.33553750679376	0.488376480721836	1.18706094135973	TAMR_vs_MCF7	down			False
ENSG00000242085	RPS20P33	0.228479747783467	0.226122487553267	1.01042470501588	0.33547947424829	0.488376480721836	1.09157782689167	TAMR_vs_MCF7	up			False
ENSG00000019485	PRDM11	0.17380692837161	0.172011585613032	1.01043733625372	0.335473707746678	0.488376480721836	1.68597874144223	TAMR_vs_MCF7	up			False
ENSG00000176788	BASP1	-0.163228528468709	0.161533704993938	-1.01049207330962	0.33544871964955	0.488376480721836	7.20103168732541	TAMR_vs_MCF7	down			False
ENSG00000225663	FAM195B	-0.162708534578971	0.161045121912307	-1.01032886092364	0.335523232061446	0.488376480721836	4.69175228297321	TAMR_vs_MCF7	down			False
ENSG00000115966	ATF2	-0.153313454492275	0.151757275543404	-1.01025439434979	0.335557232845338	0.488376480721836	3.68864193690242	TAMR_vs_MCF7	down			False
ENSG00000236603	RANP1	-0.152849346350113	0.151549470094346	-1.00857724052059	0.336323682970679	0.489443978807271	1.54620187087411	TAMR_vs_MCF7	down			False
ENSG00000197006	METTL9	0.228247854194507	0.226323768026366	1.00850147638014	0.336358337351012	0.489446406748486	6.4934736434211	TAMR_vs_MCF7	up			False
ENSG00000200534	SNORA33	-0.806512963837928	0.800485153014263	-1.00753019690742	0.336802833044836	0.489949062423458	0.922355130011245	TAMR_vs_MCF7	down			False
ENSG00000243789	JMJD7	0.233753216800131	0.23200492655721	1.00753557378658	0.336800371177184	0.489949062423458	2.88824371768719	TAMR_vs_MCF7	up			False
ENSG00000062598	ELMO2	0.179334719870321	0.177974558601131	1.00764244777389	0.336751440422705	0.489949062423458	4.19166442596997	TAMR_vs_MCF7	up			False
ENSG00000119471	HSDL2	-0.118086066543424	0.117297598035955	-1.00672194930392	0.337173050246051	0.490439537256241	4.45744079728625	TAMR_vs_MCF7	down			False
ENSG00000160746	ANO10	-0.258224030961463	0.256684096493718	-1.00599933727403	0.337504296989409	0.490873236495673	4.16825201155996	TAMR_vs_MCF7	down			False
ENSG00000258677	RP11-463D19.2	0.236890591973665	0.235635156910298	1.00532787670494	0.337812311486509	0.491273064572854	1.69856374786271	TAMR_vs_MCF7	up			False
ENSG00000137822	TUBGCP4	0.142695369537119	0.141970034570362	1.00510907086099	0.337912727677148	0.491370938188311	3.20075282992182	TAMR_vs_MCF7	up			False
ENSG00000166548	TK2	-0.156796553502324	0.156015027891219	-1.00500929699958	0.337958524049315	0.491389375780866	1.95152223450694	TAMR_vs_MCF7	down			False
ENSG00000143816	WNT9A	-0.169922591996015	0.169127015128074	-1.00470402003689	0.338098675191639	0.491544987506716	1.45738665258374	TAMR_vs_MCF7	down			False
ENSG00000232472	EEF1B2P3	0.244165511404171	0.243057813850757	1.00455734187626	0.338166029687223	0.491594743656217	2.47546650815687	TAMR_vs_MCF7	up			False
ENSG00000272172	RP13-582O9.7	-0.552946744293013	0.550714987045904	-1.00405247233071	0.338397941200108	0.491787331197571	2.02530282945899	TAMR_vs_MCF7	down			False
ENSG00000178386	ZNF223	0.207541976835474	0.206690643595078	1.00411887652769	0.338367431762448	0.491787331197571	1.93476562240037	TAMR_vs_MCF7	up			False
ENSG00000124429	POF1B	-0.193936806170148	0.193137040129422	-1.00414092522175	0.338357301929744	0.491787331197571	2.41914165777722	TAMR_vs_MCF7	down			False
ENSG00000154380	ENAH	0.310125917644601	0.308941355740201	1.00383426136511	0.338498212640195	0.491836709670507	5.15587115964606	TAMR_vs_MCF7	up			False
ENSG00000164181	ELOVL7	0.129698967496694	0.129203472648261	1.00383499636872	0.338497874857395	0.491836709670507	3.56838117655198	TAMR_vs_MCF7	up			False
ENSG00000255072	PIGY	0.420626535586134	0.419105083699854	1.00363023963548	0.338591983755621	0.491924787522364	5.05868716559333	TAMR_vs_MCF7	up			False
ENSG00000011007	TCEB3	0.197641384387891	0.196970545788964	1.00340578128694	0.338695169984519	0.492009026987085	4.51572417739121	TAMR_vs_MCF7	up			False
ENSG00000257027	RP11-705C15.3	0.161790748940841	0.161248974895905	1.00335986039778	0.338716283237166	0.492009026987085	1.5688240257744	TAMR_vs_MCF7	up			False
ENSG00000229422	RP11-262H14.5	-0.227943150468021	0.227340947001743	-1.00264890013972	0.339043288670365	0.492435818059013	0.880135841139586	TAMR_vs_MCF7	down			False
ENSG00000213983	AP1G2	0.215792053898686	0.215290606565235	1.00232916494338	0.33919042652055	0.492601306519715	7.19015488229822	TAMR_vs_MCF7	up			False
ENSG00000196586	MYO6	0.176659068337268	0.176290143062923	1.00209271640453	0.339299267289656	0.492711149740058	5.05834060017414	TAMR_vs_MCF7	up			False
ENSG00000188529	SRSF10	-0.174627030304645	0.174330755119201	-1.00169950038501	0.339480327546069	0.492925834242937	6.55750127844567	TAMR_vs_MCF7	down			False
ENSG00000278876	RP11-498C9.4	-0.30607366729578	0.305652165430472	-1.00137902463316	0.339627946559496	0.493091924760255	0.912737935286878	TAMR_vs_MCF7	down			False
ENSG00000265693	RP11-815I9.5	-0.851120167778443	0.850017872573286	-1.00129679062138	0.339665833204763	0.493098682427578	0.866840149292244	TAMR_vs_MCF7	down			False
ENSG00000249395	CASC9	-0.162034947802078	0.161842722616022	-1.0011877283263	0.339716084919999	0.493123387599584	2.71995901214837	TAMR_vs_MCF7	down			False
ENSG00000168280	KIF5C	0.257659634880076	0.257406385100754	1.00098385197097	0.339810038025019	0.493211517579501	2.85939873513211	TAMR_vs_MCF7	up			False
ENSG00000109519	GRPEL1	0.159527334334267	0.159387010375856	1.00088039770669	0.339857720574069	0.493232478274456	5.98450563079371	TAMR_vs_MCF7	up			False
ENSG00000184986	TMEM121	-0.22210416767029	0.221942658489082	-1.00072770679737	0.339928105540866	0.493244894908136	2.47867116056418	TAMR_vs_MCF7	down			False
ENSG00000242802	AP5Z1	-0.176311535044556	0.176185102848361	-1.00071761002577	0.339932760165157	0.493244894908136	4.57192669125986	TAMR_vs_MCF7	down			False
ENSG00000260136	CTD-2270L9.4	0.187486482929537	0.187392852314062	1.00049964880901	0.340033252022402	0.493342465386565	3.05383964248012	TAMR_vs_MCF7	up			False
ENSG00000103150	MLYCD	-0.171821452397485	0.171755139511246	-1.00038608967643	0.340085617580355	0.493370198832353	2.39668950228798	TAMR_vs_MCF7	down			False
ENSG00000109103	UNC119	0.166666846441494	0.166626421904344	1.00024260580458	0.34015179084939	0.493417956068359	5.27084858379182	TAMR_vs_MCF7	up			False
ENSG00000080503	SMARCA2	0.177193012770147	0.177198108241519	0.999971244211225	0.340276965959284	0.493522178989158	4.03714508780892	TAMR_vs_MCF7	up			False
ENSG00000163607	GTPBP8	-0.148779724850651	0.148788258910122	-0.999942642924024	0.34029016129115	0.493522178989158	3.22524891438613	TAMR_vs_MCF7	down			False
ENSG00000265386	RN7SL219P	0.53380480046898	0.53396467333422	0.999700592804685	0.340401847308727	0.493635907971745	0.95651844649917	TAMR_vs_MCF7	up			False
ENSG00000127511	SIN3B	-0.222076218696233	0.222181086128934	-0.999528009181481	0.340481496817596	0.493667308684112	4.70337715980912	TAMR_vs_MCF7	down			False
ENSG00000159399	HK2	-0.145047116204424	0.145118297274484	-0.999509496242743	0.340490041587357	0.493667308684112	4.05664763294934	TAMR_vs_MCF7	down			False
ENSG00000204574	ABCF1	0.237015406737435	0.237196485090481	0.999236589222741	0.340616021980918	0.493801713156117	5.95954465865141	TAMR_vs_MCF7	up			False
ENSG00000147649	MTDH	0.355264306022211	0.355563629594469	0.999158171569461	0.340652227796848	0.49380595506542	6.29475031267209	TAMR_vs_MCF7	up			False
ENSG00000105568	PPP2R1A	0.171374850151024	0.171566567740359	0.998882546921238	0.34077950756435	0.493845720601604	7.48675235978583	TAMR_vs_MCF7	up			False
ENSG00000115325	DOK1	-0.156492123265635	0.156661940703789	-0.998916026206552	0.340764045408897	0.493845720601604	3.80552338516022	TAMR_vs_MCF7	down			False
ENSG00000102805	CLN5	0.206450601286991	0.206778775133317	0.998412922960227	0.340996454360998	0.494111854473485	2.5416090606976	TAMR_vs_MCF7	up			False
ENSG00000103111	MON1B	-0.241575921530104	0.242014442172854	-0.998188039363216	0.341100377293766	0.494214178135426	4.95579389372593	TAMR_vs_MCF7	down			False
ENSG00000161249	DMKN	-0.146164010718534	0.146515857676141	-0.997598574221336	0.341372890968906	0.494560726049271	6.91222340285708	TAMR_vs_MCF7	down			False
ENSG00000261220	RP11-629O1.2	0.305980591677742	0.306787324867058	0.997370382920265	0.341478428388219	0.494665324653363	1.22168435351018	TAMR_vs_MCF7	up			False
ENSG00000112294	ALDH5A1	-0.177205429404019	0.17769047836653	-0.997270259121537	0.34152474276712	0.494684120771039	4.11199994791335	TAMR_vs_MCF7	down			False
ENSG00000130518	KIAA1683	-0.476799694097978	0.478317059440384	-0.996827699718298	0.341729513397935	0.494932407984242	1.46239270447494	TAMR_vs_MCF7	down			False
ENSG00000258708	SLC25A21-AS1	0.216816378042923	0.217564372570123	0.996561962244259	0.341852512603392	0.494965611046949	1.93480790847067	TAMR_vs_MCF7	up			False
ENSG00000215032	GNL3LP1	-0.202066654603496	0.202741836826331	-0.996669743978823	0.34180262083736	0.494965611046949	1.21103619773958	TAMR_vs_MCF7	down			False
ENSG00000223501	VPS52	-0.15669520828001	0.157234945411496	-0.996567320769099	0.341850032035402	0.494965611046949	5.9118609756264	TAMR_vs_MCF7	down			False
ENSG00000139800	ZIC5	0.135379406398236	0.135859323745407	0.996467542057913	0.341896223764723	0.494980599884961	1.34046141231065	TAMR_vs_MCF7	up			False
ENSG00000086730	LAT2	0.195495506216797	0.196323479809892	0.995782605351656	0.342213433608876	0.495391505159855	1.35424813291507	TAMR_vs_MCF7	up			False
ENSG00000185404	SP140L	0.251957551223175	0.253069107694983	0.995607695929652	0.342294472875674	0.495460480785216	3.43564596334939	TAMR_vs_MCF7	up			False
ENSG00000262823	RP13-580F15.2	0.225505775318592	0.226684102050786	0.994801899553017	0.342667997957756	0.495952765674715	0.791960937480219	TAMR_vs_MCF7	up			False
ENSG00000239183	SNORA84	-0.985526375914628	0.991230557263648	-0.994245353608986	0.342926158614828	0.496278000734109	1.47116266038648	TAMR_vs_MCF7	down			False
ENSG00000267729	AC010761.14	-0.424225171634769	0.426858370309236	-0.993831212276431	0.343118355967114	0.496485104708629	0.895539908298038	TAMR_vs_MCF7	down			False
ENSG00000196873	CBWD3	-0.196845616757214	0.198103844626577	-0.993648644872415	0.343203108167975	0.496485104708629	5.34648570545013	TAMR_vs_MCF7	down			False
ENSG00000188215	DCUN1D3	0.18871584614558	0.189911023063279	0.993706647995356	0.343176180048217	0.496485104708629	1.76333389554423	TAMR_vs_MCF7	up			False
ENSG00000115556	PLCD4	-0.135517328343828	0.136374754404835	-0.993712721502239	0.343173360494719	0.496485104708629	0.643300064475706	TAMR_vs_MCF7	down			False
ENSG00000172081	MOB3A	-0.152574328745456	0.153561767008912	-0.993569764905096	0.3432397309172	0.49648967901632	3.30455341030967	TAMR_vs_MCF7	down			False
ENSG00000117335	CD46	0.292216797921836	0.294181114494775	0.993322764527858	0.343354427960953	0.496607174391717	5.89621625332514	TAMR_vs_MCF7	up			False
ENSG00000149646	CNBD2	-0.209483998515293	0.21093330660205	-0.993129069514413	0.343444391849345	0.496688877803176	2.14375983958881	TAMR_vs_MCF7	down			False
ENSG00000137478	FCHSD2	-0.194117632650654	0.195481004869067	-0.993025551411882	0.343492479134097	0.496710009296534	3.01416256387585	TAMR_vs_MCF7	down			False
ENSG00000267127	RP11-795F19.5	-0.213789563560328	0.215322322765932	-0.992881559208936	0.343559376091436	0.496758333896387	0.864760506883489	TAMR_vs_MCF7	down			False
ENSG00000280149	RP4-751H13.5	-0.220077130094631	0.221718433797729	-0.992597351176513	0.343691443656727	0.496900871185669	0.756147473571615	TAMR_vs_MCF7	down			False
ENSG00000169021	UQCRFS1	0.187083744835794	0.18849884566891	0.992492787804117	0.343740042206941	0.496922714951927	5.30574072594791	TAMR_vs_MCF7	up			False
ENSG00000232024	LSM12P1	0.208174056892137	0.209783276382541	0.992329133579412	0.343816114907605	0.496970094578321	1.35627185649441	TAMR_vs_MCF7	up			False
ENSG00000163155	LYSMD1	-0.189475496100397	0.190949977457318	-0.992278179989567	0.343839802597456	0.496970094578321	3.39595935121455	TAMR_vs_MCF7	down			False
ENSG00000035499	DEPDC1B	-0.17457987180029	0.176064480169297	-0.991567814430378	0.344170167622386	0.497350696063592	4.13220130944557	TAMR_vs_MCF7	down			False
ENSG00000014641	MDH1	0.152893336002839	0.154192748224536	0.99157280587668	0.34416784547011	0.497350696063592	7.40686643591588	TAMR_vs_MCF7	up			False
ENSG00000178295	GEN1	-0.213210142367333	0.215107645158808	-0.991178822165646	0.34435117247097	0.49756380340094	3.63721068984709	TAMR_vs_MCF7	down			False
ENSG00000198039	ZNF273	0.162542582659569	0.164032608457733	0.990916282974626	0.344473376025464	0.497691913677296	2.48680281840459	TAMR_vs_MCF7	up			False
ENSG00000020129	NCDN	-0.19600557353288	0.197840006896607	-0.990727692580978	0.344561178446577	0.497728605378856	4.49768783701196	TAMR_vs_MCF7	down			False
ENSG00000111845	PAK1IP1	-0.128723274773494	0.129929325870366	-0.990717637540304	0.344565860254186	0.497728605378856	4.29214001924012	TAMR_vs_MCF7	down			False
ENSG00000236397	DDX11L2	-0.226995917958688	0.229203990365166	-0.990366343958673	0.344729458184947	0.497916450944052	1.16258256813719	TAMR_vs_MCF7	down			False
ENSG00000137193	PIM1	0.337987246863648	0.341327298187925	0.99021452036796	0.344800180299315	0.497970126073704	3.47453357089946	TAMR_vs_MCF7	up			False
ENSG00000224543	SNRPGP15	0.32229989374995	0.325544778872231	0.990032446124547	0.344885007749129	0.498044160095531	3.92768902428218	TAMR_vs_MCF7	up			False
ENSG00000198794	SCAMP5	0.203473075223287	0.205583175809748	0.989736024953648	0.345023141613805	0.498189572017653	4.16452997673838	TAMR_vs_MCF7	up			False
ENSG00000214309	MBLAC1	-0.182839862770719	0.184747887424362	-0.989672278908066	0.345052852919896	0.498189572017653	1.25286102738633	TAMR_vs_MCF7	down			False
ENSG00000241764	AC002467.7	0.162422313565086	0.164225100178821	0.989022466043422	0.345355830441664	0.498578498938842	2.17077004071692	TAMR_vs_MCF7	up			False
ENSG00000100949	RABGGTA	0.122237134990569	0.123626364346989	0.988762677251263	0.345477012481226	0.4987049237471	5.17239384473982	TAMR_vs_MCF7	up			False
ENSG00000276850	CH17-360D5.2	0.142951280309536	0.144588876357003	0.988674121490347	0.3455183276574	0.498716045309388	0.976199856871572	TAMR_vs_MCF7	up			False
ENSG00000089060	SLC8B1	-0.223767777389554	0.22650529670751	-0.98791410462471	0.345873058163419	0.49913842420262	3.00701278881661	TAMR_vs_MCF7	down			False
ENSG00000101882	NKAP	0.141921644953015	0.143659491882561	0.987903013530311	0.345878236800872	0.49913842420262	3.59671379298861	TAMR_vs_MCF7	up			False
ENSG00000114127	XRN1	-0.252707413651771	0.255899451780541	-0.987526201769638	0.346054210976814	0.499343808467759	2.58136649425818	TAMR_vs_MCF7	down			False
ENSG00000162869	PPP1R21	-0.171018939446771	0.173218928294264	-0.987299373866602	0.346160173112125	0.499366886547027	3.67103977302628	TAMR_vs_MCF7	down			False
ENSG00000233030	RP11-196G18.3	-0.154999720485327	0.156997380278204	-0.987275839957731	0.346171168285667	0.499366886547027	1.48215966000385	TAMR_vs_MCF7	down			False
ENSG00000174939	ASPHD1	-0.153344358497661	0.155301735942206	-0.987396293849069	0.346114894254038	0.499366886547027	3.53822898259541	TAMR_vs_MCF7	down			False
ENSG00000113119	TMCO6	-0.157876308744919	0.15992389993387	-0.98719646538261	0.34620825441819	0.499371836206581	4.03980554891641	TAMR_vs_MCF7	down			False
ENSG00000157191	NECAP2	0.149954494661644	0.151996750695466	0.986563817815334	0.346503950069155	0.499749767799974	4.41390593089976	TAMR_vs_MCF7	up			False
ENSG00000101220	C20orf27	-0.249667785202551	0.253086737921576	-0.98649098428822	0.346538003897835	0.499750306330651	6.58889474357608	TAMR_vs_MCF7	down			False
ENSG00000131797	CLUHP3	0.325782898067578	0.330302229610351	0.986317586932112	0.346619086923585	0.499818660036166	3.33023332893652	TAMR_vs_MCF7	up			False
ENSG00000152782	PANK1	-0.232843455138231	0.236130289598799	-0.986080419982745	0.346730012012932	0.499930028009706	2.88123057460358	TAMR_vs_MCF7	down			False
ENSG00000127989	MTERF1	-0.135891936462301	0.137838311508881	-0.985879288383075	0.346824103429994	0.500017105197654	3.90049035976255	TAMR_vs_MCF7	down			False
ENSG00000078487	ZCWPW1	-0.187213280169156	0.189982697542022	-0.985422791608415	0.347037726692969	0.500276478059872	2.00157469553397	TAMR_vs_MCF7	down			False
ENSG00000259937	RP11-438D14.2	-0.137685522797575	0.139793966573835	-0.984917490876498	0.347274300736448	0.500568882293318	0.718233948861487	TAMR_vs_MCF7	down			False
ENSG00000269893	SNHG8	0.12613769197869	0.128140165381164	0.9843727889962	0.34752945404372	0.500888007683411	7.44186908191051	TAMR_vs_MCF7	up			False
ENSG00000166689	PLEKHA7	0.270510449472429	0.274879726631408	0.984104767519511	0.34765505303003	0.501020364885352	3.96070192257017	TAMR_vs_MCF7	up			False
ENSG00000123908	AGO2	0.18730689353282	0.190381966828575	0.983847875158659	0.347775467926078	0.501145226093731	3.93266536083838	TAMR_vs_MCF7	up			False
ENSG00000148680	HTR7	-0.143942213278537	0.146361984687278	-0.983467213744666	0.347953954056087	0.50135373570443	0.658328446871142	TAMR_vs_MCF7	down			False
ENSG00000182934	SRPR	-0.190686548804226	0.193920377968251	-0.983323933266288	0.348021153373633	0.501401871420329	5.97642136802232	TAMR_vs_MCF7	down			False
ENSG00000205838	TTC23L	-0.159934916871965	0.162734278260953	-0.982797961075544	0.348267918585651	0.501708677279018	0.611949369815088	TAMR_vs_MCF7	down			False
ENSG00000107625	DDX50	-0.208522732309301	0.212199526308014	-0.982672939649372	0.348326592486526	0.501744488818083	4.62011948395915	TAMR_vs_MCF7	down			False
ENSG00000123342	MMP19	0.174210259853179	0.177313835180432	0.982496710851159	0.348409310838166	0.501814924695856	1.17188815736415	TAMR_vs_MCF7	up			False
ENSG00000168092	PAFAH1B2	0.146876419820432	0.149536116978889	0.982213680466021	0.348542189833477	0.501957586406788	4.65412657513024	TAMR_vs_MCF7	up			False
ENSG00000158615	PPP1R15B	0.195942455046553	0.199529517309116	0.982022397934206	0.348632015421258	0.501969196021487	5.21785791163936	TAMR_vs_MCF7	up			False
ENSG00000167196	FBXO22	-0.131303509918874	0.133712964427712	-0.981980397195216	0.348651741083532	0.501969196021487	5.83103160122166	TAMR_vs_MCF7	down			False
ENSG00000128923	FAM63B	0.128621990698381	0.130974387366251	0.982039261910866	0.348624095478153	0.501969196021487	0.894356837850703	TAMR_vs_MCF7	up			False
ENSG00000185275	CD24P4	-0.331701413854224	0.337909638921038	-0.981627558519379	0.348817484123628	0.502159098615154	0.688358747154471	TAMR_vs_MCF7	down			False
ENSG00000152939	MARVELD2	-0.276200282366177	0.281466501176515	-0.98129006901949	0.348976070913444	0.502338663194964	3.98995494458644	TAMR_vs_MCF7	down			False
ENSG00000176022	B3GALT6	-0.135826956364871	0.138433718448796	-0.981169601502185	0.349032691532343	0.502371430493443	3.45278514098772	TAMR_vs_MCF7	down			False
ENSG00000072134	EPN2	-0.312086420715249	0.318186689245691	-0.980828020980691	0.349193273403694	0.502456341230024	4.82159896983515	TAMR_vs_MCF7	down			False
ENSG00000205662	RP11-706O15.7	0.203863419409603	0.207829214097831	0.980918011428551	0.349150962373379	0.502456341230024	0.844059050869325	TAMR_vs_MCF7	up			False
ENSG00000132591	ERAL1	-0.133422215955333	0.136022034390207	-0.980886784655668	0.349165643917469	0.502456341230024	5.88835064259269	TAMR_vs_MCF7	down			False
ENSG00000107443	CCNJ	0.152674558144442	0.155685262356156	0.98066159785358	0.349271530848138	0.502520214750768	2.84786424044243	TAMR_vs_MCF7	up			False
ENSG00000157741	UBN2	0.15196809054264	0.154999570849605	0.980442008385263	0.349374808408476	0.502620070502712	1.62928620249128	TAMR_vs_MCF7	up			False
ENSG00000100226	GTPBP1	0.253609481829399	0.258721789187929	0.980240136037337	0.349469772919448	0.502707948674627	3.59619402959728	TAMR_vs_MCF7	up			False
ENSG00000139613	SMARCC2	0.222724991446588	0.227264682739362	0.980024651265414	0.349571161777707	0.50280505025762	6.25397002215951	TAMR_vs_MCF7	up			False
ENSG00000101843	PSMD10	-0.114939637568032	0.117292008153023	-0.979944323385426	0.349608962763716	0.502810680380733	4.89137322132491	TAMR_vs_MCF7	down			False
ENSG00000234912	SNHG20	-0.267594882975212	0.273125779929281	-0.979749634196003	0.349700592700473	0.502893719179068	2.84696898957016	TAMR_vs_MCF7	down			False
ENSG00000129911	KLF16	-0.167937776059287	0.171497977944539	-0.979240560571488	0.349940269720501	0.503189623230234	3.97031434505293	TAMR_vs_MCF7	down			False
ENSG00000158201	ABHD3	-0.351696686896251	0.359280071549596	-0.978892832489604	0.350104052571404	0.503315585169819	4.27615461942594	TAMR_vs_MCF7	down			False
ENSG00000149187	CELF1	-0.243709376897156	0.248941741101349	-0.978981571426936	0.350062250466932	0.503315585169819	5.54188740452408	TAMR_vs_MCF7	down			False
ENSG00000124588	NQO2	-0.13844028191204	0.141433215704666	-0.978838536777128	0.350129631360215	0.503315585169819	5.59504930577318	TAMR_vs_MCF7	down			False
ENSG00000171100	MTM1	0.222512825354828	0.227485167578191	0.978142125588677	0.350457832675992	0.503689783150559	2.48901387841158	TAMR_vs_MCF7	up			False
ENSG00000140829	DHX38	-0.167202284476131	0.170926194825784	-0.978213343171603	0.350424259290966	0.503689783150559	6.00425213048738	TAMR_vs_MCF7	down			False
ENSG00000115884	SDC1	0.251036490544145	0.256721241263562	0.977856328944824	0.35059258651424	0.503785860807505	6.62994221773125	TAMR_vs_MCF7	up			False
ENSG00000004866	ST7	0.14398329741516	0.147233312192756	0.977926090711443	0.350559690177067	0.503785860807505	4.05576758558493	TAMR_vs_MCF7	up			False
ENSG00000272269	RP11-500C11.3	-0.170399381962852	0.174310155209377	-0.977564283378511	0.350730325795818	0.503837406734277	1.26392733348243	TAMR_vs_MCF7	down			False
ENSG00000185627	PSMD13	0.152957290855039	0.156449392912476	0.977679030947792	0.350676201971171	0.503837406734277	6.80229425082507	TAMR_vs_MCF7	up			False
ENSG00000213995	CARKD	0.135788401180947	0.138902343298325	0.977581788446214	0.350722068658582	0.503837406734277	4.34412936510504	TAMR_vs_MCF7	up			False
ENSG00000143590	EFNA3	0.145979678756966	0.149350919668487	0.97742738431739	0.350794905950736	0.503881395401455	5.08623605832193	TAMR_vs_MCF7	up			False
ENSG00000233024	NPIPA7	0.196128946336289	0.200730089847644	0.977077958193278	0.350959782014195	0.504050181455115	7.20749031862414	TAMR_vs_MCF7	up			False
ENSG00000273472	RP11-102N12.3	-0.133389251913709	0.136524625902918	-0.977034370404073	0.350980352796485	0.504050181455115	0.921999671487413	TAMR_vs_MCF7	down			False
ENSG00000137210	TMEM14B	-0.147372400394741	0.150860289707762	-0.976880003877907	0.351053211470615	0.504106024562178	6.72802435147865	TAMR_vs_MCF7	down			False
ENSG00000178685	PARP10	-0.293172833609728	0.300250782426068	-0.976426543307734	0.351267301832183	0.504329895278463	2.22637869862326	TAMR_vs_MCF7	down			False
ENSG00000103769	RAB11A	0.13627024951055	0.139563127751189	0.976405815105333	0.351277090423434	0.504329895278463	7.8563662489719	TAMR_vs_MCF7	up			False
ENSG00000171617	ENC1	0.341061923442723	0.349381325989885	0.976188187724141	0.351379873788921	0.50442865395511	3.06536440725877	TAMR_vs_MCF7	up			False
ENSG00000113384	GOLPH3	0.147925609685946	0.151602288500458	0.975747867325229	0.351587900044015	0.50467846191865	5.95528177793767	TAMR_vs_MCF7	up			False
ENSG00000196757	ZNF700	-0.154902697623414	0.158814152970925	-0.975370864155744	0.351766083862974	0.504885389084814	2.82350431855483	TAMR_vs_MCF7	down			False
ENSG00000253729	PRKDC	0.382020769226019	0.391949570039741	0.974668167609636	0.352098376512873	0.505215715182091	6.07784984820642	TAMR_vs_MCF7	up			False
ENSG00000162572	SCNN1D	-0.246641028786492	0.253044414972103	-0.974694615621857	0.352085865578747	0.505215715182091	1.51626083147009	TAMR_vs_MCF7	down			False
ENSG00000105887	MTPN	0.200427714527169	0.205612594541747	0.974783256705974	0.352043937275096	0.505215715182091	5.85142256668865	TAMR_vs_MCF7	up			False
ENSG00000011332	DPF1	-0.181662328515456	0.186435234369318	-0.974399121121028	0.352225664331711	0.505349488237664	2.26715368670474	TAMR_vs_MCF7	down			False
ENSG00000096093	EFHC1	-0.23164532440057	0.237831754679441	-0.973988207389678	0.352420135259106	0.505433014399247	3.06782051872871	TAMR_vs_MCF7	down			False
ENSG00000124459	ZNF45	0.214725882953634	0.220449265455287	0.974037643129211	0.352396734934852	0.505433014399247	2.71045171657528	TAMR_vs_MCF7	up			False
ENSG00000106609	TMEM248	0.194817682816799	0.199999617234128	0.974090278326571	0.352371821396759	0.505433014399247	5.66852624090727	TAMR_vs_MCF7	up			False
ENSG00000101444	AHCY	0.159703868586285	0.16396783453769	0.973995107251202	0.35241686915328	0.505433014399247	7.17462924032964	TAMR_vs_MCF7	up			False
ENSG00000142453	CARM1	0.191120352424942	0.196266026853464	0.97378214400619	0.352517687207884	0.505475207072921	5.92507500644314	TAMR_vs_MCF7	up			False
ENSG00000135423	GLS2	0.14734627871629	0.151308729379902	0.973812147654327	0.352503482032872	0.505475207072921	2.39857510339093	TAMR_vs_MCF7	up			False
ENSG00000228409	CCT6P1	0.296281097617193	0.304281330966194	0.973707774566393	0.352552899087365	0.505476849614294	2.59107396231831	TAMR_vs_MCF7	up			False
ENSG00000266412	NCOA4	-0.14340788597065	0.147295398021277	-0.973607376042628	0.352600439084027	0.505496165712926	5.61228737971025	TAMR_vs_MCF7	down			False
ENSG00000108064	TFAM	-0.207840756009212	0.213549854492627	-0.973265734612745	0.35276224568465	0.505679277506409	5.32486667969644	TAMR_vs_MCF7	down			False
ENSG00000203880	PCMTD2	0.200098900045849	0.205707920220535	0.972733085976114	0.353014624070195	0.505992174647755	5.0242311340723	TAMR_vs_MCF7	up			False
ENSG00000102901	CENPT	-0.1492026231559	0.153418529524099	-0.972520226981206	0.353115517196816	0.506087901493901	5.6083902063535	TAMR_vs_MCF7	down			False
