gene	crispr_effect	crispr_p	crispr_fdr	crispr_direction	crispr_fdr_significant	crispr_evidence_percentile
DSG1	-0.1618434615057244	0.6544077945835648	0.9413295209974551	sensitising_KO	False	0.3049942414406869
HMMR	0.210997737290655	0.6545216966102683	0.9413295209974551	tolerance_associated_KO	False	0.3049418909014763
VANGL2	0.1284742913884491	0.6545398827185146	0.9413295209974551	tolerance_associated_KO	False	0.3048895403622657
JTB	0.1455534271138585	0.654609403587001	0.9413295209974551	tolerance_associated_KO	False	0.3048371898230552
NTN4	0.122869560930976	0.6546114544978323	0.9413295209974551	tolerance_associated_KO	False	0.3047848392838446
DBX1	-0.1506142348386205	0.6546277937064144	0.9413295209974551	sensitising_KO	False	0.3047324887446341
DDX20	0.1429158243952795	0.6546415540062249	0.9413295209974551	tolerance_associated_KO	False	0.3046801382054235
DNAJC7	0.1689447912739821	0.6547113426813225	0.9413295209974551	tolerance_associated_KO	False	0.304627787666213
CLPSL2	-0.1729650725446347	0.654795462555634	0.9413295209974551	sensitising_KO	False	0.3045754371270024
KRT14	0.1210387035947997	0.6548019726690936	0.9413295209974551	tolerance_associated_KO	False	0.3045230865877918
PHF11	-0.1391366862448961	0.654990108413282	0.9413295209974551	sensitising_KO	False	0.3044707360485813
C7	-0.21548523476525	0.6549902147539168	0.9413295209974551	sensitising_KO	False	0.3044183855093707
LOC101928841	0.1909817117640289	0.6550480079323843	0.9413295209974551	tolerance_associated_KO	False	0.3043660349701602
NDRG1	0.1220995140093466	0.6550721831373322	0.9413295209974551	tolerance_associated_KO	False	0.3043136844309496
SLX1A	-0.1256373614409289	0.6550959880477766	0.9413295209974551	sensitising_KO	False	0.304261333891739
SIAE	-0.1281454970024986	0.6551004039629016	0.9413295209974551	sensitising_KO	False	0.3042089833525285
SFT2D1	0.1366667171883211	0.6551011520865725	0.9413295209974551	tolerance_associated_KO	False	0.3041566328133179
NDUFB11	-0.2458582478793713	0.6552042168011768	0.9413295209974551	sensitising_KO	False	0.3041042822741074
SPECC1	0.1472035743123001	0.6552043712414933	0.9413295209974551	tolerance_associated_KO	False	0.3040519317348968
CYP2A7	0.1069285982901497	0.655220637669613	0.9413295209974551	tolerance_associated_KO	False	0.3039995811956862
SUMO4	-0.1459068152234692	0.655229997419419	0.9413295209974551	sensitising_KO	False	0.3039472306564758
OR51A4	-0.1359873048997322	0.6553061559095202	0.9413681377906126	sensitising_KO	False	0.3038948801172652
C1orf186	-0.1437899665373887	0.6553695482967595	0.941388411242424	sensitising_KO	False	0.3038425295780547
SAMD12	0.1504615453779143	0.6555200603250626	0.9414337829261632	tolerance_associated_KO	False	0.3037901790388441
IDH3A	0.1616273786090341	0.6555389819539925	0.9414337829261632	tolerance_associated_KO	False	0.3037378284996336
SNX20	0.1320388607187101	0.655548980813685	0.9414337829261632	tolerance_associated_KO	False	0.303685477960423
ACTR5	0.1373634381875836	0.6556070666600932	0.9414464251979072	tolerance_associated_KO	False	0.3036331274212124
C2orf61	0.1533431587346632	0.655700588816214	0.941509947997304	tolerance_associated_KO	False	0.3035807768820019
HCAR2	0.1053075413636746	0.655869503166254	0.9416012531603948	tolerance_associated_KO	False	0.3035284263427913
RND2	0.1310535494160056	0.6559459513235157	0.9416012531603948	tolerance_associated_KO	False	0.3034760758035808
GFI1B	0.1371723068108012	0.6559943151968765	0.9416012531603948	tolerance_associated_KO	False	0.3034237252643702
TBXA2R	0.0972859500687146	0.6560838748036186	0.9416012531603948	tolerance_associated_KO	False	0.3033713747251596
ITPRIP	0.1324255855828706	0.6561332437544073	0.9416012531603948	tolerance_associated_KO	False	0.3033190241859491
ZNF625	0.191306051937655	0.656175543713651	0.9416012531603948	tolerance_associated_KO	False	0.3032666736467385
HS3ST5	0.1606912301302561	0.6561909499158545	0.9416012531603948	tolerance_associated_KO	False	0.303214323107528
ELAVL1	-0.1991787698777622	0.6562117421358418	0.9416012531603948	sensitising_KO	False	0.3031619725683174
MSH3	-0.1539530698163025	0.6562841791215855	0.9416012531603948	sensitising_KO	False	0.3031096220291068
TDRP	-0.1737465552223245	0.6563408810907785	0.9416012531603948	sensitising_KO	False	0.3030572714898963
CDK15	0.1163567810277719	0.6563417562781658	0.9416012531603948	tolerance_associated_KO	False	0.3030049209506857
FSTL1	0.1540718555445677	0.6563556659730837	0.9416012531603948	tolerance_associated_KO	False	0.3029525704114753
VPS37D	-0.1618332633129764	0.6565372261053268	0.9417288637875324	sensitising_KO	False	0.3029002198722647
STMND1	0.1114325100085444	0.6566029831837592	0.9417288637875324	tolerance_associated_KO	False	0.3028478693330541
TRIM29	0.153108741250076	0.6566366948075895	0.9417288637875324	tolerance_associated_KO	False	0.3027955187938436
TTC9B	0.1567475210700415	0.6566483207601405	0.9417288637875324	tolerance_associated_KO	False	0.302743168254633
RPAP3	-0.1472862645186081	0.6566911058217935	0.9417288637875324	sensitising_KO	False	0.3026908177154225
CD109	-0.1633596234635979	0.6567677082033447	0.9417342193485448	sensitising_KO	False	0.3026384671762119
PLA2G4E	0.1273305922423198	0.6567946747617638	0.9417342193485448	tolerance_associated_KO	False	0.3025861166370014
VTI1B	0.1288175441061962	0.6568427335287657	0.9417342193485448	tolerance_associated_KO	False	0.3025337660977908
NOP2	-0.1842905281072653	0.6569261585115013	0.9417780111457916	sensitising_KO	False	0.3024814155585802
RILP	-0.1708713007878337	0.6570061741983726	0.9417780111457916	sensitising_KO	False	0.3024290650193697
HMG20B	0.1172819596770917	0.6570211775396517	0.9417780111457916	tolerance_associated_KO	False	0.3023767144801591
DFFA	-0.1214202570326685	0.6571642329653771	0.9418867228279458	sensitising_KO	False	0.3023243639409486
SLC3A2	-0.2213206312736071	0.6572279198439908	0.9418867228279458	sensitising_KO	False	0.302272013401738
CAMSAP3	0.124185958682994	0.6573534708839376	0.9418867228279458	tolerance_associated_KO	False	0.3022196628625274
COL4A5	-0.1396490617694015	0.6573691050920025	0.9418867228279458	sensitising_KO	False	0.3021673123233169
MPHOSPH8	-0.1176315717535967	0.6574022187204144	0.9418867228279458	sensitising_KO	False	0.3021149617841063
DUOXA2	0.1314744779445664	0.6575009421413528	0.9418867228279458	tolerance_associated_KO	False	0.3020626112448958
ERCC6-PGBD3	0.120270957874891	0.6575636934329133	0.9418867228279458	tolerance_associated_KO	False	0.3020102607056852
PITX1	0.174059800819017	0.6575637196022461	0.9418867228279458	tolerance_associated_KO	False	0.3019579101664746
MYCBPAP	-0.198651647882273	0.6576140167958957	0.9418867228279458	sensitising_KO	False	0.3019055596272642
ABCB10	0.100986610839584	0.6576141206666803	0.9418867228279458	tolerance_associated_KO	False	0.3018532090880536
ELOVL1	0.1658843051146199	0.6578780687249726	0.9418867228279458	tolerance_associated_KO	False	0.3018008585488431
LRRC16A	0.1294988442604125	0.6579479090180586	0.9418867228279458	tolerance_associated_KO	False	0.3017485080096325
FAM132B	0.1183535767158634	0.6579562342921182	0.9418867228279458	tolerance_associated_KO	False	0.301696157470422
RNF112	-0.1331717452088021	0.6580071041234289	0.9418867228279458	sensitising_KO	False	0.3016438069312114
C21orf58	0.1212964709610968	0.6581353831077706	0.9418867228279458	tolerance_associated_KO	False	0.3015914563920008
PCSK9	0.1115288250093593	0.6582192318725825	0.9418867228279458	tolerance_associated_KO	False	0.3015391058527903
CBWD2	0.3421244557891469	0.6582893866847992	0.9418867228279458	tolerance_associated_KO	False	0.3014867553135797
TMED3	0.1322189088673067	0.6582895795379247	0.9418867228279458	tolerance_associated_KO	False	0.3014344047743692
PPL	-0.1349592298598265	0.6583079978484788	0.9418867228279458	sensitising_KO	False	0.3013820542351586
CEP128	-0.139824346336761	0.6583351998990004	0.9418867228279458	sensitising_KO	False	0.301329703695948
SLC41A3	0.1383488705670776	0.65848282533803	0.9418867228279458	tolerance_associated_KO	False	0.3012773531567375
SMIM4	0.2720743174303237	0.6585212200100311	0.9418867228279458	tolerance_associated_KO	False	0.3012250026175269
C1orf185	-0.1640543739196065	0.6585235315440984	0.9418867228279458	sensitising_KO	False	0.3011726520783164
ZNF780A	-0.154618554169291	0.6585379541065364	0.9418867228279458	sensitising_KO	False	0.3011203015391058
C8orf34	-0.1403141084957635	0.658539287389372	0.9418867228279458	sensitising_KO	False	0.3010679509998952
KRTAP20-3	-0.145585915797425	0.6585690045840275	0.9418867228279458	sensitising_KO	False	0.3010156004606847
ACADSB	-0.1640238636213986	0.6585860258928311	0.9418867228279458	sensitising_KO	False	0.3009632499214741
SLFN12	0.1546336453199162	0.6586122110774822	0.9418867228279458	tolerance_associated_KO	False	0.3009108993822637
G6PC	0.1164484775935212	0.6587259820235178	0.9418867228279458	tolerance_associated_KO	False	0.3008585488430531
HOXC11	0.1494494683634872	0.6587355326892692	0.9418867228279458	tolerance_associated_KO	False	0.3008061983038425
ARL1	0.2251962735401296	0.65874407204657	0.9418867228279458	tolerance_associated_KO	False	0.300753847764632
NLRP11	0.1556483265839601	0.658766478111343	0.9418867228279458	tolerance_associated_KO	False	0.3007014972254214
FAM107B	-0.1420744644567282	0.6587787560060503	0.9418867228279458	sensitising_KO	False	0.3006491466862109
CKS1B	0.1211167158752264	0.6588192304944429	0.9418867228279458	tolerance_associated_KO	False	0.3005967961470003
FRA10AC1	-0.1164779528497081	0.6588319005412633	0.9418867228279458	sensitising_KO	False	0.3005444456077898
LRRN4CL	-0.100203905580809	0.6589132497666522	0.9418867228279458	sensitising_KO	False	0.3004920950685792
GTPBP3	0.1142839742753754	0.6589213298368145	0.9418867228279458	tolerance_associated_KO	False	0.3004397445293686
ELOF1	0.1411059338974691	0.6590163432064122	0.9419247005185852	tolerance_associated_KO	False	0.3003873939901581
C1orf43	-0.1463225467529811	0.6590693786620294	0.9419247005185852	sensitising_KO	False	0.3003350434509475
LRIT2	0.1432751146052684	0.6591369387018435	0.9419247005185852	tolerance_associated_KO	False	0.300282692911737
SZT2	-0.106981138429961	0.6591621811071106	0.9419247005185852	sensitising_KO	False	0.3002303423725264
GOLGA6L2	-0.1854276862752746	0.6593307031776455	0.9419247005185852	sensitising_KO	False	0.3001779918333158
ENPP6	0.1608294385671964	0.6593328226226169	0.9419247005185852	tolerance_associated_KO	False	0.3001256412941053
TFIP11	-0.1921036706794456	0.6593596748337792	0.9419247005185852	sensitising_KO	False	0.3000732907548947
MRPS18A	-0.1745748457948011	0.6593689990421724	0.9419247005185852	sensitising_KO	False	0.3000209402156842
LYRM2	0.1455418759892142	0.6593916672792252	0.9419247005185852	tolerance_associated_KO	False	0.2999685896764736
BDH2	-0.0984569600968052	0.6594913255110969	0.9419966196529448	sensitising_KO	False	0.299916239137263
TIGD6	-0.1777681985115924	0.6595950036218665	0.9420742694720388	sensitising_KO	False	0.2998638885980526
GPN3	-0.1200271236730667	0.6597387847742142	0.94220918103632	sensitising_KO	False	0.299811538058842
IRAK4	0.1320266732962105	0.6599419676205447	0.9423612159013	tolerance_associated_KO	False	0.2997591875196315
SF1	-0.1314880490085235	0.6599439012892001	0.9423612159013	sensitising_KO	False	0.2997068369804209
KRTAP4-3	0.1151221722278315	0.660129423193811	0.9424865456879634	tolerance_associated_KO	False	0.2996544864412104
OR6T1	0.1397934598996473	0.6601768576845624	0.9424865456879634	tolerance_associated_KO	False	0.2996021359019998
SLC6A19	0.1143158462964439	0.6602011906993923	0.9424865456879634	tolerance_associated_KO	False	0.2995497853627892
OR2AG2	-0.1430560292104079	0.660229019232389	0.9424865456879634	sensitising_KO	False	0.2994974348235787
PFKFB3	0.1640776813236746	0.6604497206016975	0.942651577539066	tolerance_associated_KO	False	0.2994450842843681
KRTAP5-3	-0.1295575252909966	0.6605133949452304	0.942651577539066	sensitising_KO	False	0.2993927337451576
NUTF2	0.1997411328329223	0.6605448115983126	0.942651577539066	tolerance_associated_KO	False	0.299340383205947
PTPRN2	0.1368358989697924	0.6605835161334115	0.942651577539066	tolerance_associated_KO	False	0.2992880326667364
KIAA0895	0.1218587694756525	0.6606245517753571	0.942651577539066	tolerance_associated_KO	False	0.2992356821275259
CTAGE5	0.1657831951565436	0.6606560303758792	0.942651577539066	tolerance_associated_KO	False	0.2991833315883153
METTL13	-0.1274774989896041	0.6608081664421693	0.942651577539066	sensitising_KO	False	0.2991309810491048
FYCO1	-0.1205944016095079	0.6608154704918031	0.942651577539066	sensitising_KO	False	0.2990786305098942
CHUK	-0.141725179799856	0.6608166250426429	0.942651577539066	sensitising_KO	False	0.2990262799706836
HNF4A	0.1269481029512569	0.6609186618767557	0.942651577539066	tolerance_associated_KO	False	0.2989739294314731
BLOC1S5	-0.1378549820821968	0.6609557714537372	0.942651577539066	sensitising_KO	False	0.2989215788922625
RINT1	-0.1739244954801568	0.6609826309481035	0.942651577539066	sensitising_KO	False	0.2988692283530521
SCG5	0.1462866496228345	0.6610798347056693	0.942651577539066	tolerance_associated_KO	False	0.2988168778138415
CCL16	0.1347929053048862	0.6610822550898134	0.942651577539066	tolerance_associated_KO	False	0.2987645272746309
RAD23B	0.2377541635339533	0.6610974205670482	0.942651577539066	tolerance_associated_KO	False	0.2987121767354204
SYNPO	0.1564045601338	0.6611901084856474	0.942651577539066	tolerance_associated_KO	False	0.2986598261962098
CETN1	-0.13545880574926	0.6612090548043037	0.942651577539066	sensitising_KO	False	0.2986074756569993
COLGALT2	-0.1076588609938369	0.6613040310007505	0.942651577539066	sensitising_KO	False	0.2985551251177887
SLAIN2	-0.1326871301348919	0.6613216450533895	0.942651577539066	sensitising_KO	False	0.2985027745785782
SFXN1	-0.1216188633689467	0.6613795075479095	0.942651577539066	sensitising_KO	False	0.2984504240393676
OPRL1	-0.1186368949820666	0.6615029821768116	0.942651577539066	sensitising_KO	False	0.298398073500157
PIWIL3	-0.1102592539640836	0.6615098794785237	0.942651577539066	sensitising_KO	False	0.2983457229609465
LMLN	0.1343415359717044	0.6615285265396705	0.942651577539066	tolerance_associated_KO	False	0.2982933724217359
C8orf87	-0.1202378329348432	0.6615517909632944	0.942651577539066	sensitising_KO	False	0.2982410218825254
SEMA3G	-0.1343681847480473	0.661578270432197	0.942651577539066	sensitising_KO	False	0.2981886713433148
KDM5B	0.1180049177993458	0.6617840461026037	0.9427219241651832	tolerance_associated_KO	False	0.2981363208041042
BAX	-0.1277459841536234	0.6617961424384613	0.9427219241651832	sensitising_KO	False	0.2980839702648937
MTRR	0.1789892117196743	0.6617973336148162	0.9427219241651832	tolerance_associated_KO	False	0.2980316197256831
CGA	0.2183215593106995	0.6618643195913398	0.9427219241651832	tolerance_associated_KO	False	0.2979792691864726
ADGRL1	-0.1071567110272493	0.6618912406165333	0.9427219241651832	sensitising_KO	False	0.297926918647262
TIGD5	-0.244676058966033	0.6619766198494429	0.9427219241651832	sensitising_KO	False	0.2978745681080514
PEMT	0.1493689052440006	0.6620028291706346	0.9427219241651832	tolerance_associated_KO	False	0.297822217568841
TSPAN13	-0.1713128516037825	0.6620888074157844	0.9427219241651832	sensitising_KO	False	0.2977698670296304
MAFA	-0.1873402757111897	0.6621102939412177	0.9427219241651832	sensitising_KO	False	0.2977175164904199
FAM49A	-0.1437627554279981	0.6621512015959091	0.9427219241651832	sensitising_KO	False	0.2976651659512093
ZNF34	0.1609885746788144	0.6621704851828732	0.9427219241651832	tolerance_associated_KO	False	0.2976128154119988
RNF186	0.1353604775864898	0.6623074129584446	0.9428465988333832	tolerance_associated_KO	False	0.2975604648727882
TM4SF20	0.1259140583983935	0.6624043654630415	0.9429143512250732	tolerance_associated_KO	False	0.2975081143335776
IL1RL2	0.1442357059630419	0.6625448028565979	0.9430079388304368	tolerance_associated_KO	False	0.2974557637943671
ST8SIA1	0.1847062752805994	0.6625688402335823	0.9430079388304368	tolerance_associated_KO	False	0.2974034132551565
MS4A6A	0.1447423143932749	0.6629152852935453	0.9433404280668256	tolerance_associated_KO	False	0.297351062715946
RAD54B	-0.1601119305396032	0.6629353570386247	0.9433404280668256	sensitising_KO	False	0.2972987121767354
PNPLA5	0.1069239693705039	0.662950596597243	0.9433404280668256	tolerance_associated_KO	False	0.2972463616375248
SSFA2	0.1572077551672839	0.6630734276633544	0.9434120456426026	tolerance_associated_KO	False	0.2971940110983143
LPCAT1	0.1321662373503347	0.6630996983114289	0.9434120456426026	tolerance_associated_KO	False	0.2971416605591037
MMP28	0.1777855319474159	0.6632682115542226	0.9435225696859146	tolerance_associated_KO	False	0.2970893100198932
GRB10	-0.1247870358220959	0.6633563460888726	0.9435225696859146	sensitising_KO	False	0.2970369594806826
ATG4A	-0.1388231331454914	0.6634480424253043	0.9435225696859146	sensitising_KO	False	0.296984608941472
SLC7A6	0.1554043210394526	0.6635317453217642	0.9435225696859146	tolerance_associated_KO	False	0.2969322584022615
GPR6	0.1645070155042596	0.6635607032184988	0.9435225696859146	tolerance_associated_KO	False	0.2968799078630509
HINT1	0.1384518171419619	0.6635773708770619	0.9435225696859146	tolerance_associated_KO	False	0.2968275573238405
HAS1	-0.1549924904157009	0.6636262192097377	0.9435225696859146	sensitising_KO	False	0.2967752067846299
SHMT2	0.1940592534833189	0.6636448805173439	0.9435225696859146	tolerance_associated_KO	False	0.2967228562454193
KLF13	0.1664590225759266	0.6637574102156123	0.9435225696859146	tolerance_associated_KO	False	0.2966705057062088
CASQ1	0.1370332277148991	0.6637632171087468	0.9435225696859146	tolerance_associated_KO	False	0.2966181551669982
SLC39A11	0.1190120347604128	0.6638130704220835	0.9435225696859146	tolerance_associated_KO	False	0.2965658046277877
A2M	0.1304759685303933	0.6638647923267592	0.9435225696859146	tolerance_associated_KO	False	0.2965134540885771
APOA5	0.1361168090858546	0.6638944001100098	0.9435225696859146	tolerance_associated_KO	False	0.2964611035493666
EXOC6	0.2103753184537495	0.6639060087603534	0.9435225696859146	tolerance_associated_KO	False	0.296408753010156
C10orf91	0.1364040593268658	0.6639182527204138	0.9435225696859146	tolerance_associated_KO	False	0.2963564024709454
SLC34A1	-0.1451413113590014	0.6639873299377317	0.9435334123305412	sensitising_KO	False	0.2963040519317349
LECT1	0.1113362926944159	0.6640246660405065	0.9435334123305412	tolerance_associated_KO	False	0.2962517013925243
MFAP3	-0.1023757236852418	0.6640958417205599	0.943549858361892	sensitising_KO	False	0.2961993508533138
CRMP1	0.1273955167116724	0.6641482558583973	0.943549858361892	tolerance_associated_KO	False	0.2961470003141032
MAP1LC3B	0.1184489210629315	0.6641844184364949	0.943549858361892	tolerance_associated_KO	False	0.2960946497748926
IQCH	0.1863096491900107	0.6643021514904044	0.9435675571525004	tolerance_associated_KO	False	0.2960422992356821
PPWD1	0.1916518632678112	0.6643271874319712	0.9435675571525004	tolerance_associated_KO	False	0.2959899486964715
C21orf2	-0.1469595802802592	0.6643450580380637	0.9435675571525004	sensitising_KO	False	0.295937598157261
DIAPH2	0.1655888926061441	0.6644097738054011	0.9435893174488572	tolerance_associated_KO	False	0.2958852476180504
KLRF1	-0.1351880329304862	0.6645418981521075	0.9436902977760112	sensitising_KO	False	0.2958328970788398
CCS	-0.1366341485777606	0.6646306013627599	0.9436902977760112	sensitising_KO	False	0.2957805465396294
CXorf40B	0.1526623341064708	0.6647448352828049	0.9436902977760112	tolerance_associated_KO	False	0.2957281960004188
LTBP4	-0.1448830432351187	0.6647477980528452	0.9436902977760112	sensitising_KO	False	0.2956758454612083
PCBP3	-0.1705960414701097	0.6647705758806379	0.9436902977760112	sensitising_KO	False	0.2956234949219977
CAMLG	0.1361721037154462	0.6647772777664127	0.9436902977760112	tolerance_associated_KO	False	0.2955711443827871
CROT	0.1463441212872274	0.6648950062150739	0.9437872866493204	tolerance_associated_KO	False	0.2955187938435766
WSB2	-0.1431877247197537	0.6649948416210054	0.9438515717294736	sensitising_KO	False	0.295466443304366
ZPBP2	-0.1718991571540584	0.6650391119446535	0.9438515717294736	sensitising_KO	False	0.2954140927651555
ENPP3	-0.1290691669450803	0.6651544829059888	0.9438677955511922	sensitising_KO	False	0.2953617422259449
RAET1L	0.1121453039573303	0.6651802072474523	0.9438677955511922	tolerance_associated_KO	False	0.2953093916867344
OR10AG1	-0.1489199585746403	0.6651987714759828	0.9438677955511922	sensitising_KO	False	0.2952570411475238
TYMSOS	-0.106813731573812	0.6653166855090964	0.9439649913309766	sensitising_KO	False	0.2952046906083132
ESCO1	0.181280924408985	0.6654637598257774	0.9440727176453034	tolerance_associated_KO	False	0.2951523400691027
LUZP1	0.1162073656933078	0.6655232291065414	0.9440727176453034	tolerance_associated_KO	False	0.2950999895298921
CD68	-0.1208423804682583	0.6655408725608177	0.9440727176453034	sensitising_KO	False	0.2950476389906816
PPFIA2	0.1269371698674692	0.6655990594534555	0.94408515241605	tolerance_associated_KO	False	0.294995288451471
ZBTB41	-0.1054483131283499	0.6656546218285935	0.9440938630033128	sensitising_KO	False	0.2949429379122604
LRIG2	0.1265332762767705	0.6657497090474005	0.9441586259786556	tolerance_associated_KO	False	0.2948905873730499
BEND5	0.1696961299672903	0.6658108678189787	0.944175265974757	tolerance_associated_KO	False	0.2948382368338393
GPR182	0.1633569665367193	0.6659317372835871	0.9442246511467666	tolerance_associated_KO	False	0.2947858862946289
USP13	0.0955805665753741	0.6660012496598832	0.9442246511467666	tolerance_associated_KO	False	0.2947335357554183
RARG	-0.130840445461386	0.6660207975156589	0.9442246511467666	sensitising_KO	False	0.2946811852162077
TANK	0.1296425582933711	0.666125764309561	0.9442246511467666	tolerance_associated_KO	False	0.2946288346769972
PFDN1	-0.1452914061470256	0.6662414458669226	0.9442246511467666	sensitising_KO	False	0.2945764841377866
C20orf144	0.1303138107953083	0.6663023900765068	0.9442246511467666	tolerance_associated_KO	False	0.2945241335985761
XPNPEP2	-0.1204809389261729	0.6663332668239788	0.9442246511467666	sensitising_KO	False	0.2944717830593655
FANCD2	-0.1557742767556256	0.6663431014964044	0.9442246511467666	sensitising_KO	False	0.294419432520155
LSM14A	0.1256262266002918	0.6664144117165951	0.9442246511467666	tolerance_associated_KO	False	0.2943670819809444
CHMP4B	0.140206922017545	0.6664474086961547	0.9442246511467666	tolerance_associated_KO	False	0.2943147314417338
TMEM255A	0.2090751274803457	0.6664747720104843	0.9442246511467666	tolerance_associated_KO	False	0.2942623809025233
MIXL1	0.127216715846453	0.6664835671934873	0.9442246511467666	tolerance_associated_KO	False	0.2942100303633127
FOXO1	-0.1272209624010969	0.6665829460268041	0.9442246511467666	sensitising_KO	False	0.2941576798241022
HPSE2	-0.1284097035815214	0.6667185998422834	0.9442246511467666	sensitising_KO	False	0.2941053292848916
ART1	-0.1293687849037192	0.666773402279104	0.9442246511467666	sensitising_KO	False	0.294052978745681
GABRP	-0.1446056907785777	0.6668011783977457	0.9442246511467666	sensitising_KO	False	0.2940006282064705
CRYL1	0.150362343518176	0.6668730488552621	0.9442246511467666	tolerance_associated_KO	False	0.2939482776672599
LRRC26	0.1893176554964082	0.6668786191174856	0.9442246511467666	tolerance_associated_KO	False	0.2938959271280494
KRT75	0.1535158814499695	0.6668876577257886	0.9442246511467666	tolerance_associated_KO	False	0.2938435765888388
PXT1	-0.1294969687532106	0.6669074524736972	0.9442246511467666	sensitising_KO	False	0.2937912260496282
NUP85	0.1513030740612961	0.6669200450715088	0.9442246511467666	tolerance_associated_KO	False	0.2937388755104178
ANXA7	-0.1656422083255	0.6669761418401302	0.9442246511467666	sensitising_KO	False	0.2936865249712072
PPAP2B	-0.113210585889556	0.6669825390030083	0.9442246511467666	sensitising_KO	False	0.2936341744319967
RSPH6A	0.1497668084019743	0.6670891692692816	0.9443056243461346	tolerance_associated_KO	False	0.2935818238927861
PTPRN	0.1715318208646445	0.6672555208772312	0.9443139829144374	tolerance_associated_KO	False	0.2935294733535755
RPGR	-0.1306226503560932	0.6673210459020772	0.9443139829144374	sensitising_KO	False	0.293477122814365
CNPY3	-0.1727328630705535	0.6674793686914751	0.9443139829144374	sensitising_KO	False	0.2934247722751544
TRAK1	-0.134310751190263	0.6675921953368393	0.9443139829144374	sensitising_KO	False	0.2933724217359439
TRIM2	-0.1282887886080868	0.6676114144424864	0.9443139829144374	sensitising_KO	False	0.2933200711967333
KLRF2	0.1375531067786513	0.6676354418679458	0.9443139829144374	tolerance_associated_KO	False	0.2932677206575228
PAPOLB	0.1234309240640563	0.6676443807730136	0.9443139829144374	tolerance_associated_KO	False	0.2932153701183122
EIF3D	-0.1564341129335886	0.6676824520324084	0.9443139829144374	sensitising_KO	False	0.2931630195791016
CC2D1B	-0.1482506577887719	0.6676983255128413	0.9443139829144374	sensitising_KO	False	0.2931106690398911
PDZK1	0.1309746127900384	0.6677253983837776	0.9443139829144374	tolerance_associated_KO	False	0.2930583185006805
NDUFA7	0.1219016892162692	0.6677355401224987	0.9443139829144374	tolerance_associated_KO	False	0.29300596796147
CDCA8	-0.2152280824295633	0.6677514731948098	0.9443139829144374	sensitising_KO	False	0.2929536174222594
SPTY2D1	0.1185694631412062	0.6677726019987833	0.9443139829144374	tolerance_associated_KO	False	0.2929012668830488
IFNL3	-0.1382297405692458	0.6678901300925917	0.9443139829144374	sensitising_KO	False	0.2928489163438383
S100A4	0.1153923164525778	0.6678949543830743	0.9443139829144374	tolerance_associated_KO	False	0.2927965658046277
CBLL1	0.124351778993657	0.6679538935533837	0.9443139829144374	tolerance_associated_KO	False	0.2927442152654173
ATP2A1	0.1425190983502045	0.6679904350827929	0.9443139829144374	tolerance_associated_KO	False	0.2926918647262067
VDAC1	0.166820649358498	0.6680427686359891	0.9443139829144374	tolerance_associated_KO	False	0.2926395141869961
CASP4	0.1264764973293797	0.6680761980081075	0.9443139829144374	tolerance_associated_KO	False	0.2925871636477856
RAB3A	-0.1614414733161178	0.6680970004840047	0.9443139829144374	sensitising_KO	False	0.292534813108575
FAM98C	0.2118994268365188	0.6681483923677942	0.9443139829144374	tolerance_associated_KO	False	0.2924824625693645
CACNA1A	0.1339319690042568	0.6682858081550286	0.9443139829144374	tolerance_associated_KO	False	0.2924301120301539
ANXA9	0.1903545417056085	0.6682875408025826	0.9443139829144374	tolerance_associated_KO	False	0.2923777614909434
SOHLH2	-0.1085978103586331	0.6683717473905363	0.9443139829144374	sensitising_KO	False	0.2923254109517328
STT3B	-0.1876451190048813	0.6684222741882813	0.9443139829144374	sensitising_KO	False	0.2922730604125222
RBX1	-0.1357354226014857	0.6684358738064313	0.9443139829144374	sensitising_KO	False	0.2922207098733117
LAG3	0.1168976206350489	0.6684634845679152	0.9443139829144374	tolerance_associated_KO	False	0.2921683593341011
CFAP99	-0.1235668110715728	0.6684791912763407	0.9443139829144374	sensitising_KO	False	0.2921160087948906
CEP152	-0.1083968031813453	0.6686121958914191	0.944430765315336	sensitising_KO	False	0.29206365825568
RPUSD3	0.1673963747783551	0.6687072022254048	0.944430765315336	tolerance_associated_KO	False	0.2920113077164694
CFAP36	0.1494077437808618	0.6687710530619346	0.944430765315336	tolerance_associated_KO	False	0.2919589571772589
ITGB4	0.122545858145461	0.6687759869410865	0.944430765315336	tolerance_associated_KO	False	0.2919066066380483
ZSCAN9	0.1543210624732189	0.6689400671233022	0.944430765315336	tolerance_associated_KO	False	0.2918542560988378
MAPK15	-0.1241794123098163	0.6690565450514201	0.944430765315336	sensitising_KO	False	0.2918019055596272
KIAA1045	0.1377702210324711	0.669057652524862	0.944430765315336	tolerance_associated_KO	False	0.2917495550204166
OR8B12	-0.1172770195860524	0.6690968430298612	0.944430765315336	sensitising_KO	False	0.2916972044812062
ZNF598	0.1355420448614293	0.6691823853312645	0.944430765315336	tolerance_associated_KO	False	0.2916448539419956
RAC3	-0.1484151852936648	0.669226919640774	0.944430765315336	sensitising_KO	False	0.2915925034027851
PPP6R1	-0.1246433036964536	0.6692579106593345	0.944430765315336	sensitising_KO	False	0.2915401528635745
GABRA3	0.142229131990808	0.6692598742899958	0.944430765315336	tolerance_associated_KO	False	0.2914878023243639
