gene	resistance_datasets_testable	resistance_up_count	resistance_down_count	resistance_fdr05_count	resistance_nominal_p05_count	resistance_top10pct_count	resistance_top20pct_count	resistance_median_percentile	resistance_direction_consensus
MEGF9	3	0	3	2	2	2	2	0.9257142857142856	all_down
CREB3L2	3	3	0	2	2	2	2	0.9255102040816326	all_up
LRRC6	3	3	0	2	2	2	2	0.9239159928365984	all_up
ALOX5AP	2	2	0	2	2	2	2	0.9238681020788411	all_up
HRK	3	3	0	2	2	2	2	0.923753188256363	all_up
COCH	3	3	0	2	3	2	2	0.9235758496719914	all_up
CCNJL	3	3	0	2	2	2	2	0.9234818472893036	all_up
EPHB6	3	3	0	2	2	2	2	0.9229934335485972	all_up
PYGO1	3	3	0	2	2	2	2	0.922108843537415	all_up
SVIL	3	0	3	2	2	2	2	0.9218538014869484	all_down
HIC2	3	3	0	2	2	2	2	0.9218367346938776	all_up
RAB37	3	0	3	2	2	2	2	0.921690996906713	all_down
SLC6A16	3	3	0	2	2	2	2	0.9216326530612244	all_up
NRIP1	3	0	3	2	2	2	2	0.9215824605198892	all_down
JMJD1C-AS1	3	0	3	2	2	2	2	0.9205513648450644	all_down
PHLDA1	3	3	0	2	2	2	2	0.9201360544217688	all_up
STON1	3	3	0	2	2	2	2	0.9197916101372984	all_up
STMN3	3	0	3	2	2	2	2	0.9187755102040815	all_down
AXIN2	3	3	0	2	2	2	2	0.9183673469387756	all_up
FAM13A	3	3	0	2	2	2	2	0.9170068027210884	all_up
ASCL2	3	0	3	2	2	2	2	0.9166983231128236	all_down
RUNX2	3	3	0	2	2	2	2	0.9164269821457643	all_up
MMEL1	3	0	3	2	2	2	2	0.9162585034013604	all_down
PHLDB1	3	0	3	2	2	2	2	0.9161904761904762	all_down
PKN3	3	0	3	2	2	2	2	0.9157142857142856	all_down
BMP6	3	3	0	2	2	2	2	0.9156129592445869	all_up
CD163L1	3	3	0	2	2	2	2	0.914625850340136	all_up
SERPINF1	3	0	3	2	3	2	2	0.9144897959183672	all_down
CD302	3	3	0	2	2	2	2	0.9143647907961144	all_up
UGT8	3	3	0	2	2	2	2	0.913877551020408	all_up
SLITRK6	3	3	0	2	3	2	2	0.9138282495089136	all_up
NTN4	3	3	0	2	2	2	2	0.9136593042817605	all_up
DLL4	3	3	0	2	2	2	2	0.9136054421768708	all_up
SKIDA1	3	0	3	2	2	2	2	0.9133333333333332	all_down
IFITM10	3	0	3	2	2	2	2	0.9129251700680272	all_down
SH2D4A	3	3	0	2	2	2	2	0.9128452813805829	all_up
SLFN5	3	3	0	2	2	2	2	0.911904761904762	all_up
MIR99AHG	3	0	3	2	2	2	2	0.9117006802721088	all_down
RHBG	3	0	3	2	2	2	2	0.9112925170068028	all_down
MTMR7	3	0	3	2	2	2	2	0.9112715037716396	all_down
CECR2	3	3	0	2	2	2	2	0.9110001628045804	all_up
SOCS2-AS1	3	3	0	2	2	2	2	0.9109458946111684	all_up
ST3GAL3	3	0	3	2	2	2	2	0.9108163265306124	all_down
HECTD1	3	3	0	2	2	2	2	0.9106202854506972	all_up
LFNG	3	3	0	2	2	2	2	0.9099319727891156	all_up
CMTM8	3	3	0	2	2	2	2	0.9094263851956368	all_up
ITGB2-AS1	3	3	0	2	2	2	2	0.9073641938459868	all_up
RASGEF1B	3	3	0	2	2	2	2	0.9071471210723396	all_up
CUX1	3	0	3	2	3	2	2	0.9071428571428573	all_down
MFAP2	3	0	3	2	2	2	2	0.9070928528789276	all_down
MAP9	3	3	0	2	2	2	2	0.9065986394557825	all_up
ZC2HC1C	3	3	0	2	3	2	2	0.905953220817279	all_up
WWTR1	3	3	0	2	2	2	2	0.905578231292517	all_up
DPY19L1	3	3	0	2	2	2	2	0.9053020024963369	all_up
LONP2	3	3	0	2	2	2	2	0.904867856949042	all_up
RSU1	3	0	3	2	3	2	2	0.9047477854786702	all_down
THSD4	3	0	3	2	2	2	2	0.9044337114017474	all_down
GUCY1A2	3	3	0	2	2	2	2	0.9040538340478644	all_up
ITGA3	3	3	0	2	3	2	2	0.9039455782312924	all_up
EMP2	3	0	3	2	2	2	2	0.9036734693877552	all_down
VASP	3	3	0	2	3	2	2	0.9026530612244898	all_up
AEBP1	3	0	3	2	2	2	2	0.9025170068027212	all_down
USP31	3	0	3	2	2	2	2	0.9022448979591836	all_down
SEC23A	3	3	0	2	2	2	2	0.9021088435374148	all_up
SPTBN2	3	3	0	2	2	2	2	0.9016660335377435	all_up
DLC1	3	0	3	2	2	2	2	0.9012244897959184	all_down
CAP2	3	0	3	2	2	2	2	0.901156462585034	all_down
TGFB1	3	3	0	2	2	2	2	0.9001360544217687	all_up
FZD8	3	3	0	2	3	2	2	0.9000922559288002	all_up
ADK	3	0	3	2	2	1	3	0.8998751831551528	all_down
PTGER4	3	3	0	2	3	1	3	0.8995918367346939	all_up
FOXP4-AS1	3	3	0	2	2	1	3	0.8995495739946817	all_up
EBF4	3	3	0	2	3	1	3	0.8988547496386345	all_up
KLF3	3	3	0	2	3	1	3	0.8987064971646714	all_up
TBX3	3	3	0	2	2	1	3	0.8985714285714286	all_up
C6orf141	3	0	3	2	3	1	3	0.8972108843537415	all_down
CYBRD1	3	3	0	2	3	1	3	0.8961224489795918	all_up
GPR39	3	3	0	2	2	1	3	0.8952081185217344	all_up
CHD5	3	3	0	2	3	1	3	0.8944897959183673	all_up
GLA	3	0	3	2	3	1	3	0.8941477335903043	all_down
SGMS1	3	3	0	2	3	1	3	0.8923319042709068	all_up
ARNT2	3	3	0	2	3	1	3	0.8912938734665135	all_up
LINC00173	3	0	3	2	2	1	3	0.8912244897959184	all_down
MNS1	3	0	3	2	3	1	3	0.8904081632653061	all_down
ACOX2	3	0	3	2	3	1	3	0.8896598639455783	all_down
ZNRF2	3	0	3	2	2	1	3	0.8881632653061224	all_down
MIA3	3	3	0	2	3	1	3	0.8879952559208332	all_up
LMX1B	3	0	3	2	3	1	3	0.8874477668638411	all_down
SEC14L2	3	3	0	2	3	1	3	0.8856602794559134	all_up
SPRY2	3	3	0	2	2	1	3	0.8856462585034014	all_up
IFNGR1	3	3	0	2	3	1	3	0.885578231292517	all_up
FGD3	3	0	3	2	2	1	3	0.8847619047619047	all_down
SNX24	3	0	3	2	3	1	3	0.8832882398725028	all_down
ATG16L1	3	3	0	2	2	1	3	0.8824550930699517	all_up
GLIPR2	3	3	0	2	3	1	3	0.8821768707482993	all_up
FLVCR2	3	3	0	2	2	1	3	0.8817006802721088	all_up
F2RL1	3	3	0	2	3	1	3	0.8811756421185278	all_up
HIST1H3H	3	0	3	2	3	1	3	0.8801749379192765	all_down
LDOC1	3	0	3	2	3	1	3	0.8791001074830436	all_down
HCG11	3	0	3	2	3	1	3	0.8786182869426633	all_down
TXNDC5	3	3	0	2	3	1	3	0.8761599826341782	all_up
MIDN	3	3	0	2	3	1	3	0.8732837683833505	all_up
SEMA6A	3	0	3	2	3	1	3	0.8714929180007598	all_down
PDLIM3	3	0	3	2	2	1	3	0.8713539157184685	all_down
NCK2	3	3	0	2	2	1	3	0.8708416996798176	all_up
HENMT1	3	0	3	2	2	1	3	0.8687224343056225	all_down
ARHGAP42	3	3	0	2	2	1	3	0.8685034013605442	all_up
RNF144A	3	3	0	2	2	1	3	0.8653061224489795	all_up
FAM171B	3	3	0	2	3	1	3	0.8617006802721088	all_up
PKIB	3	0	3	2	2	1	3	0.861383936844446	all_down
PRNP	3	3	0	2	3	1	3	0.8561904761904762	all_up
MB21D2	3	0	3	2	3	1	3	0.8512244897959184	all_down
OAF	3	3	0	2	3	1	3	0.8504368589569653	all_up
IL18	3	3	0	2	2	1	3	0.850204081632653	all_up
GALNT2	3	3	0	2	3	1	3	0.8437414965986394	all_up
NOS1AP	3	0	3	2	2	1	3	0.8379551744722418	all_down
GSE1	3	0	3	2	3	1	3	0.8346990828675314	all_down
TSPYL5	3	0	3	2	2	1	3	0.8295918367346939	all_down
SLC25A27	3	3	0	2	2	1	3	0.8277676883732997	all_up
SDC3	3	3	0	2	3	1	3	0.809844250284908	all_up
ZNF275	3	3	0	2	2	1	3	0.8086060561135614	all_up
SLC4A11	3	3	0	2	3	1	3	0.8054485266185489	all_up
NKX2-8	2	2	0	2	2	1	2	0.942443314656953	all_up
SORCS2	2	2	0	2	2	1	2	0.925282045091331	all_up
GRPR	2	0	2	2	2	1	2	0.9198961670711492	all_down
ASGR1	2	2	0	2	2	1	2	0.9120991435593068	all_up
GNG13	2	0	2	2	2	1	2	0.9070725355318228	all_down
SCARA3	3	3	0	2	2	1	2	0.8997666467683291	all_up
MAGIX	3	0	3	2	2	1	2	0.8994557823129252	all_down
ENTPD3	3	3	0	2	2	1	2	0.8994410376078581	all_up
ZMIZ1	3	0	3	2	2	1	2	0.8993877551020408	all_down
HAPLN3	2	2	0	2	2	1	2	0.8992746354524879	all_up
C12orf49	3	3	0	2	2	1	2	0.8984642101264448	all_up
NOTCH1	3	0	3	2	2	1	2	0.8982993197278911	all_down
TSC22D1	3	3	0	2	2	1	2	0.8981928691593857	all_up
SH3BGRL2	3	3	0	2	2	1	2	0.897758723612091	all_up
CPNE4	3	3	0	2	2	1	2	0.8974829931972789	all_up
ACAT1	3	3	0	2	2	1	2	0.8972703098713843	all_up
SOGA1	3	0	3	2	2	1	2	0.8963265306122449	all_down
STK38L	3	3	0	2	2	1	2	0.895578231292517	all_up
ZNF229	3	3	0	2	2	1	2	0.8955102040816326	all_up
ZNF704	3	3	0	2	2	1	2	0.8951538503283225	all_up
ELAC1	3	3	0	2	2	1	2	0.8944483638139686	all_up
SGMS2	3	3	0	2	2	1	2	0.8943537414965986	all_up
TRAPPC6B	3	3	0	2	2	1	2	0.8943398274271449	all_up
CORO2A	3	3	0	2	2	1	2	0.8942857142857142	all_up
GNG4	3	3	0	2	2	1	2	0.8938095238095238	all_up
S100A16	3	0	3	2	2	1	2	0.8936886091062028	all_down
DISC1	3	3	0	2	2	1	2	0.8933629999457318	all_up
ELOVL5	3	0	3	2	2	1	2	0.8927891156462585	all_down
TBC1D16	3	3	0	2	2	1	2	0.8920605633038476	all_up
ACSL1	3	3	0	2	3	1	2	0.89124654040267	all_up
TENM3	3	0	3	2	2	1	2	0.8909523809523809	all_down
EHD3	3	3	0	2	3	1	2	0.8903401360544217	all_up
IBSP	2	2	0	2	2	1	2	0.8903397133531873	all_up
WTIP	3	3	0	2	2	1	2	0.89	all_up
PRKD3	3	3	0	2	2	1	2	0.8897278911564626	all_up
MAPK10	3	0	3	2	2	1	2	0.8894556900200792	all_down
LAMC1	3	3	0	2	3	1	2	0.8889795918367347	all_up
VPS54	3	3	0	2	3	1	2	0.888365887105741	all_up
COL1A1	3	3	0	2	3	1	2	0.888095238095238	all_up
RNASEH2A	3	0	3	2	2	1	2	0.8879904487979595	all_down
KLF13	3	3	0	2	3	1	2	0.8879591836734694	all_up
PAX8-AS1	3	3	0	2	2	1	2	0.8878819124111358	all_up
AHRR	3	0	3	2	2	1	2	0.8867422803494872	all_down
ACSS1	3	0	3	2	2	1	2	0.8863081348021924	all_down
CD109	3	3	0	2	2	1	2	0.8852770391273674	all_up
SLC45A3	3	3	0	2	2	1	2	0.8845715526130136	all_up
LINC00847	3	0	3	2	2	1	2	0.8842459434525425	all_down
NDRG1	3	3	0	2	2	1	2	0.883265306122449	all_up
GALNT10	3	3	0	2	3	1	2	0.8831770505170305	all_up
IFNGR2	3	3	0	2	2	1	2	0.8831063113908938	all_up
LINC01291	3	3	0	2	2	1	2	0.882517006802721	all_up
KDM4A-AS1	3	0	3	2	2	1	2	0.8810983882346557	all_down
LHX1	3	0	3	2	2	1	2	0.8807727790741846	all_down
UTRN	3	3	0	2	2	1	2	0.8805557063005373	all_up
SLC27A4	3	0	3	2	2	1	2	0.8801360544217687	all_down
SCN1B	3	3	0	2	2	1	2	0.8789795918367347	all_up
PXDC1	3	3	0	2	2	1	2	0.8774624192760623	all_up
THEG	3	3	0	2	2	1	2	0.8764313236012373	all_up
TBKBP1	3	3	0	2	2	1	2	0.8757801052802953	all_up
ETNK2	3	0	3	2	2	1	2	0.8756462585034014	all_down
CKAP4	3	3	0	2	3	1	2	0.8751700680272109	all_up
GGT6	3	0	3	2	2	1	2	0.8747490096054702	all_down
FAXDC2	3	3	0	2	2	1	2	0.8742063276713519	all_up
RBP7	3	0	3	2	2	1	2	0.8740977912845281	all_down
FUOM	3	0	3	2	2	1	2	0.8738095238095238	all_down
AMBP	3	0	3	2	2	1	2	0.8729931972789116	all_down
KHDRBS3	3	3	0	2	2	1	2	0.8717687074829932	all_up
KIAA0825	3	3	0	2	2	1	2	0.8715646258503401	all_up
FRAS1	3	3	0	2	2	1	2	0.8714386498073479	all_up
ARMCX1	3	0	3	2	2	1	2	0.8710045042600532	all_down
SHC4	3	3	0	2	2	1	2	0.8703532859391111	all_up
CSRNP1	3	3	0	2	2	1	2	0.8702040816326531	all_up
GNA14	3	0	3	2	2	1	2	0.8698106040049927	all_down
JAZF1	3	3	0	2	2	1	2	0.8695935312313453	all_up
ITM2C	3	3	0	2	2	1	2	0.8695392630379335	all_up
SNTB1	3	3	0	2	2	1	2	0.8693877551020408	all_up
GPR68	3	0	3	2	2	1	2	0.8693525073199659	all_down
SOX4	3	3	0	2	2	1	2	0.8690508492972269	all_up
GK	3	0	3	2	2	1	2	0.8689423129104032	all_down
DEGS1	3	0	3	2	2	1	2	0.8688337765235795	all_down
GPX3	3	0	3	2	2	1	2	0.8686167037499322	all_down
BTG3	3	3	0	2	2	1	2	0.8685081673631085	all_up
CPPED1	3	0	3	2	2	1	2	0.8677551020408163	all_down
CUL1	3	0	3	2	3	1	2	0.8676190476190476	all_down
PTTG1IP	3	3	0	2	2	1	2	0.8655102040816327	all_up
UPP1	3	3	0	2	2	1	2	0.8653063439518098	all_up
STX1A	3	3	0	2	2	1	2	0.8651978075649862	all_up
LDLRAP1	3	3	0	2	2	1	2	0.8649807347913387	all_up
KMO	3	3	0	2	2	1	2	0.864546589244044	all_up
RERG	3	0	3	2	2	1	2	0.8643537414965986	all_down
NTSR1	3	3	0	2	2	1	2	0.8642752482769849	all_up
MGAT4A	3	3	0	2	2	1	2	0.8640136054421769	all_up
SLURP1	2	0	2	2	2	1	2	0.8634479905816996	all_down
IGDCC3	3	0	3	2	2	1	2	0.8617687074829932	all_down
COPG2	3	0	3	2	3	1	2	0.861156462585034	all_down
SERPINE2	3	3	0	2	2	1	2	0.8603832326451948	all_up
JUNB	3	3	0	2	3	1	2	0.8600680272108844	all_up
VILL	3	3	0	2	2	1	2	0.859770988223802	all_up
PERP	3	3	0	2	2	1	2	0.859456654682925	all_up
BAIAP2L1	3	3	0	2	2	1	2	0.8590112335160363	all_up
NUAK1	3	3	0	2	3	1	2	0.858843537414966	all_up
FSTL1	3	3	0	2	2	1	2	0.8582514788082705	all_up
STRBP	3	0	3	2	3	1	2	0.8571428571428572	all_down
PCDHGA5	3	3	0	2	2	1	2	0.8568947739729744	all_up
PLCD3	3	0	3	2	2	1	2	0.8568027210884354	all_down
PAPLN	3	0	3	2	2	1	2	0.8560544217687075	all_down
HIGD1A	3	3	0	2	2	1	2	0.8556466055245021	all_up
RAPGEF5	3	3	0	2	2	1	2	0.85499538720356	all_up
ANKRD22	3	3	0	2	2	1	2	0.8541813643023823	all_up
PRR15	3	3	0	2	3	1	2	0.8534216095946165	all_up
JPH1	3	0	3	2	2	1	2	0.8530960004341456	all_down
UBL3	3	0	3	2	2	1	2	0.8524447821132035	all_down
WDR34	3	0	3	2	2	1	2	0.8519563683724969	all_down
TRAK1	3	3	0	2	2	1	2	0.8514880842074052	all_up
PLEKHA2	3	3	0	2	2	1	2	0.8512925170068028	all_up
CTSH	3	3	0	2	2	1	2	0.8510338090844956	all_up
ANXA2	3	3	0	2	2	1	2	0.8507081999240245	all_up
TRAM1	3	3	0	2	2	1	2	0.8505996635372008	all_up
WSB2	3	3	0	2	2	1	2	0.8504761904761905	all_up
NAB1	3	3	0	2	2	1	2	0.8503825907635535	all_up
BCAS1	3	3	0	2	2	1	2	0.8500027134096706	all_up
LRRC20	3	0	3	2	2	1	2	0.8494600314755522	all_down
KRT18	3	0	3	2	2	1	2	0.8489173495414337	all_down
PSMB9	3	0	3	2	2	1	2	0.8487755102040816	all_down
TNFRSF1A	3	3	0	2	3	1	2	0.8483746676073154	all_up
ALDH3A2	3	3	0	2	2	1	2	0.8478862538666088	all_up
RHOB	3	0	3	2	2	1	2	0.8477234492863732	all_down
LASP1	3	3	0	2	2	1	2	0.847687074829932	all_up
BRWD3	3	3	0	2	2	1	2	0.847126499158843	all_up
C4orf19	3	0	3	2	2	1	2	0.8468027210884354	all_down
MXD1	3	3	0	2	2	1	2	0.8464625850340136	all_up
WDR83	3	0	3	2	2	1	2	0.8463945578231292	all_down
FOXD1	3	3	0	2	2	1	2	0.8454421768707483	all_up
STARD10	3	0	3	2	2	1	2	0.8439789439409562	all_down
LIMD2	3	3	0	2	2	1	2	0.8427850436858957	all_up
FBXO33	3	3	0	2	2	1	2	0.8427210884353742	all_up
PALD1	3	3	0	2	2	1	2	0.8424594345254246	all_up
RAB4A	3	3	0	2	2	1	2	0.8417539480110707	all_up
CCM2L	3	0	3	2	2	1	2	0.8412655342703641	all_down
IFIH1	3	0	3	2	2	1	2	0.8410884353741497	all_down
ISOC1	3	0	3	2	2	1	2	0.840962158556021	all_down
TIGD2	3	3	0	2	2	1	2	0.8409399251098931	all_up
ZNRF1	3	0	3	2	2	1	2	0.8407228523362458	all_down
MFHAS1	3	3	0	2	2	1	2	0.8398639455782313	all_up
ST6GALNAC2	3	0	3	2	2	1	2	0.8387149291800076	all_down
TANK	3	3	0	2	2	1	2	0.838226515439301	all_up
NAB2	3	3	0	2	3	1	2	0.8378466380854181	all_up
BAZ1A	3	3	0	2	2	1	2	0.8370868833776524	all_up
PHF20	3	0	3	2	3	1	2	0.8369240787974168	all_down
GIPR	3	3	0	2	2	1	2	0.836869810604005	all_up
FAM20C	3	3	0	2	3	1	2	0.833469387755102	all_up
DESI2	3	3	0	2	2	1	2	0.8333423780322353	all_up
HEIH	3	0	3	2	2	1	2	0.8332881098388234	all_down
TBC1D8	3	3	0	2	2	1	2	0.8322523257106853	all_up
COQ7	3	0	3	2	2	1	2	0.831770505170305	all_down
PCTP	3	3	0	2	2	1	2	0.8316326530612245	all_up
ID2	3	3	0	2	2	1	2	0.8314285714285714	all_up
FAM25A	3	0	3	2	3	1	2	0.831360544217687	all_down
ACSL3	3	3	0	2	2	1	2	0.8306289683616432	all_up
EML5	3	3	0	2	2	1	2	0.8301026648382195	all_up
RASSF2	3	3	0	2	2	1	2	0.8294350681065827	all_up
OBSL1	3	3	0	2	2	1	2	0.8287838497856406	all_up
TMEM30A	3	3	0	2	3	1	2	0.8282411678515222	all_up
SEMA3E	3	3	0	2	2	1	2	0.8280240950778749	all_up
NXPH4	3	3	0	2	2	1	2	0.8276190476190476	all_up
SRD5A1	3	3	0	2	2	1	2	0.826938731209638	all_up
HOTAIRM1	3	3	0	2	2	1	2	0.8264503174689315	all_up
SLC41A2	3	3	0	2	2	1	2	0.826233244695284	all_up
DOCK5	3	3	0	2	3	1	2	0.8257990991479893	all_up
PRKAA1	3	3	0	2	2	1	2	0.8256462585034013	all_up
LINC01006	3	0	3	2	2	1	2	0.82543271190838	all_down
EARS2	3	0	3	2	2	1	2	0.8250936126336355	all_down
SLC4A3	3	3	0	2	2	1	2	0.8246594670863407	all_up
LRP10	3	3	0	2	3	1	2	0.8243881261192815	all_up
S1PR3	3	0	3	2	3	1	2	0.8242176870748299	all_down
FAM110C	3	3	0	2	2	1	2	0.8229931972789115	all_up
TTBK2	3	0	3	2	3	1	2	0.8223809523809524	all_down
MYO5A	3	3	0	2	2	1	2	0.822163130189396	all_up
SNX6	3	3	0	2	2	1	2	0.8217289846421012	all_up
STRN3	3	3	0	2	2	1	2	0.8214285714285714	all_up
IFT20	3	3	0	2	2	1	2	0.8208064253541	all_up
MMP16	3	0	3	2	2	1	2	0.8206978889672762	all_down
CDV3	3	0	3	2	3	1	2	0.8189115646258504	all_down
SOX2	3	3	0	2	2	1	2	0.8161224489795919	all_up
FAM83B	3	0	3	2	2	1	2	0.8153061224489796	all_down
KRT8	3	0	3	2	2	1	2	0.8148911922722093	all_down
SLAIN2	3	3	0	2	2	1	2	0.8144897959183673	all_up
PSD3	3	3	0	2	2	1	2	0.814128460768689	all_up
DNAJA4	3	0	3	2	2	1	2	0.8136734693877551	all_down
IFITM3	3	0	3	2	2	1	2	0.8115646258503402	all_down
MAST4	3	0	3	2	2	1	2	0.811526564280675	all_down
LXN	3	0	3	2	2	1	2	0.8103326640256145	all_down
ABCC11	3	3	0	2	2	1	2	0.8098639455782313	all_up
HPRT1	3	0	3	2	2	1	2	0.8092517006802721	all_down
GPER1	3	0	3	2	2	1	2	0.8087588864166712	all_down
SAMD4A	3	3	0	2	3	1	2	0.8085034013605442	all_up
LINC01137	3	3	0	2	2	1	2	0.8070765724209041	all_up
AKR1C1	3	3	0	2	2	1	2	0.8065338904867857	all_up
C8orf58	3	3	0	2	2	1	2	0.8059375115822245	all_up
EFNB3	3	3	0	2	2	1	2	0.8054421768707483	all_up
CRABP1	3	3	0	2	2	1	2	0.805374149659864	all_up
C17orf58	3	3	0	2	2	1	2	0.8053061224489796	all_up
CERCAM	3	0	3	2	2	1	2	0.8048979591836735	all_down
ZNF438	3	0	3	2	2	1	2	0.8040816326530612	all_down
DTX4	3	3	0	2	2	1	2	0.8034406034623107	all_up
GOLT1A	3	3	0	2	2	1	2	0.8019753622401911	all_up
MSMO1	3	3	0	2	2	1	2	0.8017006802721088	all_up
TRIM68	3	3	0	2	2	1	2	0.8013241439192489	all_up
GFPT2	3	3	0	2	2	1	2	0.8001302436641884	all_up
CA9	2	2	0	2	2	1	1	0.8966794399965445	all_up
RMST	2	0	2	2	2	1	1	0.8896529047501569	all_down
KISS1	2	2	0	2	2	1	1	0.8294238379130889	all_up
CKMT1A	3	0	3	2	2	1	1	0.7995238095238095	all_down
CAPN13	3	3	0	2	2	1	1	0.7990991479893634	all_up
INTS10	3	3	0	2	2	1	1	0.7981223205079503	all_up
HOXC8	3	0	3	2	2	1	1	0.7974149659863945	all_down
MESP1	3	0	3	2	2	1	1	0.7965485428990069	all_down
S100A14	3	0	3	2	2	1	1	0.7964942747055951	all_down
LINC01252	3	3	0	2	2	1	1	0.7954421768707483	all_up
ODF2L	3	3	0	2	2	1	1	0.7937265968415912	all_up
SARDH	3	0	3	2	2	1	1	0.7931839149074728	all_down
TET2	3	0	3	2	2	1	1	0.7918905896742152	all_down
GDPD5	3	3	0	2	2	1	1	0.791718673685353	all_up
LRP1	3	3	0	2	3	1	1	0.7913387963314701	all_up
ZFP36L1	3	3	0	2	2	1	1	0.7910674553644109	all_up
FAM178B	3	0	3	2	2	1	1	0.790952380952381	all_down
C9orf152	3	0	3	2	2	1	1	0.7903401360544218	all_down
SLC37A4	3	0	3	2	2	1	1	0.7900374337496757	all_down
BCL9	3	3	0	2	2	1	1	0.7894814869723139	all_up
EPB41L5	3	0	3	2	2	1	1	0.7891836734693878	all_down
RXRA	3	0	3	2	2	1	1	0.7887881912411135	all_down
HMGN3	3	0	3	2	2	1	1	0.7883695934175902	all_down
MARK1	3	3	0	2	2	1	1	0.787594290986053	all_up
SPTBN1	3	3	0	2	2	1	1	0.7817333260975742	all_up
TECR	3	0	3	2	2	1	1	0.7816790579041624	all_down
GAMT	3	0	3	2	2	1	1	0.7812244897959184	all_down
MPP2	3	0	3	2	2	1	1	0.7806604647715059	all_down
TMEM161B-AS1	3	3	0	2	2	1	1	0.7795625983611005	all_up
ANXA2R	3	0	3	2	2	1	1	0.7781632653061225	all_down
VAV1	3	0	3	2	2	1	1	0.7766666666666666	all_down
EAPP	3	3	0	2	2	1	1	0.7765778477234493	all_up
PPFIA3	3	0	3	2	2	1	1	0.7765306122448979	all_down
C2orf15	3	3	0	2	2	1	1	0.7763607749498019	all_up
TMEM123	3	3	0	2	2	1	1	0.7751700680272109	all_up
BCAS3	3	0	3	2	2	1	1	0.7751009969978874	all_down
ACSL4	3	3	0	2	3	1	1	0.7737559016660336	all_up
RDM1	3	0	3	2	2	1	1	0.7731046833450914	all_down
PCDH19	3	0	3	2	2	1	1	0.7710884353741496	all_down
OSBPL5	3	3	0	2	3	1	1	0.7702284690942638	all_up
MAGEE1	3	3	0	2	2	1	1	0.7701360544217687	all_up
ALAD	3	0	3	2	2	1	1	0.7697400553535573	all_down
THNSL1	3	0	3	2	2	1	1	0.7695229825799099	all_down
TRAF5	3	3	0	2	3	1	1	0.7694144461930863	all_up
C16orf74	3	0	3	2	2	1	1	0.7693197278911564	all_down
RMND1	3	0	3	2	2	1	1	0.7693059098062626	all_down
PYGL	3	3	0	2	2	1	1	0.7681662777446139	all_up
FERMT1	3	0	3	2	2	1	1	0.7681632653061224	all_down
ESR1	3	0	3	2	2	1	1	0.7679107520106742	all_down
DGKD	3	3	0	2	2	1	1	0.7655071362674337	all_up
PRLR	3	0	3	2	2	1	1	0.7651700680272109	all_down
PHC1	3	3	0	2	2	1	1	0.7645578231292517	all_up
TTC39A	3	0	3	2	2	1	1	0.7644638819910308	all_down
PALM	3	3	0	2	2	1	1	0.7641496598639456	all_up
NPR2	3	3	0	2	2	1	1	0.7640816326530613	all_up
AC025171.1	3	0	3	2	2	1	1	0.7636054421768708	all_down
FAM214A	3	3	0	2	2	1	1	0.763010799370489	all_up
FAM216A	3	0	3	2	2	1	1	0.7625223856297824	all_down
ANO7	3	3	0	2	2	1	1	0.7620339718890758	all_up
FSD1	3	0	3	2	2	1	1	0.7615455581483692	all_down
SLC25A16	3	3	0	2	2	1	1	0.7614617693932768	all_up
TRMT2A	3	3	0	2	2	1	1	0.7598089759591903	all_up
CTSO	3	3	0	2	2	1	1	0.7567699571281272	all_up
SAMHD1	3	0	3	2	2	1	1	0.7549659863945578	all_down
KRT83	3	0	3	2	2	1	1	0.7540816326530613	all_down
LAGE3	3	0	3	2	2	1	1	0.7529251700680272	all_down
HIVEP3	3	0	3	2	2	1	1	0.7526998426222391	all_down
PGM1	3	3	0	2	2	1	1	0.7497959183673469	all_up
TUBA4A	3	3	0	2	2	1	1	0.7481955825690563	all_up
MFGE8	3	3	0	2	2	1	1	0.7476190476190476	all_up
ME2	3	3	0	2	2	1	1	0.7475443642481141	all_up
PLAC1	3	0	3	2	2	1	1	0.7453193683182286	all_down
ABAT	3	0	3	2	2	1	1	0.7443425408368156	all_down
CDK5RAP2	3	0	3	2	2	1	1	0.7425966420814647	all_down
HDAC6	3	0	3	2	3	1	1	0.742108843537415	all_down
KCNN4	3	0	3	2	2	1	1	0.7408163265306122	all_down
UPF3A	3	0	3	2	2	1	1	0.7395126716231617	all_down
HIRIP3	3	0	3	2	2	1	1	0.7389699896890433	all_down
SCAI	3	0	3	2	3	1	1	0.7375047484669235	all_down
TP53BP2	3	3	0	2	2	1	1	0.7364441644119937	all_up
ZC3HC1	3	0	3	2	3	1	1	0.7354968253106854	all_down
PITPNM1	3	3	0	2	3	1	1	0.7314285714285714	all_up
SULF2	3	3	0	2	2	1	1	0.7311011016443263	all_up
MAP7D1	3	3	0	2	2	1	1	0.7303956151299723	all_up
PKN1	3	0	3	2	2	1	1	0.7300700059695013	all_down
PLIN4	3	0	3	2	2	1	1	0.7297728030836514	all_down
ADAM17	3	3	0	2	2	1	1	0.7285714285714286	all_up
HOXB9	3	3	0	2	2	1	1	0.7276190476190476	all_up
IRX2	3	3	0	2	2	1	1	0.7273023281054973	all_up
WASF3	3	3	0	2	2	1	1	0.725728550496554	all_up
ZFP3	3	0	3	2	2	1	1	0.7236054421768707	all_down
OSBPL6	3	3	0	2	2	1	1	0.7206273403158409	all_up
