gene	subset	drug_id	drug_name	target	pathway	dataset	metric	n	spearman_rho	p_value	direction	fdr
VEZF1	all_breast_lines	1004	Vinblastine	Microtubule destabiliser	Mitosis	GDSC1	AUC	43	0.16128057988523106	0.30150712094356225	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	2145	PBD-288		Unclassified	GDSC2	LN_IC50	40	0.16735459662288932	0.3019867329714758	higher_expression_more_resistant	0.5949088805450184
VEZF1	all_breast_lines	159	HG6-64-1	BRAF	ERK MAPK signaling	GDSC1	AUC	44	-0.1584214235377026	0.30437297074521985	higher_expression_more_sensitive	0.9227749145359531
VEZF1	all_breast_lines	2362	THR-103	Mutant RAS	PI3K/MTOR signaling	GDSC2	LN_IC50	41	0.1637630662020906	0.3062630543483886	higher_expression_more_resistant	0.5949088805450184
VEZF1	all_breast_lines	2361	THR-102	Mutant RAS	PI3K/MTOR signaling	GDSC2	AUC	41	-0.16324041811846693	0.3078304965737832	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	1034	Staurosporine	Broad spectrum kinase inhibitor	RTK signaling	GDSC2	LN_IC50	46	0.15312981806968853	0.30962815513652436	higher_expression_more_resistant	0.5949088805450184
VEZF1	all_breast_lines	1581	Bromosporine	CECR2, BRD2, BRD4, BRD9	Chromatin other	GDSC2	AUC	37	0.17164532954006637	0.30972157580440696	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1559	Luminespib	HSP90	Protein stability and degradation	GDSC2	LN_IC50	45	0.15454545454545454	0.3107473044993491	higher_expression_more_resistant	0.5949088805450184
VEZF1	all_breast_lines	2057	Remodelin		Unclassified	GDSC2	LN_IC50	22	-0.22642574816487862	0.310928205188468	higher_expression_more_sensitive	0.5949088805450184
VEZF1	all_breast_lines	1006	Cytarabine	Antimetabolite	Other	GDSC2	LN_IC50	41	0.16202090592334498	0.3115076616038295	higher_expression_more_resistant	0.5949088805450184
VEZF1	all_breast_lines	1017	Olaparib	PARP1, PARP2	Genome integrity	GDSC1	LN_IC50	43	-0.15795832074901844	0.3117059728426687	higher_expression_more_sensitive	0.9213166996227466
VEZF1	all_breast_lines	265	Tubastatin A	HDAC1, HDAC6, HDAC8	Chromatin histone acetylation	GDSC1	LN_IC50	45	-0.15415019762845847	0.31200149189622856	higher_expression_more_sensitive	0.9213166996227466
VEZF1	all_breast_lines	1426	AZD7969	GSK3B	WNT signaling	GDSC1	LN_IC50	43	0.15780730897009967	0.3121746989414539	higher_expression_more_resistant	0.9213166996227466
VEZF1	all_breast_lines	1613	VE-822	ATR	Genome integrity	GDSC2	LN_IC50	40	0.16360225140712947	0.31310993712895707	higher_expression_more_resistant	0.5949088805450184
VEZF1	all_breast_lines	332	XMD15-27	CAMK2	Other, kinases	GDSC1	AUC	44	0.15560253699788584	0.3131681034605387	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	415	CPI-613	Metabo, Mitochondria	Other	GDSC1	LN_IC50	44	0.15560253699788584	0.3131681034605387	higher_expression_more_resistant	0.9213166996227466
VEZF1	all_breast_lines	1129	PF-4708671	S6K1	PI3K/MTOR signaling	GDSC2	AUC	43	0.15720326185442465	0.31405407281879116	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1060	PD0325901	MEK1, MEK2	ERK MAPK signaling	GDSC1	AUC	43	0.15614617940199335	0.3173601805445494	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	2109	AZ6102	TNKS1, TNKS2	WNT signaling	GDSC2	LN_IC50	45	0.1523056653491436	0.31789684764906845	higher_expression_more_resistant	0.6000039839734074
VEZF1	all_breast_lines	435	C-75	FAS	Apoptosis regulation	GDSC1	LN_IC50	44	0.1540521494009866	0.31807345301455925	higher_expression_more_resistant	0.9213166996227466
VEZF1	all_breast_lines	1254	GSK-J4	KDM6B	Chromatin histone methylation	GDSC1	AUC	43	0.1556931440652371	0.3187837844318152	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	435	C-75	FAS	Apoptosis regulation	GDSC1	AUC	44	0.15377026074700492	0.3189705184823844	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	229	Enzastaurin	PKCB	Other, kinases	GDSC1	AUC	44	0.15348837209302324	0.3198691784043105	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	1199	Tamoxifen	ESR1	Hormone-related	GDSC2	AUC	45	0.15164690382081686	0.3200192818883283	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	474	ARRY-520	KIF11	Mitosis	GDSC1	AUC	43	0.15524010872848082	0.32021140737957904	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	380	BIBF-1120	VEGFR, PDGFR, FGFR	RTK signaling	GDSC1	AUC	44	-0.15264270613107822	0.32257472245952357	higher_expression_more_sensitive	0.9227749145359531
VEZF1	all_breast_lines	1067	CCT007093	PPM1D	Cell cycle	GDSC2	AUC	43	0.1543340380549683	0.3230787064754886	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1915	AZD3759	EGFR	EGFR signaling	GDSC2	AUC	45	-0.15059288537549406	0.32343372159498174	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	1014	Refametinib	MEK1, MEK2	ERK MAPK signaling	GDSC1	LN_IC50	43	0.15372999093929327	0.3249991640219009	higher_expression_more_resistant	0.9213166996227466
VEZF1	all_breast_lines	252	WZ3105	SRC, ROCK2, NTRK2, FLT3, IRAK1, others	Other	GDSC1	LN_IC50	44	0.15165609584214232	0.32574931526161177	higher_expression_more_resistant	0.9213166996227466
VEZF1	all_breast_lines	1020	Lenalidomide	CRBN	Protein stability and degradation	GDSC2	AUC	45	-0.14980237154150194	0.32600952261112526	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	1827	Dihydrorotenone		Unclassified	GDSC2	AUC	37	-0.16548127074442864	0.3276763786465261	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	1168	Erlotinib	EGFR	EGFR signaling	GDSC2	LN_IC50	45	0.14901185770750988	0.3285981486854453	higher_expression_more_resistant	0.6123843619552923
VEZF1	all_breast_lines	1713	ERK_2440	ERK1,ERK2	ERK MAPK signaling	GDSC2	AUC	37	0.1647700331910858	0.3297888269149394	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1199	Tamoxifen	ESR1	Hormone-related	GDSC1	AUC	43	-0.1522198731501057	0.32983152377883385	higher_expression_more_sensitive	0.9227749145359531
VEZF1	all_breast_lines	1561	Taselisib	PI3K (beta sparing)	PI3K/MTOR signaling	GDSC2	AUC	45	0.1482213438735178	0.3311995923862129	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1862	MG-132	Proteasome, CAPN1	Protein stability and degradation	GDSC2	AUC	46	0.1463459759481961	0.3318028094565625	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1630	Entospletinib	SYK	Other, kinases	GDSC2	LN_IC50	40	0.15741088180112572	0.33202150053121665	higher_expression_more_resistant	0.6123843619552923
VEZF1	all_breast_lines	1624	I-BET-762	BRD2, BRD3, BRD4	Chromatin other	GDSC2	LN_IC50	40	0.15722326454033772	0.3326054103350669	higher_expression_more_resistant	0.6123843619552923
VEZF1	all_breast_lines	415	CPI-613	Metabo, Mitochondria	Other	GDSC1	AUC	44	0.14954193093727977	0.3326176823830368	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	2055	Mycophenolic acid		Unclassified	GDSC2	LN_IC50	41	0.1550522648083624	0.33305114422129933	higher_expression_more_resistant	0.6123843619552923
VEZF1	all_breast_lines	1413	EphB4_9721	EPHB4	RTK signaling	GDSC1	LN_IC50	44	0.14911909795630726	0.3340020917737424	higher_expression_more_resistant	0.9213166996227466
VEZF1	all_breast_lines	1429	IAP_7638	IAP	Other	GDSC1	AUC	44	0.14911909795630726	0.3340020917737424	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	1372	Trametinib	MEK1, MEK2	ERK MAPK signaling	GDSC2	AUC	45	0.14703557312252963	0.3351257730314364	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1706	AZD5153	BRD4	Chromatin other	GDSC2	LN_IC50	37	0.16263632053105734	0.3361766360582714	higher_expression_more_resistant	0.6131298010762065
VEZF1	all_breast_lines	1029	Motesanib	VEGFR, RET, KIT, PDGFR	RTK signaling	GDSC2	AUC	45	-0.14664031620553358	0.3364408994878842	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	1369	BAY-MPS-combo-1 (paclitaxel 5 uM)	TTK and microtubules	Mitosis	GDSC1	LN_IC50	36	0.16473616473616473	0.3369972944755691	higher_expression_more_resistant	0.9213166996227466
VEZF1	all_breast_lines	1360	993-D2	MKNK1, MKNK2	Other, kinases	GDSC1	LN_IC50	40	0.15572232645403378	0.3372995802754207	higher_expression_more_resistant	0.9213166996227466
VEZF1	all_breast_lines	1511	Epirubicin	Anthracycline	DNA replication	GDSC2	LN_IC50	45	0.1462450592885375	0.3377592237507524	higher_expression_more_resistant	0.6131298010762065
VEZF1	all_breast_lines	285	SU11274	MET	RTK signaling	GDSC1	LN_IC50	44	0.1478505990133897	0.3381767680689729	higher_expression_more_resistant	0.9213166996227466
VEZF1	all_breast_lines	229	Enzastaurin	PKCB	Other, kinases	GDSC1	LN_IC50	44	0.14770965468639885	0.3386426057650647	higher_expression_more_resistant	0.9213166996227466
VEZF1	all_breast_lines	1564	SCH772984	ERK1, ERK2	ERK MAPK signaling	GDSC2	AUC	45	0.1458498023715415	0.3390807445662031	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1363	BAY AKT1	AKT1, AKT2, AKT3	Apoptosis regulation	GDSC1	AUC	40	0.15459662288930584	0.3408468905655702	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	1386	Doxorubicin	Anthracycline	DNA replication	GDSC1	LN_IC50	44	0.14700493305144466	0.3409777443166365	higher_expression_more_resistant	0.9213166996227466
VEZF1	all_breast_lines	1250	AZ960	JAK2, JAK3	Other, kinases	GDSC2	LN_IC50	40	0.15440900562851784	0.3414403304027978	higher_expression_more_resistant	0.615889203574667
VEZF1	all_breast_lines	225	Genentech Cpd 10	AURKA, AURKB	Mitosis	GDSC1	AUC	45	0.1450592885375494	0.3417333706213768	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	1052	RO-3306	CDK1	Cell cycle	GDSC2	AUC	44	0.14658210007047215	0.3423835853544732	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1043	JNK Inhibitor VIII	JNK	JNK and p38 signaling	GDSC1	AUC	43	0.14829356689821804	0.3426040195642578	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	194	Luminespib	HSP90	Protein stability and degradation	GDSC1	AUC	44	-0.1464411557434813	0.34285299164978944	higher_expression_more_sensitive	0.9227749145359531
VEZF1	all_breast_lines	1133	Serdemetan	MDM2	p53 pathway	GDSC2	AUC	45	0.14466403162055336	0.3430644731351016	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1820	123829		Unclassified	GDSC2	AUC	37	0.16026552868658128	0.34336283918932514	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	197	Bryostatin 1	PKC	Other	GDSC1	AUC	45	-0.144532279314888	0.34350888317826	higher_expression_more_sensitive	0.9227749145359531
VEZF1	all_breast_lines	1498	Selumetinib	MEK1, MEK2	ERK MAPK signaling	GDSC1	LN_IC50	42	0.14982578397212545	0.34361871297655283	higher_expression_more_resistant	0.9213166996227466
VEZF1	all_breast_lines	1463	AZD1332	NTRK1, NTRK2, NTRK3	RTK signaling	GDSC2	AUC	37	-0.1597913703176861	0.3448112570842995	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	231	FMK	RSK	Other, kinases	GDSC1	LN_IC50	45	-0.1434782608695652	0.34707692134489704	higher_expression_more_sensitive	0.9213166996227466
VEZF1	all_breast_lines	1047	Nutlin-3a (-)	MDM2	p53 pathway	GDSC2	AUC	46	-0.1417823003391921	0.3472637116968296	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	1191	Bortezomib	Proteasome	Protein stability and degradation	GDSC2	AUC	45	0.14321475625823452	0.34797247265146886	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	2044	Pyridostatin	G-quadruplex stabiliser	DNA replication	GDSC2	AUC	44	-0.14474982381959126	0.3485167521978868	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	194	Luminespib	HSP90	Protein stability and degradation	GDSC1	LN_IC50	44	-0.14460887949260043	0.3489913039363368	higher_expression_more_sensitive	0.9213166996227466
VEZF1	all_breast_lines	256	JW-7-24-1	LCK	Other, kinases	GDSC1	AUC	44	0.14404510218463706	0.3508934633237107	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	1218	JQ1	BRD2, BRD3, BRD4, BRDT	Chromatin other	GDSC1	AUC	42	-0.14755692407422413	0.3510588431812672	higher_expression_more_sensitive	0.9227749145359531
VEZF1	all_breast_lines	186	Bexarotene	Retinioic X receptor (RXR) agonist	Other	GDSC1	AUC	44	-0.14376321353065538	0.35184691343993907	higher_expression_more_sensitive	0.9227749145359531
VEZF1	all_breast_lines	1061	SB590885	BRAF	ERK MAPK signaling	GDSC2	LN_IC50	44	0.14376321353065538	0.35184691343993907	higher_expression_more_resistant	0.6255404717026319
VEZF1	all_breast_lines	136	Mitomycin-C	DNA crosslinker	DNA replication	GDSC1	LN_IC50	45	0.141897233201581	0.352471456002655	higher_expression_more_resistant	0.9213166996227466
VEZF1	all_breast_lines	1386	Doxorubicin	Anthracycline	DNA replication	GDSC1	AUC	44	0.14334038054968287	0.35328004993656914	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	1375	Temozolomide	DNA alkylating agent	DNA replication	GDSC2	LN_IC50	45	0.14163372859025034	0.35337549454078504	higher_expression_more_resistant	0.6255404717026319
VEZF1	all_breast_lines	1558	Lapatinib	EGFR, ERBB2	EGFR signaling	GDSC2	LN_IC50	45	0.14163372859025034	0.35337549454078504	higher_expression_more_resistant	0.6255404717026319
VEZF1	all_breast_lines	576	RU-SKI 43	Shh	Other	GDSC1	AUC	44	0.14305849189570122	0.3542374475761024	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	1367	BAY-HDAC11_4	HDAC11	Chromatin histone acetylation	GDSC1	AUC	40	-0.150281425891182	0.354656251854799	higher_expression_more_sensitive	0.9227749145359531
VEZF1	all_breast_lines	256	JW-7-24-1	LCK	Other, kinases	GDSC1	LN_IC50	44	0.14291754756871033	0.35471673815123045	higher_expression_more_resistant	0.9213166996227466
VEZF1	all_breast_lines	276	CAY10603	HDAC1, HDAC6	Chromatin histone acetylation	GDSC1	LN_IC50	45	-0.1411067193675889	0.35518780933250094	higher_expression_more_sensitive	0.9213166996227466
VEZF1	all_breast_lines	330	XMD13-2	MRCKB	Cytoskeleton	GDSC1	AUC	44	0.14221282593375617	0.35711910534301006	higher_expression_more_resistant	0.9227749145359531
VEZF1	all_breast_lines	1617	AZD5582	XIAP, cIAP	Apoptosis regulation	GDSC2	AUC	39	0.151417004048583	0.35749221596920416	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1019	Bosutinib	SRC, ABL, TEC	Other, kinases	GDSC1	LN_IC50	43	0.14361220175173664	0.35822474169755536	higher_expression_more_resistant	0.9213166996227466
VEZF1	all_breast_lines	1449	AZD1208	PIM1, PIM2, PIM3	Other, kinases	GDSC2	LN_IC50	37	0.15504978662873398	0.3594997313810546	higher_expression_more_resistant	0.6311770092322595
VEZF1	all_breast_lines	1827	Dihydrorotenone		Unclassified	GDSC2	LN_IC50	37	-0.15457562825983878	0.36098895615739757	higher_expression_more_sensitive	0.6311770092322595
VEZF1	all_breast_lines	134	Etoposide	TOP2	DNA replication	GDSC1	AUC	44	-0.14094432699083861	0.36146818000452224	higher_expression_more_sensitive	0.9272444617507309
VEZF1	all_breast_lines	1779	GSK626616AC	DYRK1A	Other, kinases	GDSC2	AUC	37	-0.15433854907539118	0.3617349542301462	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	1067	CCT007093	PPM1D	Cell cycle	GDSC1	LN_IC50	43	0.14255511929930534	0.36181076735439627	higher_expression_more_resistant	0.9213166996227466
VEZF1	all_breast_lines	1926	GNE-317	PI3Kalpha	PI3K/MTOR signaling	GDSC2	AUC	44	0.14023960535588442	0.36389809864631395	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1428	IAP_5620	IAP	Other	GDSC2	LN_IC50	36	0.15572715572715573	0.3644396195705676	higher_expression_more_resistant	0.6333249486439742
VEZF1	all_breast_lines	1024	Lestaurtinib	FLT3, JAK2, NTRK1, NTRK2, NTRK3	Other, kinases	GDSC2	AUC	45	0.13833992094861658	0.36479499675911103	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	225	Genentech Cpd 10	AURKA, AURKB	Mitosis	GDSC1	LN_IC50	45	0.13820816864295124	0.3652563524869593	higher_expression_more_resistant	0.9213166996227466
VEZF1	all_breast_lines	1011	Navitoclax	BCL2, BCL-XL, BCL-W	Apoptosis regulation	GDSC1	LN_IC50	43	0.14149803684687404	0.3654183698681669	higher_expression_more_resistant	0.9213166996227466
VEZF1	all_breast_lines	136	Mitomycin-C	DNA crosslinker	DNA replication	GDSC1	AUC	45	0.13794466403162056	0.3661801177005606	higher_expression_more_resistant	0.9325738249352407
VEZF1	all_breast_lines	1576	IWP-2	PORCN	WNT signaling	GDSC2	AUC	40	0.14671669793621014	0.36631584417845264	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1363	BAY AKT1	AKT1, AKT2, AKT3	Apoptosis regulation	GDSC1	LN_IC50	40	0.14634146341463417	0.3675563711082522	higher_expression_more_resistant	0.9213166996227466
VEZF1	all_breast_lines	1718	JAK1_8709	JAK1	Other, kinases	GDSC2	AUC	37	0.15244191559981032	0.3677361491455579	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	380	BIBF-1120	VEGFR, PDGFR, FGFR	RTK signaling	GDSC1	LN_IC50	44	-0.1391120507399577	0.36780638584363734	higher_expression_more_sensitive	0.9213166996227466
VEZF1	all_breast_lines	1997	WEHI-539	BCL-XL	Apoptosis regulation	GDSC2	LN_IC50	44	0.13868921775898518	0.36927846366407535	higher_expression_more_resistant	0.6378446190561301
VEZF1	all_breast_lines	1268	XAV939	TNKS1, TNKS2	WNT signaling	GDSC1	LN_IC50	43	0.140289942615524	0.36956771566788144	higher_expression_more_resistant	0.9213166996227466
VEZF1	all_breast_lines	1192	GSK269962A	ROCK1, ROCK2	Cytoskeleton	GDSC2	AUC	43	0.13968589549984897	0.37165291933609873	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1370	BAY-MPS-combo 2 (paclitaxel 1 uM)	TTK and microtubules	Unclassified	GDSC1	AUC	36	0.15341055341055343	0.3717058066217836	higher_expression_more_resistant	0.9333352591753549
VEZF1	all_breast_lines	206	Ruxolitinib	JAK1, JAK2	Other, kinases	GDSC1	AUC	45	-0.13636363636363635	0.37175217950204814	higher_expression_more_sensitive	0.9333352591753549
VEZF1	all_breast_lines	185	Linsitinib	IGF1R	IGF1R signaling	GDSC1	LN_IC50	45	-0.1357048748353096	0.3740887596143386	higher_expression_more_sensitive	0.9260658804438872
VEZF1	all_breast_lines	1510	Linsitinib	IGF1R	IGF1R signaling	GDSC2	LN_IC50	45	0.13557312252964424	0.37455712494593707	higher_expression_more_resistant	0.6430649434312775
VEZF1	all_breast_lines	2145	PBD-288		Unclassified	GDSC2	AUC	40	0.14371482176360226	0.37631020349679783	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1131	PRIMA-1MET	TP53 activation	p53 pathway	GDSC2	AUC	40	0.14371482176360226	0.37631020349679783	higher_expression_more_resistant	0.9181124278199655
VEZF1	all_breast_lines	1813	Fludarabine	Antimetabolite	DNA replication	GDSC2	AUC	37	-0.14935988620199145	0.37761364108573936	higher_expression_more_sensitive	0.9181124278199655
VEZF1	all_breast_lines	1021	Axitinib	PDGFR, KIT, VEGFR	RTK signaling	GDSC2	LN_IC50	46	0.13277829170521122	0.37903993305525785	higher_expression_more_resistant	0.6468645564116675
VEZF1	all_breast_lines	276	CAY10603	HDAC1, HDAC6	Chromatin histone acetylation	GDSC1	AUC	45	-0.13399209486166005	0.3802047477506065	higher_expression_more_sensitive	0.9478343711529204
VEZF1	all_breast_lines	1264	SGC0946	DOT1L	Chromatin histone methylation	GDSC1	LN_IC50	42	0.13750911595494694	0.38517393205672507	higher_expression_more_resistant	0.9324829944574758
VEZF1	all_breast_lines	1459	PARP_0108	PARP1, PARP2, PARP6	Genome integrity	GDSC1	AUC	44	0.13417899929527835	0.3851993801521166	higher_expression_more_resistant	0.9483225731471857
VEZF1	all_breast_lines	1253	N24798-49-A1	JMJ histone demethylase	Chromatin histone methylation	GDSC1	LN_IC50	43	0.13575958924796133	0.3853772404253507	higher_expression_more_resistant	0.9324829944574758
