gene	subset	drug_id	drug_name	target	pathway	dataset	metric	n	spearman_rho	p_value	direction	fdr
USP34	all_breast_lines	1706	AZD5153	BRD4	Chromatin other	GDSC2	LN_IC50	37	-0.07373162636320531	0.6645137430315113	higher_expression_more_sensitive	0.8876471996994106
USP34	all_breast_lines	363	PF-00299804	EGFR, ERBB2, ERBB4	RTK signaling	GDSC1	LN_IC50	44	0.06708949964763918	0.6652341393201763	higher_expression_more_resistant	0.8262908256819032
USP34	all_breast_lines	1001	AICA Ribonucleotide	AMPK agonist	Metabolism	GDSC1	AUC	43	-0.06765327695560254	0.6664290171040077	higher_expression_more_sensitive	0.8486182448015063
USP34	all_breast_lines	1053	MK-2206	AKT1, AKT2	PI3K/MTOR signaling	GDSC2	AUC	46	-0.06481652790625964	0.6686806976434214	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	1622	Wnt-C59	PORCN	WNT signaling	GDSC2	LN_IC50	40	-0.06979362101313322	0.6686955871868258	higher_expression_more_sensitive	0.8876471996994106
USP34	all_breast_lines	1910	ABT737	BCL2, BCL-XL,  BCL-W, BCL-B, BFL1	Apoptosis regulation	GDSC2	AUC	45	-0.06534914361001318	0.6697465849386416	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	1584	BDOCA000347a	BRPF1, BRPF2, BRPF3	Chromatin histone acetylation	GDSC2	LN_IC50	37	0.07207207207207207	0.6716369683113379	higher_expression_more_resistant	0.8876471996994106
USP34	all_breast_lines	1253	N24798-49-A1	JMJ histone demethylase	Chromatin histone methylation	GDSC1	LN_IC50	43	-0.0664451827242525	0.6720475917676585	higher_expression_more_sensitive	0.8282901275628042
USP34	all_breast_lines	286	KIN001-236	HDAC6, HDAC10	Chromatin histone acetylation	GDSC1	LN_IC50	45	-0.06482213438735178	0.6722594719936228	higher_expression_more_sensitive	0.8282901275628042
USP34	all_breast_lines	1042	Doramapimod	p38, JNK2	JNK and p38 signaling	GDSC2	LN_IC50	44	-0.06553911205073995	0.6725310243694022	higher_expression_more_sensitive	0.8876471996994106
USP34	all_breast_lines	236	IC-87114	PI3Kdelta	PI3K/MTOR signaling	GDSC1	AUC	43	-0.06614315916641499	0.6734550108365888	higher_expression_more_sensitive	0.8519527784216507
USP34	all_breast_lines	1461	TANK_1366	Tankyrase 1/2 (PARP5a, PARP5b)	Genome integrity	GDSC1	AUC	44	0.06525722339675827	0.6738609546837916	higher_expression_more_resistant	0.8519527784216507
USP34	all_breast_lines	1014	Refametinib	MEK1, MEK2	ERK MAPK signaling	GDSC2	LN_IC50	45	-0.06429512516469038	0.6747758960251958	higher_expression_more_sensitive	0.8876471996994106
USP34	all_breast_lines	1826	50869		Unclassified	GDSC2	AUC	37	-0.07112375533428164	0.675720132295087	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	1632	Ribociclib	CDK4, CDK6	Cell cycle	GDSC2	LN_IC50	44	-0.06483439041578576	0.6758576924027092	higher_expression_more_sensitive	0.8876471996994106
USP34	all_breast_lines	1252	N23918-95-7	JMJ histone demethylase	Chromatin histone methylation	GDSC1	LN_IC50	42	-0.06636415201361316	0.6762613462244356	higher_expression_more_sensitive	0.8282901275628042
USP34	all_breast_lines	1026	Tanespimycin	HSP90	Protein stability and degradation	GDSC1	AUC	43	-0.0653881002718212	0.6769783694872895	higher_expression_more_sensitive	0.8528481950124573
USP34	all_breast_lines	2003	N29087-69-1		Unclassified	GDSC2	AUC	41	0.06689895470383277	0.6777164937145224	higher_expression_more_resistant	0.9726885182599289
USP34	all_breast_lines	1732	TAF1_5496	TAF1	Other	GDSC2	AUC	37	-0.07064959696538642	0.6777651499498442	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	1236	UNC0638	G9a and GLP methyltransferases	Chromatin histone methylation	GDSC1	AUC	42	0.06555384490721985	0.6800018288590817	higher_expression_more_resistant	0.8536193170784216
USP34	all_breast_lines	2057	Remodelin		Unclassified	GDSC2	AUC	22	-0.09316770186335405	0.6800565574585159	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	1453	RAF_9304	ARAF, BRAF, CRAF	ERK MAPK signaling	GDSC1	LN_IC50	44	-0.06384778012684988	0.6805252817904337	higher_expression_more_sensitive	0.8282901275628042
USP34	all_breast_lines	1259	Talazoparib	PARP1, PARP2	Genome integrity	GDSC2	AUC	45	-0.06271409749670619	0.6823461486536406	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	1584	BDOCA000347a	BRPF1, BRPF2, BRPF3	Chromatin histone acetylation	GDSC2	AUC	37	0.0694642010431484	0.6828876115631746	higher_expression_more_resistant	0.9726885182599289
USP34	all_breast_lines	1815	Dacarbazine	CP11A	Other	GDSC2	AUC	37	-0.0692271218587008	0.6839137910892186	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	1062	Selumetinib	MEK1, MEK2	ERK MAPK signaling	GDSC1	LN_IC50	41	0.06550522648083625	0.6840782293912748	higher_expression_more_resistant	0.8282901275628042
USP34	all_breast_lines	382	Apitolisib	mTOR, PI3K	PI3K/MTOR signaling	GDSC1	LN_IC50	43	-0.0637269707037149	0.6847536711562551	higher_expression_more_sensitive	0.8282901275628042
USP34	all_breast_lines	2113	VTP-B		Unclassified	GDSC2	LN_IC50	41	0.064808362369338	0.6872672287628557	higher_expression_more_resistant	0.8984915605385957
USP34	all_breast_lines	1526	Refametinib	MEK1, MEK2	ERK MAPK signaling	GDSC1	LN_IC50	40	-0.06547842401500939	0.6881098996859055	higher_expression_more_sensitive	0.8282901275628042
USP34	all_breast_lines	1561	Taselisib	PI3K (beta sparing)	PI3K/MTOR signaling	GDSC2	AUC	45	0.0613965744400527	0.6886783702134439	higher_expression_more_resistant	0.9726885182599289
USP34	all_breast_lines	1436	MCT1_6447	MCT1	Cell cycle	GDSC1	AUC	41	0.0642857142857143	0.6896624957448991	higher_expression_more_resistant	0.862687362168531
USP34	all_breast_lines	254	Quizartinib	FLT3	RTK signaling	GDSC1	LN_IC50	44	-0.06187455954897816	0.6898957778115601	higher_expression_more_sensitive	0.8282901275628042
USP34	all_breast_lines	1025	SB216763	GSK3A, GSK3B	WNT signaling	GDSC2	AUC	44	0.06187455954897816	0.6898957778115601	higher_expression_more_resistant	0.9726885182599289
USP34	all_breast_lines	228	AKT inhibitor VIII	AKT1, AKT2, AKT3	PI3K/MTOR signaling	GDSC1	LN_IC50	44	0.06187455954897816	0.6898957778115601	higher_expression_more_resistant	0.8282901275628042
USP34	all_breast_lines	1839	615590		Unclassified	GDSC2	AUC	37	0.06780464675201517	0.6900825420207154	higher_expression_more_resistant	0.9726885182599289
USP34	all_breast_lines	1013	Nilotinib	ABL	ABL signaling	GDSC1	LN_IC50	43	-0.06236786469344609	0.6911393370893962	higher_expression_more_sensitive	0.8282901275628042
USP34	all_breast_lines	1020	Lenalidomide	CRBN	Protein stability and degradation	GDSC2	LN_IC50	45	-0.060737812911725954	0.6918524235158525	higher_expression_more_sensitive	0.9003558936165205
USP34	all_breast_lines	211	TL-2-105	not defined	Other	GDSC1	LN_IC50	44	0.0613107822410148	0.6925815755892374	higher_expression_more_resistant	0.8282901275628042
USP34	all_breast_lines	1047	Nutlin-3a (-)	MDM2	p53 pathway	GDSC2	AUC	46	-0.05938945420906568	0.6950138708204086	higher_expression_more_sensitive	0.9726885182599289
USP34	all_breast_lines	196	Phenformin	Biguanide agent	Other	GDSC1	LN_IC50	44	-0.06004228329809725	0.6986382137033407	higher_expression_more_sensitive	0.8302323188272231
USP34	all_breast_lines	1576	IWP-2	PORCN	WNT signaling	GDSC2	LN_IC50	40	-0.06303939962476549	0.6991721046975601	higher_expression_more_sensitive	0.9017777516119697
USP34	all_breast_lines	1006	Cytarabine	Antimetabolite	Other	GDSC2	LN_IC50	41	-0.062195121951219526	0.699273274057001	higher_expression_more_sensitive	0.9017777516119697
USP34	all_breast_lines	263	FR-180204	ERK1, ERK2	ERK MAPK signaling	GDSC1	LN_IC50	45	0.05915678524374176	0.699491399391029	higher_expression_more_resistant	0.8302323188272231
USP34	all_breast_lines	1425	BPTES	GLS	Other	GDSC1	AUC	44	-0.05933756166314306	0.7020110483785093	higher_expression_more_sensitive	0.8750419405844798
USP34	all_breast_lines	303	PIK-93	PK3CG	PI3K/MTOR signaling	GDSC1	LN_IC50	45	0.05823451910408431	0.7039611135052095	higher_expression_more_resistant	0.8302323188272231
USP34	all_breast_lines	1927	GSK2578215A	LRRK2	Other, kinases	GDSC2	AUC	45	-0.05797101449275362	0.7052399965598244	higher_expression_more_sensitive	0.9726885182599289
